ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-03-19T00:00:01.114540778Z,2026-03-19T00:00:01.113951183Z,1,1,2613608,T,B,0,-0.600000000,2,0,13525,409312934,-0.750000000,-0.600000000,69,2,2,1,UD:1V: GN 2613608
2026-03-19T00:00:52.185266079Z,2026-03-19T00:00:52.184757231Z,1,1,42422428,T,B,0,0.350000000,1,0,14648,1082420349,0.250000000,0.350000000,82,1,3,1,ESH6 C6850
2026-03-19T00:00:56.650751027Z,2026-03-19T00:00:56.650204387Z,1,1,42427507,T,B,0,0.850000000,1,0,13457,1082430059,0.750000000,0.850000000,66,1,3,1,ESH6 C6800
2026-03-19T00:01:06.877083440Z,2026-03-19T00:01:06.876610225Z,1,1,2613912,T,B,0,74.750000000,5,0,13800,409337431,74.500000000,74.750000000,173,5,1,1,UD:1V: VT 2613912
2026-03-19T00:03:59.641742165Z,2026-03-19T00:03:59.638327297Z,1,1,42430465,T,B,0,10.200000000,1,0,14342,1082599412,9.900000000,10.200000000,7,1,2,1,ESH6 C6700
2026-03-19T00:04:47.851725596Z,2026-03-19T00:04:47.851368557Z,1,1,42384726,T,B,0,55.000000000,1,0,13667,1082652103,54.500000000,55.000000000,14,1,3,1,ESM6 P5500
2026-03-19T00:05:47.416387514Z,2026-03-19T00:05:47.264468569Z,1,1,42474858,T,B,0,3.000000000,2,0,11243,1082728739,2.800000000,3.000000000,10,2,1,1,ESH6 C6750
2026-03-19T00:05:47.417436874Z,2026-03-19T00:05:47.264517891Z,1,1,42703369,T,B,0,2.050000000,1,0,11300,1082728779,1.900000000,2.050000000,11,1,1,1,ESH6 C6765
2026-03-19T00:10:33.358361808Z,2026-03-19T00:10:33.357801655Z,1,1,42430465,T,B,0,10.500000000,3,0,14010,1082998591,10.000000000,10.500000000,3,3,1,1,ESH6 C6700
2026-03-19T00:10:36.639309565Z,2026-03-19T00:10:36.638764771Z,1,1,42430465,T,B,0,10.500000000,5,0,14487,1083000711,10.000000000,10.500000000,3,5,1,2,ESH6 C6700
2026-03-19T00:10:36.639722498Z,2026-03-19T00:10:36.639271649Z,1,1,42430465,T,A,0,10.500000000,1,0,11465,1083000713,10.500000000,10.600000000,50,3,1,1,ESH6 C6700
2026-03-19T00:10:36.640016991Z,2026-03-19T00:10:36.639273743Z,1,1,42430465,T,A,0,10.500000000,21,0,11559,1083000715,10.500000000,10.600000000,49,3,1,1,ESH6 C6700
