ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-01-14T00:11:18.319316752Z,2026-01-14T00:11:18.318778747Z,1,1,42430464,T,A,0,63.000000000,6,0,13741,437635752,63.000000000,63.250000000,25,16,1,2,ESH6 C7200
2026-01-14T00:11:18.319514779Z,2026-01-14T00:11:18.318778923Z,1,1,42430464,T,A,0,63.000000000,19,0,13893,437635754,63.000000000,63.250000000,19,16,1,2,ESH6 C7200
2026-01-14T00:13:27.485648046Z,2026-01-14T00:13:27.453070203Z,1,1,42430464,T,A,0,63.500000000,18,0,14107,437752367,63.500000000,64.000000000,25,43,1,3,ESH6 C7200
2026-01-14T00:13:27.493616591Z,2026-01-14T00:13:27.470971501Z,1,1,42430464,T,A,0,63.500000000,1,0,11436,437752600,63.500000000,64.000000000,7,43,1,3,ESH6 C7200
2026-01-14T00:13:27.502319405Z,2026-01-14T00:13:27.498404531Z,1,1,42430464,T,A,0,63.500000000,1,0,13811,437752887,63.500000000,64.000000000,6,43,1,3,ESH6 C7200
2026-01-14T00:14:02.630361436Z,2026-01-14T00:14:02.629789205Z,1,1,42430464,T,A,0,63.500000000,5,0,14151,437782302,63.500000000,64.000000000,5,38,1,3,ESH6 C7200
2026-01-14T00:15:42.560994035Z,2026-01-14T00:15:42.560384637Z,1,1,42430464,T,A,0,63.500000000,25,0,14604,437857008,63.500000000,64.000000000,25,44,1,4,ESH6 C7200
2026-01-14T00:16:36.622365948Z,2026-01-14T00:16:36.592275193Z,1,1,42430464,T,A,0,63.250000000,25,0,11408,437889969,63.250000000,63.750000000,25,38,1,3,ESH6 C7200
2026-01-14T00:41:42.867806371Z,2026-01-14T00:41:42.859229541Z,1,1,42430464,T,A,0,63.250000000,17,0,15934,438468548,63.250000000,63.750000000,25,53,1,5,ESH6 C7200
2026-01-14T00:41:42.874494639Z,2026-01-14T00:41:42.862181975Z,1,1,42430464,T,A,0,63.250000000,2,0,14180,438468660,63.250000000,63.500000000,8,10,1,1,ESH6 C7200
2026-01-14T00:41:42.923290107Z,2026-01-14T00:41:42.910083005Z,1,1,42430464,T,A,0,63.250000000,6,0,11834,438469318,63.250000000,63.500000000,6,10,1,1,ESH6 C7200
2026-01-14T00:41:46.824534558Z,2026-01-14T00:41:46.824197677Z,1,1,42383331,T,B,0,73.250000000,20,0,16600,438471164,73.000000000,73.250000000,50,20,3,1,ESH6 P6650
2026-01-14T00:42:51.532851164Z,2026-01-14T00:42:51.532313827Z,1,1,42383331,T,B,0,73.500000000,15,0,13890,438506910,73.000000000,73.500000000,60,15,5,1,ESH6 P6650
2026-01-14T00:53:38.408075522Z,2026-01-14T00:53:38.407550249Z,1,1,42627610,T,B,0,45.000000000,1,0,14228,438700287,44.500000000,45.000000000,50,1,3,1,ESM6 C7650
2026-01-14T01:02:36.336728125Z,2026-01-14T01:02:36.336366905Z,1,1,42429011,T,B,0,225.000000000,1,0,19381,438917060,224.250000000,225.000000000,20,1,2,1,ESH6 C6900
2026-01-14T01:08:05.677941433Z,2026-01-14T01:08:05.677392163Z,1,1,42430464,T,A,0,62.750000000,25,0,13617,439098166,62.750000000,63.250000000,25,44,1,4,ESH6 C7200
2026-01-14T01:11:57.844084804Z,2026-01-14T01:11:57.843522357Z,1,1,42383331,T,A,0,74.000000000,3,0,13445,439246292,74.000000000,74.500000000,4,49,1,4,ESH6 P6650
2026-01-14T01:12:27.628397753Z,2026-01-14T01:12:27.627875493Z,1,1,42383331,T,B,0,74.500000000,5,0,16901,439265974,74.000000000,74.500000000,1,48,1,3,ESH6 P6650
2026-01-14T01:14:07.230420245Z,2026-01-14T01:14:07.229861249Z,1,1,42430464,T,A,0,62.000000000,25,0,15952,439326375,62.000000000,62.500000000,25,42,1,3,ESH6 C7200
2026-01-14T01:33:03.855964709Z,2026-01-14T01:33:03.855325445Z,1,1,2571874,T,B,0,3.650000000,5,0,13914,138885317,,3.650000000,0,5,0,1,UD:1V: RR 2571874
2026-01-14T01:38:52.065117417Z,2026-01-14T01:38:52.064525711Z,1,1,2571903,T,B,0,-52.250000000,3,0,16616,138910276,-53.000000000,-52.250000000,28,3,2,1,UD:1V: 12 2571903
2026-01-14T01:41:52.449871728Z,2026-01-14T01:41:52.449469545Z,1,1,2571927,T,A,0,59.250000000,1,0,13986,138922948,59.250000000,59.500000000,1,126,1,3,UD:1V: VT 2571927
2026-01-14T01:49:42.002423592Z,2026-01-14T01:49:41.992408349Z,1,1,42608050,T,B,0,171.250000000,1,0,15124,440595007,170.750000000,171.250000000,20,1,1,1,ESH6 C6975
2026-01-14T02:09:20.313700494Z,2026-01-14T02:09:20.313138991Z,1,1,2572174,T,B,0,14.000000000,1,0,14286,139034719,13.750000000,14.000000000,1,654,1,6,UD:1V: VT 2572174
2026-01-14T02:09:57.471814934Z,2026-01-14T02:09:57.471238595Z,1,1,2572174,T,B,0,14.000000000,1,0,14170,139036642,13.500000000,14.000000000,635,630,5,5,UD:1V: VT 2572174
