ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-04-07T00:00:01.252681915Z,2026-04-07T00:00:01.070610529Z,1,1,42394743,T,B,0,32.000000000,1,0,12777,316580471,31.500000000,32.000000000,75,1,2,1,ESM6 P5400
2026-04-07T00:03:40.876476003Z,2026-04-07T00:03:40.871430549Z,1,1,42378449,T,A,0,80.000000000,5,0,13776,316934719,80.000000000,80.500000000,5,42,1,2,ESM6 P6000
2026-04-07T00:13:02.374959708Z,2026-04-07T00:13:02.155844545Z,1,1,42372949,T,B,0,138.500000000,1,0,11320,317659403,137.500000000,138.500000000,29,1,2,1,ESM6 C6800
2026-04-07T00:15:21.160427697Z,2026-04-07T00:15:21.124803785Z,1,1,42378541,T,A,0,129.500000000,1,0,13830,317866308,129.500000000,131.000000000,1,7,1,2,ESM6 P6300
2026-04-07T00:19:25.564907447Z,2026-04-07T00:19:25.563629827Z,1,1,2529788,T,A,0,-1.000000000,1,0,13750,129309539,-1.000000000,,1,0,1,0,UD:1V: GN 2529788
2026-04-07T00:23:43.780103545Z,2026-04-07T00:23:43.779536783Z,1,1,2529747,T,A,0,99.750000000,25,0,13194,129360403,99.750000000,100.000000000,25,369,1,1,UD:1V: VT 2529747
2026-04-07T00:23:52.911625761Z,2026-04-07T00:23:52.911042269Z,1,1,2529747,T,A,0,99.750000000,25,0,14324,129361902,99.750000000,100.000000000,25,369,1,1,UD:1V: VT 2529747
2026-04-07T00:23:59.382683330Z,2026-04-07T00:23:59.382107897Z,1,1,2529747,T,A,0,99.750000000,50,0,13380,129363036,99.750000000,100.000000000,50,369,1,1,UD:1V: VT 2529747
2026-04-07T00:24:13.600043151Z,2026-04-07T00:24:13.599474439Z,1,1,2529747,T,A,0,99.750000000,50,0,13279,129363872,99.750000000,100.000000000,50,369,1,1,UD:1V: VT 2529747
2026-04-07T00:24:56.925148249Z,2026-04-07T00:24:56.920619691Z,1,1,42378541,T,B,0,129.500000000,1,0,13510,318818334,128.500000000,129.500000000,46,1,4,1,ESM6 P6300
2026-04-07T00:39:01.638303862Z,2026-04-07T00:39:01.637703531Z,1,1,42394770,T,A,0,168.000000000,1,0,12789,319791553,168.000000000,169.000000000,1,32,1,2,ESM6 P6450
2026-04-07T00:45:09.232827281Z,2026-04-07T00:45:09.232270095Z,1,1,42394743,T,A,0,32.000000000,50,0,18346,320166849,32.000000000,32.500000000,10,84,1,3,ESM6 P5400
2026-04-07T00:45:13.216237922Z,2026-04-07T00:45:13.215729371Z,1,1,42394743,T,A,0,32.000000000,50,0,13603,320169903,32.000000000,32.500000000,10,84,1,3,ESM6 P5400
2026-04-07T00:50:16.209617593Z,2026-04-07T00:50:16.206027445Z,1,1,42394743,T,A,0,31.750000000,10,0,13871,320458327,31.750000000,32.250000000,10,102,1,4,ESM6 P5400
2026-04-07T00:50:16.209946855Z,2026-04-07T00:50:16.206030039Z,1,1,42394743,T,A,0,31.750000000,10,0,14020,320458332,31.750000000,32.250000000,10,102,1,4,ESM6 P5400
2026-04-07T01:00:23.160788214Z,2026-04-07T01:00:23.160191167Z,1,1,2510508,T,A,0,48.250000000,1,0,13690,129709550,48.250000000,48.500000000,1,269,1,2,UD:1V: VT 2510508
2026-04-07T01:10:48.317859393Z,2026-04-07T01:10:48.310677929Z,1,1,42384779,T,B,0,218.000000000,1,0,12387,321994843,217.000000000,218.000000000,5,1,1,1,ESM6 P6600
2026-04-07T01:10:48.671008945Z,2026-04-07T01:10:48.669260829Z,1,1,2529717,T,B,0,640.000000000,4,0,13719,129914420,,640.000000000,0,4,0,1,UD:1V: ST 2529717
2026-04-07T01:10:49.388191207Z,2026-04-07T01:10:49.365253807Z,1,1,42378217,T,B,0,2.850000000,21,0,12751,322002742,2.700000000,2.850000000,303,21,4,1,ESM6 P3000
2026-04-07T01:11:39.357695214Z,2026-04-07T01:11:39.348856775Z,1,1,42439347,T,A,0,162.500000000,1,0,14235,322132944,162.500000000,163.500000000,1,42,1,2,ESU6 P6000
2026-04-07T01:14:44.274832644Z,2026-04-07T01:14:44.225351851Z,1,1,233533,T,A,0,184.000000000,1,0,13242,322416096,184.000000000,185.500000000,1,45,1,2,ESZ6 P5800
2026-04-07T01:17:06.886534897Z,2026-04-07T01:17:06.885941039Z,1,1,2530274,T,A,0,93.750000000,1,0,13166,130034753,93.750000000,95.250000000,1,59,1,1,UD:1V: 12 2530274
2026-04-07T01:17:13.581862404Z,2026-04-07T01:17:13.581546723Z,1,1,42372953,T,A,0,90.000000000,42,0,15981,322579491,90.000000000,90.500000000,42,31,1,1,ESM6 C6900
2026-04-07T01:17:22.971076087Z,2026-04-07T01:17:22.970573881Z,1,1,42372953,T,A,0,90.000000000,18,0,13899,322584419,90.000000000,90.750000000,46,37,1,2,ESM6 C6900
