ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-01-20T00:31:21.061360272Z,2026-01-20T00:31:21.028778627Z,1,1,42429011,T,A,0,169.250000000,1,0,14272,115525063,169.250000000,169.500000000,1,21,1,2,ESH6 C6900
2026-01-20T00:31:46.228484165Z,2026-01-20T00:31:46.228105997Z,1,1,42430450,T,B,0,3.550000000,1,0,13969,115549112,3.450000000,3.550000000,269,1,3,1,ESH6 P4300
2026-01-20T00:32:32.155678773Z,2026-01-20T00:32:32.155323281Z,1,1,792621,T,A,0,24.500000000,2,0,13621,115606750,24.500000000,24.750000000,2,12,1,1,ESZ6 C8500
2026-01-20T00:37:00.606359105Z,2026-01-20T00:37:00.604529423Z,1,1,3064777,T,B,0,8.250000000,1,0,14716,29155569,8.150000000,8.250000000,630,1,5,1,UD:1V: VT 3064777
2026-01-20T00:41:35.673351451Z,2026-01-20T00:41:35.672906255Z,1,1,42429687,T,A,0,116.250000000,1,0,13272,116375691,116.250000000,116.750000000,1,32,1,4,ESH6 C7000
2026-01-20T00:42:15.287935443Z,2026-01-20T00:42:15.287376239Z,1,1,2516633,T,A,0,150.500000000,2,0,15406,29270387,150.500000000,151.250000000,2,16,1,1,UD:1V: GN 2516633
2026-01-20T00:43:22.077199327Z,2026-01-20T00:43:22.076866067Z,1,1,42384725,T,A,0,82.000000000,10,0,14167,116471234,82.000000000,82.250000000,10,34,1,2,ESM6 C7400
2026-01-20T00:43:22.077238562Z,2026-01-20T00:43:22.076866677Z,1,1,42384725,T,A,0,82.000000000,90,0,11770,116471236,82.000000000,82.250000000,10,34,1,2,ESM6 C7400
2026-01-20T00:48:47.711118576Z,2026-01-20T00:48:47.710532249Z,1,1,2516705,T,A,0,154.250000000,1,0,13742,29361662,154.250000000,155.000000000,20,16,1,1,UD:1V: GN 2516705
2026-01-20T00:48:54.454686979Z,2026-01-20T00:48:54.454130187Z,1,1,2516705,T,A,0,154.500000000,19,0,13868,29362329,154.500000000,155.000000000,19,16,1,1,UD:1V: GN 2516705
2026-01-20T00:50:03.603696279Z,2026-01-20T00:50:03.594856937Z,1,1,42429687,T,B,0,116.250000000,2,0,14367,116857020,115.750000000,116.250000000,32,2,4,1,ESH6 C7000
2026-01-20T00:51:54.226150968Z,2026-01-20T00:51:54.225586625Z,1,1,2516741,T,A,0,150.750000000,1,0,14408,29394856,150.750000000,151.500000000,40,16,1,1,UD:1V: GN 2516741
2026-01-20T00:52:19.872717652Z,2026-01-20T00:52:19.872086341Z,1,1,2516741,T,A,0,151.000000000,1,0,16350,29398817,151.000000000,151.500000000,39,16,1,1,UD:1V: GN 2516741
2026-01-20T00:52:53.775866267Z,2026-01-20T00:52:53.775268411Z,1,1,2516741,T,A,0,151.250000000,1,0,13955,29404662,151.250000000,151.500000000,38,16,1,1,UD:1V: GN 2516741
2026-01-20T00:52:53.776089797Z,2026-01-20T00:52:53.775268591Z,1,1,2516741,T,A,0,151.250000000,37,0,14472,29404664,151.250000000,151.500000000,37,16,1,1,UD:1V: GN 2516741
2026-01-20T01:14:27.857498192Z,2026-01-20T01:14:27.856975973Z,1,1,42341582,T,B,0,38.500000000,1,0,16993,118724937,38.000000000,38.500000000,182,1,1,1,ESZ8 P2500
2026-01-20T01:27:48.660563583Z,2026-01-20T01:27:48.528010587Z,1,1,42643085,T,B,0,260.000000000,1,0,11880,119750128,258.750000000,260.000000000,16,1,1,1,ESH6 C6775
2026-01-20T01:37:11.012664843Z,2026-01-20T01:37:11.009097003Z,1,1,42429011,T,B,0,174.000000000,2,0,12951,120279522,173.750000000,174.000000000,1,2,1,1,ESH6 C6900
2026-01-20T01:47:54.817362239Z,2026-01-20T01:47:54.816762661Z,1,1,2517205,T,B,0,1.750000000,1,0,13548,30183317,1.650000000,1.750000000,940,948,2,3,UD:1V: VT 2517205
2026-01-20T01:59:15.753641532Z,2026-01-20T01:59:15.753350971Z,1,1,42458740,T,B,0,95.250000000,10,0,14720,121265895,95.000000000,95.250000000,4,10,1,1,ESU6 P5600
2026-01-20T01:59:17.769610506Z,2026-01-20T01:59:17.769248425Z,1,1,42458740,T,B,0,95.250000000,10,0,13756,121266695,95.000000000,95.250000000,93,10,2,1,ESU6 P5600
2026-01-20T02:04:40.710219326Z,2026-01-20T02:04:40.709502463Z,1,1,2517333,T,B,0,1.450000000,1,0,13834,30318513,1.400000000,1.450000000,1,983,1,3,UD:1V: VT 2517333
2026-01-20T02:05:54.222795079Z,2026-01-20T02:05:54.188369061Z,1,1,2517239,T,A,0,14.000000000,1,0,14587,30333536,14.000000000,14.250000000,1,1024,1,7,UD:1V: VT 2517239
2026-01-20T02:13:23.573784325Z,2026-01-20T02:13:23.573282371Z,1,1,42428998,T,B,0,2.100000000,1,0,14451,121950603,2.050000000,2.100000000,84,25,2,1,ESH6 P3900
2026-01-20T02:13:23.573996674Z,2026-01-20T02:13:23.573282551Z,1,1,42428998,T,B,0,2.100000000,1,0,11558,121950605,2.050000000,2.100000000,84,24,2,1,ESH6 P3900
2026-01-20T02:13:23.574268677Z,2026-01-20T02:13:23.573282725Z,1,1,42428998,T,B,0,2.100000000,23,0,11791,121950607,2.050000000,2.100000000,84,23,2,1,ESH6 P3900
2026-01-20T02:13:30.726526137Z,2026-01-20T02:13:30.725580327Z,1,1,42428998,T,B,0,2.100000000,1,0,13789,121955973,2.050000000,2.100000000,84,25,2,1,ESH6 P3900
2026-01-20T02:18:09.533727316Z,2026-01-20T02:18:09.533190395Z,1,1,42428998,T,B,0,2.100000000,24,0,14805,122218569,2.050000000,2.100000000,85,24,2,1,ESH6 P3900
2026-01-20T02:20:46.231842027Z,2026-01-20T02:20:46.231498535Z,1,1,42426741,T,A,0,72.250000000,1,0,13953,122396864,72.250000000,72.500000000,1,24,1,4,ESH6 P6500
2026-01-20T02:26:51.656384029Z,2026-01-20T02:26:51.654427119Z,1,1,42428998,T,B,0,2.150000000,25,0,12617,122782429,2.100000000,2.150000000,28,25,1,1,ESH6 P3900
2026-01-20T02:26:52.667654952Z,2026-01-20T02:26:52.650587423Z,1,1,42429011,T,A,0,171.250000000,2,0,14014,122783997,171.250000000,171.500000000,2,1,1,1,ESH6 C6900
2026-01-20T02:34:06.485606649Z,2026-01-20T02:34:06.485077441Z,1,1,42431937,T,B,0,20.500000000,1,0,14163,123324859,20.250000000,20.500000000,50,1,5,1,ESH6 C7300
2026-01-20T02:36:38.568158688Z,2026-01-20T02:36:38.567669675Z,1,1,42426741,T,B,0,71.250000000,1,0,16080,123429955,71.000000000,71.250000000,1,1,1,1,ESH6 P6500
2026-01-20T02:37:00.908183476Z,2026-01-20T02:37:00.897424307Z,1,1,42427508,T,B,0,71.750000000,1,0,14392,123451732,71.500000000,71.750000000,1,1,1,1,ESH6 C7100
2026-01-20T02:37:05.943317005Z,2026-01-20T02:37:05.874218745Z,1,1,42429687,T,B,0,117.000000000,1,0,11733,123460716,116.750000000,117.000000000,1,1,1,1,ESH6 C7000
2026-01-20T02:51:39.332921289Z,2026-01-20T02:51:39.328609191Z,1,1,2517651,T,A,0,-10.500000000,1,0,15222,30882406,-10.500000000,-10.250000000,1,22,1,2,UD:1V: GN 2517651
2026-01-20T02:54:58.028593390Z,2026-01-20T02:54:58.028224915Z,1,1,42430442,T,A,0,4.950000000,19,0,13115,124182298,4.950000000,5.050000000,19,48,1,2,ESH6 C7500
2026-01-20T03:03:20.106336934Z,2026-01-20T03:03:20.105731031Z,1,1,2517714,T,A,0,50.750000000,1,0,17303,30953648,50.750000000,51.000000000,1,31,1,2,UD:1V: GN 2517714
2026-01-20T03:37:52.218269193Z,2026-01-20T03:37:52.179127571Z,1,1,2517897,T,B,0,17.750000000,1,0,15744,31156456,17.500000000,17.750000000,847,1,7,1,UD:1V: VT 2517897
2026-01-20T03:38:37.371132301Z,2026-01-20T03:38:37.355893793Z,1,1,42430464,T,A,0,40.250000000,10,0,13828,125543926,40.250000000,40.500000000,10,6,1,2,ESH6 C7200
2026-01-20T03:38:57.324204371Z,2026-01-20T03:38:57.323723545Z,1,1,2517908,T,A,0,57.250000000,1,0,13944,31163246,57.250000000,57.500000000,1,68,1,2,UD:1V: VT 2517908
2026-01-20T03:39:17.088960830Z,2026-01-20T03:39:17.088338529Z,1,1,2517908,T,B,0,57.500000000,5,0,13658,31164723,57.250000000,57.500000000,1,68,1,2,UD:1V: VT 2517908
2026-01-20T03:40:21.351216805Z,2026-01-20T03:40:21.348019105Z,1,1,2517908,T,A,0,57.250000000,4,0,15450,31169698,57.250000000,57.500000000,1,123,1,3,UD:1V: VT 2517908
2026-01-20T03:57:24.317663376Z,2026-01-20T03:57:24.316903419Z,1,1,42429284,T,A,0,248.250000000,1,0,13570,126175480,248.250000000,249.000000000,1,28,1,2,ESU6 P6600
2026-01-20T04:15:09.228500249Z,2026-01-20T04:15:09.186626727Z,1,1,42427508,T,A,0,71.000000000,3,0,13484,126762142,71.000000000,71.500000000,3,47,1,4,ESH6 C7100
2026-01-20T04:15:48.452709754Z,2026-01-20T04:15:48.427417831Z,1,1,42429687,T,A,0,115.750000000,10,0,13313,126778589,115.750000000,116.000000000,10,28,1,3,ESH6 C7000
2026-01-20T04:19:48.554385201Z,2026-01-20T04:19:48.553662567Z,1,1,42347520,T,A,0,3.700000000,3,0,14001,126922731,3.700000000,3.850000000,12,312,1,5,ESH6 P4350
2026-01-20T04:19:59.981214691Z,2026-01-20T04:19:59.980896237Z,1,1,42347520,T,A,0,3.750000000,9,0,14361,126925262,3.750000000,3.850000000,9,312,1,5,ESH6 P4350
2026-01-20T04:33:27.849895149Z,2026-01-20T04:33:27.849329009Z,1,1,42430464,T,B,0,39.500000000,1,0,15945,127279865,39.250000000,39.500000000,75,1,6,1,ESH6 C7200
2026-01-20T04:39:41.443904067Z,2026-01-20T04:39:41.443553949Z,1,1,42426741,T,B,0,71.500000000,1,0,14229,127414277,71.250000000,71.500000000,35,1,2,1,ESH6 P6500
2026-01-20T04:39:50.662281910Z,2026-01-20T04:39:50.661759267Z,1,1,42421497,T,B,0,65.250000000,1,0,13774,127417193,64.500000000,65.250000000,38,6,2,2,ESH6 P6450
2026-01-20T04:41:03.434616922Z,2026-01-20T04:41:03.434084045Z,1,1,42427500,T,B,0,49.000000000,1,0,17435,127448175,48.500000000,49.000000000,1,1,1,1,ESH6 P6300
2026-01-20T04:44:31.106670339Z,2026-01-20T04:44:31.106327689Z,1,1,42429687,T,A,0,115.750000000,3,0,14203,127549995,115.750000000,116.000000000,3,1,1,1,ESH6 C7000
2026-01-20T04:57:44.981162958Z,2026-01-20T04:57:44.980602347Z,1,1,42427500,T,A,0,49.750000000,4,0,14373,128059432,49.750000000,50.000000000,4,8,1,2,ESH6 P6300
2026-01-20T04:59:08.040593343Z,2026-01-20T04:59:07.915478735Z,1,1,42394754,T,A,0,112.250000000,5,0,14270,128155763,112.250000000,113.000000000,5,42,1,3,ESM6 P6200
2026-01-20T05:00:16.893776415Z,2026-01-20T05:00:16.893425555Z,1,1,42394754,T,A,0,112.500000000,5,0,14238,128228796,112.500000000,112.750000000,5,3,1,1,ESM6 P6200
2026-01-20T05:02:15.267921852Z,2026-01-20T05:02:15.264222267Z,1,1,2518514,T,B,0,262.750000000,1,0,14814,31686211,262.250000000,262.750000000,3,1,1,1,UD:1V: SG 2518514
2026-01-20T05:02:55.855865669Z,2026-01-20T05:02:55.854725241Z,1,1,42396048,T,A,0,156.750000000,2,0,14554,128403262,156.750000000,157.250000000,2,3,1,1,ESU6 P6100
2026-01-20T05:04:59.555894136Z,2026-01-20T05:04:59.547391255Z,1,1,42427500,T,B,0,50.000000000,7,0,14718,128511461,49.750000000,50.000000000,9,7,1,2,ESH6 P6300
2026-01-20T05:04:59.573395366Z,2026-01-20T05:04:59.555897541Z,1,1,42427500,T,A,0,50.000000000,2,0,11630,128511789,50.000000000,50.500000000,2,38,1,1,ESH6 P6300
2026-01-20T05:05:38.326726310Z,2026-01-20T05:05:38.326368299Z,1,1,42394754,T,A,0,112.250000000,10,0,15992,128542956,112.250000000,112.750000000,10,42,1,3,ESM6 P6200
2026-01-20T05:05:45.978411656Z,2026-01-20T05:05:45.978065297Z,1,1,42394754,T,A,0,112.250000000,12,0,14055,128548357,112.250000000,112.750000000,12,42,1,3,ESM6 P6200
2026-01-20T05:07:16.033468483Z,2026-01-20T05:07:16.016224553Z,1,1,42396048,T,A,0,156.250000000,8,0,14438,128642377,156.250000000,156.500000000,8,3,1,1,ESU6 P6100
2026-01-20T05:13:29.719411915Z,2026-01-20T05:13:29.650607151Z,1,1,42366510,T,A,0,201.000000000,1,0,14553,128910395,201.000000000,201.750000000,1,20,1,1,ESM6 C7100
2026-01-20T05:15:32.390702291Z,2026-01-20T05:15:32.390119213Z,1,1,42426740,T,B,0,35.000000000,5,0,13394,128983483,34.250000000,35.000000000,109,5,6,2,ESH6 P6100
2026-01-20T05:15:43.051064042Z,2026-01-20T05:15:43.050375609Z,1,1,2518603,T,A,0,79.000000000,25,0,13685,31795215,79.000000000,79.250000000,25,27,1,1,UD:1V:CVT 2518603
2026-01-20T05:16:46.073277300Z,2026-01-20T05:16:46.028024981Z,1,1,42764937,T,B,0,115.000000000,20,0,14151,129034757,114.750000000,115.000000000,1,25,1,1,ESH6 P6725
2026-01-20T05:16:46.096426552Z,2026-01-20T05:16:46.073311177Z,1,1,42764937,T,B,0,115.000000000,5,0,16364,129035142,114.750000000,115.000000000,1,5,1,1,ESH6 P6725
2026-01-20T05:18:22.856810359Z,2026-01-20T05:18:22.856284279Z,1,1,42426740,T,A,0,35.000000000,15,0,14154,129095160,35.000000000,35.250000000,15,40,1,4,ESH6 P6100
2026-01-20T05:24:16.088825626Z,2026-01-20T05:24:16.085585861Z,1,1,42426740,T,A,0,34.750000000,15,0,13859,129308806,34.750000000,35.000000000,15,7,1,2,ESH6 P6100
2026-01-20T05:27:01.480909159Z,2026-01-20T05:27:01.479914017Z,1,1,2517908,T,A,0,58.000000000,1,0,14644,31876119,58.000000000,58.500000000,1,116,1,3,UD:1V: VT 2517908
2026-01-20T05:27:01.485600173Z,2026-01-20T05:27:01.483086519Z,1,1,2517908,T,A,0,58.000000000,1,0,14494,31876143,58.000000000,58.500000000,1,116,1,3,UD:1V: VT 2517908
2026-01-20T05:27:01.487199004Z,2026-01-20T05:27:01.486377455Z,1,1,2517908,T,A,0,58.000000000,1,0,14493,31876151,58.000000000,58.500000000,1,116,1,3,UD:1V: VT 2517908
2026-01-20T05:27:19.404651855Z,2026-01-20T05:27:19.230716343Z,1,1,2517908,T,A,0,58.000000000,7,0,15226,31879948,58.000000000,,1,0,1,0,UD:1V: VT 2517908
2026-01-20T05:28:42.884221728Z,2026-01-20T05:28:42.867218905Z,1,1,2514205,T,B,0,46.750000000,47,0,13093,31910381,46.500000000,46.750000000,37,47,1,1,UD:1V: GN 2514205
2026-01-20T05:28:43.369489502Z,2026-01-20T05:28:43.364947865Z,1,1,2504693,T,A,0,-54.250000000,16,0,14320,31914260,-54.250000000,-53.250000000,16,16,1,1,UD:1V: GN 2504693
2026-01-20T05:28:43.477113491Z,2026-01-20T05:28:43.471198521Z,1,1,2504693,T,A,0,-54.250000000,16,0,14069,31914626,-54.250000000,-53.000000000,16,27,1,2,UD:1V: GN 2504693
2026-01-20T05:28:43.557904730Z,2026-01-20T05:28:43.556667227Z,1,1,2514205,T,B,0,46.750000000,47,0,14690,31914953,46.500000000,46.750000000,9,47,1,1,UD:1V: GN 2514205
2026-01-20T05:28:43.600247751Z,2026-01-20T05:28:43.590419713Z,1,1,2518331,T,B,0,-4.700000000,20,0,14085,31915279,-5.000000000,-4.700000000,2,20,1,1,UD:1V: GN 2518331
2026-01-20T05:28:43.728676280Z,2026-01-20T05:28:43.724265113Z,1,1,2518331,T,B,0,-4.400000000,20,0,17717,31915459,-5.000000000,-4.400000000,2,20,1,1,UD:1V: GN 2518331
2026-01-20T05:35:51.217827152Z,2026-01-20T05:35:51.217281405Z,1,1,2518739,T,A,0,6.250000000,9,0,14245,31961447,6.250000000,6.350000000,9,32,1,1,UD:1V: VT 2518739
2026-01-20T05:41:27.770960403Z,2026-01-20T05:41:27.770365751Z,1,1,2518783,T,B,0,37.750000000,5,0,13754,32010461,37.500000000,37.750000000,12,5,1,1,UD:1V: VT 2518783
2026-01-20T05:41:27.771460898Z,2026-01-20T05:41:27.770973347Z,1,1,2518783,T,A,0,38.000000000,4,0,14066,32010463,38.000000000,38.250000000,4,117,1,2,UD:1V: VT 2518783
2026-01-20T05:42:55.946157198Z,2026-01-20T05:42:55.934123575Z,1,1,42764937,T,A,0,114.000000000,1,0,14299,130024048,114.000000000,114.750000000,1,25,1,1,ESH6 P6725
2026-01-20T05:42:56.058363473Z,2026-01-20T05:42:56.057201965Z,1,1,42764937,T,B,0,114.000000000,1,0,13840,130024165,113.750000000,114.000000000,4,24,1,1,ESH6 P6725
2026-01-20T05:42:56.066679549Z,2026-01-20T05:42:56.065753137Z,1,1,42764937,T,B,0,114.000000000,1,0,14578,130024255,113.750000000,114.000000000,4,23,1,1,ESH6 P6725
2026-01-20T05:42:56.167947814Z,2026-01-20T05:42:56.167191607Z,1,1,42764937,T,B,0,114.000000000,1,0,14320,130024339,113.750000000,114.000000000,4,22,1,1,ESH6 P6725
2026-01-20T05:42:56.175614480Z,2026-01-20T05:42:56.174710649Z,1,1,42764937,T,B,0,114.000000000,1,0,13849,130024421,113.750000000,114.000000000,4,21,1,1,ESH6 P6725
2026-01-20T05:44:19.704969978Z,2026-01-20T05:44:19.704401909Z,1,1,3061907,T,B,0,20.250000000,20,0,13257,32033109,20.000000000,20.250000000,20,228,1,4,UD:1V: VT 3061907
2026-01-20T05:46:28.027236595Z,2026-01-20T05:46:28.002830703Z,1,1,42764937,T,B,0,114.000000000,1,0,10571,130151696,113.750000000,114.000000000,5,20,2,1,ESH6 P6725
2026-01-20T05:46:28.138406794Z,2026-01-20T05:46:28.137180257Z,1,1,42764937,T,B,0,114.000000000,1,0,14160,130153493,113.750000000,114.000000000,4,19,1,1,ESH6 P6725
2026-01-20T05:46:28.146756107Z,2026-01-20T05:46:28.145738493Z,1,1,42764937,T,B,0,114.000000000,1,0,13826,130153594,113.750000000,114.000000000,4,18,1,1,ESH6 P6725
2026-01-20T05:46:28.248149289Z,2026-01-20T05:46:28.247186009Z,1,1,42764937,T,B,0,114.000000000,1,0,13173,130154239,113.750000000,114.000000000,4,17,1,1,ESH6 P6725
2026-01-20T05:46:28.250037372Z,2026-01-20T05:46:28.248152709Z,1,1,42764937,T,B,0,114.000000000,16,0,12979,130154286,113.750000000,114.000000000,4,16,1,1,ESH6 P6725
2026-01-20T05:54:55.007815808Z,2026-01-20T05:54:55.004495405Z,1,1,42643324,T,B,0,125.750000000,1,0,14583,130450169,125.500000000,125.750000000,1,1,1,1,ESH6 P6775
2026-01-20T05:54:55.828109288Z,2026-01-20T05:54:55.827575063Z,1,1,2518331,T,A,0,-5.000000000,2,0,14820,32127790,-5.000000000,-4.400000000,2,89,1,3,UD:1V: GN 2518331
2026-01-20T05:56:36.026955976Z,2026-01-20T05:56:36.026597311Z,1,1,42426741,T,B,0,72.250000000,2,0,13565,130518527,72.000000000,72.250000000,35,2,2,1,ESH6 P6500
2026-01-20T06:05:42.152924805Z,2026-01-20T06:05:42.136202997Z,1,1,42764937,T,B,0,114.750000000,22,0,11790,130887789,114.500000000,114.750000000,1,25,1,1,ESH6 P6725
2026-01-20T06:05:42.242185686Z,2026-01-20T06:05:42.153826405Z,1,1,42764937,T,B,0,114.750000000,3,0,11821,130889085,114.500000000,114.750000000,26,3,2,1,ESH6 P6725
2026-01-20T06:06:59.508230370Z,2026-01-20T06:06:59.506415369Z,1,1,42764937,T,B,0,115.000000000,10,0,13976,130943409,114.750000000,115.000000000,26,10,2,1,ESH6 P6725
2026-01-20T06:06:59.579033241Z,2026-01-20T06:06:59.528003565Z,1,1,42378618,T,B,0,261.250000000,20,0,11863,130944514,260.750000000,261.250000000,2,20,1,1,ESM6 P6900
2026-01-20T06:07:32.954970206Z,2026-01-20T06:07:32.865076293Z,1,1,42764937,T,B,0,115.250000000,10,0,11453,130977021,115.000000000,115.250000000,25,10,1,1,ESH6 P6725
2026-01-20T06:07:41.660938073Z,2026-01-20T06:07:41.590291671Z,1,1,42429011,T,A,0,170.000000000,2,0,11538,130986257,170.000000000,170.250000000,2,1,1,1,ESH6 C6900
2026-01-20T06:08:16.077129024Z,2026-01-20T06:08:16.076610373Z,1,1,42429064,T,B,0,151.250000000,1,0,14815,131026634,150.500000000,151.250000000,21,1,2,1,ESH6 P6850
2026-01-20T06:09:22.109636268Z,2026-01-20T06:09:21.945933915Z,1,1,42764937,T,B,0,115.750000000,10,0,11695,131079524,115.500000000,115.750000000,1,10,1,1,ESH6 P6725
2026-01-20T06:10:40.739749343Z,2026-01-20T06:10:40.610809375Z,1,1,42764937,T,B,0,116.500000000,15,0,10530,131180179,116.250000000,116.500000000,25,15,1,1,ESH6 P6725
2026-01-20T06:13:57.166629303Z,2026-01-20T06:13:57.159588385Z,1,1,42378618,T,B,0,262.500000000,12,0,13382,131326328,262.250000000,262.500000000,2,40,1,1,ESM6 P6900
2026-01-20T06:13:57.166767475Z,2026-01-20T06:13:57.159588565Z,1,1,42378618,T,B,0,262.500000000,12,0,13870,131326330,262.250000000,262.500000000,2,28,1,1,ESM6 P6900
2026-01-20T06:13:57.185026974Z,2026-01-20T06:13:57.167078303Z,1,1,42378618,T,B,0,262.500000000,16,0,13152,131326671,262.000000000,262.500000000,22,16,2,1,ESM6 P6900
2026-01-20T06:13:57.341369570Z,2026-01-20T06:13:57.340560379Z,1,1,2518603,T,A,0,79.000000000,36,0,15859,32341485,79.000000000,79.250000000,25,23,1,1,UD:1V:CVT 2518603
2026-01-20T06:14:00.580392048Z,2026-01-20T06:14:00.579872731Z,1,1,42670705,T,A,0,16.250000000,1,0,14742,131330951,16.250000000,16.500000000,1,15,1,1,ESH6 C7325
2026-01-20T06:14:01.447889618Z,2026-01-20T06:14:01.383643957Z,1,1,42431945,T,B,0,136.500000000,1,0,13379,131333802,136.000000000,136.500000000,23,1,1,1,ESH6 P6800
2026-01-20T06:15:53.911054924Z,2026-01-20T06:15:53.909172253Z,1,1,42764937,T,B,0,116.750000000,10,0,14932,131440388,116.500000000,116.750000000,26,10,2,1,ESH6 P6725
2026-01-20T06:16:34.442134497Z,2026-01-20T06:16:34.440930339Z,1,1,42405202,T,B,0,3.350000000,1,0,13737,131523849,3.250000000,3.350000000,42,1,1,1,ESH6 P4250
2026-01-20T06:16:38.229945760Z,2026-01-20T06:16:38.204069625Z,1,1,42764937,T,B,0,117.750000000,5,0,13966,131534459,117.250000000,117.750000000,26,5,2,1,ESH6 P6725
2026-01-20T06:21:28.453382075Z,2026-01-20T06:21:28.441703405Z,1,1,42372969,T,A,0,250.000000000,1,0,13515,131973565,250.000000000,251.000000000,1,22,1,2,ESM6 C7000
2026-01-20T06:21:49.650883715Z,2026-01-20T06:21:49.650550847Z,1,1,42394633,T,A,0,20.750000000,2,0,16553,131997070,20.750000000,21.000000000,2,188,1,2,ESM6 P4500
2026-01-20T06:22:16.097033608Z,2026-01-20T06:22:16.002249471Z,1,1,42764937,T,B,0,119.750000000,5,0,11851,132016959,119.250000000,119.750000000,24,5,2,1,ESH6 P6725
