ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-03-11T00:03:38.591044019Z,2026-03-11T00:03:38.590465657Z,1,1,42427507,T,A,0,95.000000000,1,0,18054,962215095,95.000000000,95.750000000,25,10,3,2,ESH6 C6800
2026-03-11T00:06:15.632863770Z,2026-03-11T00:06:15.604895407Z,1,1,42892047,T,B,0,18.200000000,1,0,11329,962425713,18.000000000,18.200000000,5,1,1,1,ESH6 C6960
2026-03-11T00:06:58.081996355Z,2026-03-11T00:06:58.081460245Z,1,1,42483101,T,B,0,21.500000000,1,0,13848,962508327,21.250000000,21.500000000,30,1,3,1,ESH6 C6950
2026-03-11T00:07:09.489177200Z,2026-03-11T00:07:09.488602201Z,1,1,42426741,T,B,0,29.250000000,2,0,13735,962531357,29.000000000,29.250000000,30,150,3,1,ESH6 P6500
2026-03-11T00:07:13.461978710Z,2026-03-11T00:07:13.435449297Z,1,1,42426741,T,B,0,29.250000000,24,0,14661,962537870,29.000000000,29.250000000,29,148,2,1,ESH6 P6500
2026-03-11T00:07:21.031348648Z,2026-03-11T00:07:21.028489223Z,1,1,42804077,T,A,0,5.000000000,2,0,15607,962547995,5.000000000,5.100000000,18,98,2,1,ESH6 P5925
2026-03-11T00:07:21.031567325Z,2026-03-11T00:07:21.028489415Z,1,1,42946502,T,A,0,4.950000000,2,0,13532,962547997,4.950000000,5.100000000,16,135,2,3,ESH6 P5920
2026-03-11T00:07:21.031828854Z,2026-03-11T00:07:21.028489607Z,1,1,42946504,T,A,0,4.850000000,2,0,13583,962547999,4.850000000,4.950000000,16,99,2,1,ESH6 P5910
2026-03-11T00:07:21.031860207Z,2026-03-11T00:07:21.028489785Z,1,1,42946542,T,A,0,4.450000000,2,0,12573,962548000,4.450000000,4.550000000,17,126,2,2,ESH6 P5860
2026-03-11T00:07:21.039300298Z,2026-03-11T00:07:21.028756879Z,1,1,42804077,T,A,0,5.000000000,16,0,15138,962548005,5.000000000,5.100000000,16,98,2,1,ESH6 P5925
2026-03-11T00:07:21.053381554Z,2026-03-11T00:07:21.028759527Z,1,1,42946502,T,A,0,4.950000000,4,0,13929,962548257,4.950000000,5.100000000,4,124,1,2,ESH6 P5920
2026-03-11T00:07:21.053411370Z,2026-03-11T00:07:21.028760871Z,1,1,42946544,T,A,0,4.300000000,5,0,11213,962548259,4.300000000,4.400000000,5,125,1,2,ESH6 P5840
2026-03-11T00:07:21.053433469Z,2026-03-11T00:07:21.028762311Z,1,1,42946542,T,A,0,4.450000000,4,0,11330,962548261,4.450000000,4.550000000,4,126,1,2,ESH6 P5860
2026-03-11T00:07:21.053773675Z,2026-03-11T00:07:21.028947719Z,1,1,42946508,T,A,0,4.600000000,2,0,11775,962548275,4.600000000,4.700000000,4,101,1,1,ESH6 P5880
2026-03-11T00:07:21.058228745Z,2026-03-11T00:07:21.032026963Z,1,1,42946504,T,A,0,4.850000000,2,0,11500,962548460,4.850000000,4.950000000,4,99,1,1,ESH6 P5910
2026-03-11T00:07:21.059049540Z,2026-03-11T00:07:21.032689373Z,1,1,42946504,T,A,0,4.850000000,2,0,11526,962548500,4.850000000,4.950000000,2,99,1,1,ESH6 P5910
2026-03-11T00:07:21.068414544Z,2026-03-11T00:07:21.032691235Z,1,1,42946508,T,A,0,4.600000000,2,0,15444,962548501,4.600000000,4.700000000,2,101,1,1,ESH6 P5880
2026-03-11T00:09:07.526537362Z,2026-03-11T00:09:07.526021659Z,1,1,42427507,T,B,0,97.250000000,1,0,13887,962678811,96.500000000,97.250000000,21,10,1,2,ESH6 C6800
2026-03-11T00:09:37.329983947Z,2026-03-11T00:09:37.026289655Z,1,1,42429674,T,A,0,62.250000000,24,0,11255,962787076,62.250000000,63.500000000,24,27,1,2,ESH6 P6700
2026-03-11T00:10:30.047150763Z,2026-03-11T00:10:29.965537595Z,1,1,2597802,T,A,0,43.500000000,1,0,15048,393023248,43.500000000,43.750000000,1,9,1,1,UD:1V: GN 2597802
2026-03-11T00:12:36.120976687Z,2026-03-11T00:12:36.120055367Z,1,1,42430453,T,B,0,9.200000000,20,0,13987,963439922,9.100000000,9.200000000,82,20,3,1,ESH6 P6200
2026-03-11T00:12:37.123607183Z,2026-03-11T00:12:37.107746757Z,1,1,42430453,T,B,0,9.300000000,20,0,11139,963441054,9.200000000,9.300000000,12,20,1,1,ESH6 P6200
2026-03-11T00:15:14.171632256Z,2026-03-11T00:15:14.168722043Z,1,1,42429687,T,B,0,9.300000000,1,0,11577,963736000,9.100000000,9.300000000,10,1,1,1,ESH6 C7000
2026-03-11T00:15:41.356531178Z,2026-03-11T00:15:41.353426197Z,1,1,42427413,T,B,0,34.750000000,5,0,14224,963799752,34.500000000,34.750000000,29,7,2,1,ESH6 P6550
2026-03-11T00:15:41.362397279Z,2026-03-11T00:15:41.353486059Z,1,1,42427413,T,B,0,34.750000000,2,0,11538,963799857,34.500000000,34.750000000,29,2,2,1,ESH6 P6550
2026-03-11T00:16:36.028351339Z,2026-03-11T00:16:35.823058397Z,1,1,42483101,T,B,0,23.250000000,1,0,12750,963944508,23.000000000,23.250000000,24,1,1,1,ESH6 C6950
2026-03-11T00:17:03.168847256Z,2026-03-11T00:17:03.159753159Z,1,1,2595089,T,A,0,-0.100000000,1,0,13841,393220034,-0.100000000,0.150000000,1,42,1,2,UD:1V: GN 2595089
2026-03-11T00:17:19.216630536Z,2026-03-11T00:17:19.216142629Z,1,1,42426741,T,B,0,27.000000000,3,0,14316,964070830,26.750000000,27.000000000,35,75,4,1,ESH6 P6500
2026-03-11T00:17:19.216886677Z,2026-03-11T00:17:19.216179495Z,1,1,42426741,T,B,0,27.000000000,7,0,13337,964070832,26.750000000,27.000000000,35,72,4,1,ESH6 P6500
2026-03-11T00:17:23.319446451Z,2026-03-11T00:17:23.313532721Z,1,1,42426741,T,B,0,27.000000000,6,0,14116,964082282,26.750000000,27.000000000,30,65,2,1,ESH6 P6500
2026-03-11T00:17:23.569843904Z,2026-03-11T00:17:23.543858727Z,1,1,42426741,T,B,0,27.000000000,24,0,13573,964083030,26.750000000,27.000000000,33,59,3,1,ESH6 P6500
2026-03-11T00:17:24.663534803Z,2026-03-11T00:17:24.650745217Z,1,1,42426741,T,B,0,27.000000000,24,0,15549,964086622,26.750000000,27.000000000,33,35,3,1,ESH6 P6500
2026-03-11T00:17:24.678989363Z,2026-03-11T00:17:24.651145309Z,1,1,42426741,T,B,0,27.000000000,2,0,11213,964086882,26.750000000,27.000000000,9,11,2,1,ESH6 P6500
2026-03-11T00:17:24.679048496Z,2026-03-11T00:17:24.651147153Z,1,1,42426741,T,B,0,27.000000000,9,0,11282,964086886,26.750000000,27.000000000,9,9,2,1,ESH6 P6500
2026-03-11T00:17:31.935433765Z,2026-03-11T00:17:31.934882211Z,1,1,42892047,T,A,0,20.500000000,2,0,13450,964109977,20.500000000,20.750000000,2,29,1,2,ESH6 C6960
2026-03-11T00:17:55.257111376Z,2026-03-11T00:17:55.256576031Z,1,1,42394754,T,A,0,111.500000000,1,0,13263,964193730,111.500000000,112.500000000,1,40,1,2,ESM6 P6200
2026-03-11T00:18:28.332300642Z,2026-03-11T00:18:28.331725771Z,1,1,2597483,T,B,0,9.200000000,1,0,13557,393272331,9.100000000,9.200000000,35,1,1,1,UD:1V: BO 2597483
2026-03-11T00:18:33.496918390Z,2026-03-11T00:18:33.496384527Z,1,1,42426741,T,B,0,27.750000000,25,0,12796,964268223,27.500000000,27.750000000,33,49,3,2,ESH6 P6500
2026-03-11T00:18:33.660656816Z,2026-03-11T00:18:33.660062543Z,1,1,2597849,T,A,0,162.500000000,1,0,15022,393275007,162.500000000,164.500000000,1,4,1,1,UD:1V: GN 2597849
2026-03-11T00:18:33.660794914Z,2026-03-11T00:18:33.660075387Z,1,1,42426741,T,B,0,27.750000000,1,0,14587,964269260,27.500000000,27.750000000,30,24,2,1,ESH6 P6500
2026-03-11T00:19:01.440579304Z,2026-03-11T00:19:01.440117063Z,1,1,2597483,T,B,0,9.200000000,4,0,13532,393286022,9.100000000,9.200000000,50,4,2,1,UD:1V: BO 2597483
2026-03-11T00:19:54.318155208Z,2026-03-11T00:19:54.317874329Z,1,1,42366459,T,B,0,9.100000000,1,0,16583,964416298,9.000000000,9.100000000,197,1,1,1,ESM6 P3600
2026-03-11T00:20:19.621708499Z,2026-03-11T00:20:19.621104295Z,1,1,2597944,T,B,0,7.800000000,1,0,15943,393309459,7.500000000,7.800000000,413,1,5,1,UD:1V: VT 2597944
2026-03-11T00:20:35.064906043Z,2026-03-11T00:20:35.036531009Z,1,1,42426741,T,B,0,28.000000000,8,0,14677,964506881,27.750000000,28.000000000,30,23,2,1,ESH6 P6500
2026-03-11T00:20:37.579944829Z,2026-03-11T00:20:37.579465911Z,1,1,42426741,T,B,0,28.000000000,12,0,14026,964514693,27.750000000,28.000000000,33,15,3,1,ESH6 P6500
2026-03-11T00:20:37.580530175Z,2026-03-11T00:20:37.579963669Z,1,1,42426741,T,B,0,28.000000000,3,0,13162,964514700,27.750000000,28.000000000,33,3,3,1,ESH6 P6500
2026-03-11T00:21:00.812567458Z,2026-03-11T00:21:00.633108299Z,1,1,42911604,T,A,0,44.500000000,1,0,12587,964565937,44.500000000,45.000000000,1,4,1,1,ESH6 P6610
2026-03-11T00:21:24.598526800Z,2026-03-11T00:21:24.597998425Z,1,1,42431181,T,B,0,43.750000000,5,0,14877,964627499,42.750000000,43.750000000,29,44,2,6,ESH6 P6600
2026-03-11T00:21:25.119222087Z,2026-03-11T00:21:25.117675695Z,1,1,42427413,T,B,0,35.000000000,1,0,14232,964628259,34.750000000,35.000000000,29,1,2,1,ESH6 P6550
2026-03-11T00:21:32.633297712Z,2026-03-11T00:21:32.632731137Z,1,1,42431181,T,B,0,43.750000000,5,0,13765,964637842,42.750000000,43.750000000,32,30,3,4,ESH6 P6600
2026-03-11T00:21:52.841066343Z,2026-03-11T00:21:52.833064889Z,1,1,42426741,T,A,0,28.500000000,32,0,14128,964677024,28.500000000,29.000000000,32,75,3,1,ESH6 P6500
2026-03-11T00:21:52.854796047Z,2026-03-11T00:21:52.841019675Z,1,1,42426741,T,B,0,28.500000000,5,0,11523,964677213,28.250000000,28.500000000,17,43,2,1,ESH6 P6500
2026-03-11T00:21:52.854870237Z,2026-03-11T00:21:52.841028489Z,1,1,42426741,T,B,0,28.500000000,27,0,13270,964677215,28.250000000,28.500000000,17,38,2,1,ESH6 P6500
2026-03-11T00:21:52.854959487Z,2026-03-11T00:21:52.841069883Z,1,1,42426741,T,B,0,28.500000000,3,0,11164,964677217,28.250000000,28.500000000,17,11,2,1,ESH6 P6500
2026-03-11T00:21:52.854975826Z,2026-03-11T00:21:52.841070057Z,1,1,42426741,T,B,0,28.500000000,8,0,11262,964677219,28.250000000,28.500000000,17,8,2,1,ESH6 P6500
2026-03-11T00:22:40.554610721Z,2026-03-11T00:22:40.553333871Z,1,1,42868335,T,A,0,38.500000000,1,0,12080,964727640,38.500000000,39.000000000,1,31,1,3,ESH6 C6910
2026-03-11T00:22:52.266347536Z,2026-03-11T00:22:52.265807997Z,1,1,42892047,T,A,0,19.500000000,1,0,13913,964740390,19.500000000,19.800000000,1,29,1,2,ESH6 C6960
2026-03-11T00:25:14.955494109Z,2026-03-11T00:25:14.954913335Z,1,1,2595089,T,A,0,-0.200000000,1,0,14296,393415406,-0.200000000,0.050000000,1,78,1,3,UD:1V: GN 2595089
2026-03-11T00:25:24.993310613Z,2026-03-11T00:25:24.992746497Z,1,1,2598003,T,B,0,8.300000000,1,0,14467,393418812,7.600000000,8.300000000,27,1,1,1,UD:1V: 12 2598003
2026-03-11T00:25:46.488479072Z,2026-03-11T00:25:46.488101307Z,1,1,42426741,T,B,0,27.250000000,25,0,13137,965012080,27.000000000,27.250000000,34,25,2,1,ESH6 P6500
