ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-01-08T00:23:43.862276999Z,2026-01-08T00:23:43.861747383Z,1,1,42366511,T,A,0,52.750000000,1,0,13617,569894998,52.750000000,53.000000000,1,20,1,2,ESM6 C7600
2026-01-08T00:27:00.038110088Z,2026-01-08T00:26:59.969960581Z,1,1,42427508,T,A,0,95.000000000,1,0,13727,569960636,95.000000000,95.500000000,1,38,1,3,ESH6 C7100
2026-01-08T00:32:03.964620831Z,2026-01-08T00:32:03.963983171Z,1,1,2596209,T,B,0,-4.100000000,1,0,13797,186137418,-4.500000000,-4.100000000,1,100,1,1,UD:1V: GN 2596209
2026-01-08T00:37:50.240986553Z,2026-01-08T00:37:50.238511219Z,1,1,42431946,T,A,0,141.500000000,4,0,14411,570247877,141.500000000,142.000000000,22,41,1,4,ESH6 P6900
2026-01-08T00:37:50.254239022Z,2026-01-08T00:37:50.241059249Z,1,1,42431946,T,A,0,141.500000000,18,0,14306,570248126,141.500000000,141.750000000,18,20,1,1,ESH6 P6900
2026-01-08T00:49:35.902385075Z,2026-01-08T00:49:35.899063545Z,1,1,42366511,T,B,0,53.000000000,1,0,14375,570540504,52.500000000,53.000000000,50,1,3,1,ESM6 C7600
2026-01-08T00:49:44.619765128Z,2026-01-08T00:49:44.608867631Z,1,1,42420172,T,B,0,77.000000000,30,0,13943,570547769,76.500000000,77.000000000,86,30,2,1,ESZ6 C8100
2026-01-08T01:28:10.928361201Z,2026-01-08T01:28:10.904680331Z,1,1,539869,T,A,0,176.500000000,5,0,11575,571610397,176.500000000,177.000000000,5,37,1,1,ESZ6 P6000
2026-01-08T01:31:37.048249669Z,2026-01-08T01:31:36.997430433Z,1,1,229664,T,B,0,113.750000000,5,0,12964,571752519,113.000000000,113.750000000,127,5,3,1,ESZ6 P5500
2026-01-08T01:36:46.207373993Z,2026-01-08T01:36:46.201227425Z,1,1,42427501,T,A,0,179.500000000,2,0,15873,571941362,179.500000000,179.750000000,2,20,1,1,ESH6 P7000
