ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-03-12T00:01:11.847248455Z,2026-03-12T00:01:11.794411429Z,1,1,42402296,T,B,0,2.200000000,3,0,13366,1402616233,2.050000000,2.200000000,44,3,1,1,ESH6 P5250
2026-03-12T00:01:14.919635666Z,2026-03-12T00:01:14.918885769Z,1,1,42430452,T,B,0,2.050000000,4,0,13427,1402619682,1.900000000,2.050000000,45,4,1,1,ESH6 P5200
2026-03-12T00:02:07.220681792Z,2026-03-12T00:02:07.220132947Z,1,1,42384724,T,B,0,71.000000000,4,0,12393,1402701001,70.750000000,71.000000000,3,5,1,1,ESM6 C7200
2026-03-12T00:02:07.406752970Z,2026-03-12T00:02:07.406241899Z,1,1,42384724,T,B,0,71.000000000,1,0,14167,1402701183,70.750000000,71.000000000,3,1,1,1,ESM6 C7200
2026-03-12T00:02:09.811616911Z,2026-03-12T00:02:09.811264629Z,1,1,42431181,T,B,0,61.500000000,5,0,16411,1402703268,61.250000000,61.500000000,35,5,3,1,ESH6 P6600
2026-03-12T00:02:43.906757215Z,2026-03-12T00:02:43.906236983Z,1,1,42483101,T,B,0,7.500000000,20,0,13860,1402749049,7.300000000,7.500000000,18,20,1,1,ESH6 C6950
2026-03-12T00:03:03.698321435Z,2026-03-12T00:03:03.697798261Z,1,1,42431181,T,B,0,61.500000000,5,0,13111,1402773765,61.000000000,61.500000000,33,5,2,1,ESH6 P6600
2026-03-12T00:03:50.214197864Z,2026-03-12T00:03:50.213869051Z,1,1,42431944,T,B,0,6.700000000,20,0,12913,1402834103,6.500000000,6.700000000,182,20,3,1,ESH6 P6000
2026-03-12T00:04:03.182337952Z,2026-03-12T00:04:03.145397957Z,1,1,42895802,T,B,0,104.000000000,1,0,13150,1402855103,103.500000000,104.000000000,24,1,2,1,ESH6 C6720
2026-03-12T00:04:41.034361806Z,2026-03-12T00:04:41.034107355Z,1,1,42430453,T,B,0,12.000000000,10,0,14050,1402890892,11.800000000,12.000000000,79,10,3,1,ESH6 P6200
