ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-05-06T00:01:07.086810925Z,2026-05-06T00:01:07.062658007Z,1,1,42378449,T,A,0,9.100000000,3,0,16465,496613334,9.100000000,9.300000000,3,205,1,2,ESM6 P6000
2026-05-06T00:01:57.897818003Z,2026-05-06T00:01:57.897449343Z,1,1,42384726,T,A,0,4.750000000,5,0,13577,496679365,4.750000000,4.900000000,5,238,1,3,ESM6 P5500
2026-05-06T00:02:00.988652423Z,2026-05-06T00:02:00.988318077Z,1,1,42384726,T,A,0,4.750000000,5,0,13618,496681490,4.750000000,4.900000000,5,236,1,2,ESM6 P5500
2026-05-06T00:03:51.664628471Z,2026-05-06T00:03:51.664052935Z,1,1,42919950,T,B,0,78.000000000,1,0,13209,496793365,77.500000000,78.000000000,47,1,3,1,ESM6 P7075
2026-05-06T00:06:08.775086261Z,2026-05-06T00:06:08.772785175Z,1,1,2554994,T,B,0,2.100000000,1,0,14864,190657415,1.950000000,2.100000000,113,1,1,1,UD:1V: IC 2554994
2026-05-06T00:10:06.160020435Z,2026-05-06T00:10:06.148605867Z,1,1,42366511,T,A,0,30.000000000,1,0,13878,497410702,30.000000000,30.500000000,1,49,1,3,ESM6 C7600
2026-05-06T00:13:52.401880042Z,2026-05-06T00:13:52.389487179Z,1,1,2555927,T,A,0,-36.500000000,1,0,13915,190820485,-36.500000000,-36.000000000,1,33,1,2,UD:1V: GN 2555927
2026-05-06T00:15:10.941740009Z,2026-05-06T00:15:10.941003023Z,1,1,42394753,T,B,0,8.500000000,1,0,13597,497778788,8.200000000,8.500000000,289,2,5,1,ESM6 P5950
2026-05-06T00:15:55.649994858Z,2026-05-06T00:15:55.649437299Z,1,1,42479830,T,A,0,146.000000000,1,0,13574,497848722,146.000000000,146.500000000,1,15,1,2,ESZ6 P6350
2026-05-06T00:15:59.051283411Z,2026-05-06T00:15:59.050589501Z,1,1,42394753,T,B,0,8.500000000,1,0,13594,497852820,8.300000000,8.500000000,116,1,4,1,ESM6 P5950
2026-05-06T00:16:28.392106127Z,2026-05-06T00:16:28.391557627Z,1,1,2555984,T,A,0,59.750000000,1,0,14321,190876008,59.750000000,60.500000000,8,117,1,2,UD:1V: VT 2555984
2026-05-06T00:16:43.673012657Z,2026-05-06T00:16:43.672430937Z,1,1,42450018,T,A,0,65.000000000,4,0,13186,497904438,65.000000000,65.250000000,4,29,1,2,ESZ6 P5450
2026-05-06T00:17:44.090741366Z,2026-05-06T00:17:44.090203905Z,1,1,42450018,T,A,0,64.750000000,4,0,13218,498010382,64.750000000,65.250000000,4,29,1,2,ESZ6 P5450
2026-05-06T00:18:38.521650025Z,2026-05-06T00:18:38.521217317Z,1,1,2554235,T,A,0,96.500000000,5,0,13201,190928482,96.500000000,97.750000000,5,46,1,1,UD:1V: GN 2554235
2026-05-06T00:19:06.782733366Z,2026-05-06T00:19:06.782358925Z,1,1,42332439,T,B,0,530.000000000,5,0,15843,498124177,528.500000000,530.000000000,10,5,2,1,ESZ6 C7200
