ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,price,size,flags,ts_in_delta,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_pb_00,ask_pb_00,symbol
2026-06-25T13:30:00.005167487Z,2026-06-25T13:30:00.004966108Z,194,35,1308623252,T,N,2.750000000,1,192,0,,,0,0,0,0,SPCX  260918P00095000
2026-06-25T13:30:00.015401741Z,2026-06-25T13:30:00.015200511Z,194,35,1308622871,T,N,12.800000000,1,192,0,12.300000000,13.200000000,1,4,35,35,SPCX  260918P00135000
2026-06-25T13:30:00.040617481Z,2026-06-25T13:30:00.040416283Z,194,35,1275068981,T,N,7.600000000,2,192,0,,,0,0,0,0,SPCX  260918C00215000
2026-06-25T13:30:00.115851358Z,2026-06-25T13:30:00.115650030Z,194,35,1308622935,T,N,4.400000000,3,192,0,2.700000000,5.000000000,5,5,27,27,SPCX  260626P00157500
2026-06-25T13:30:00.116648675Z,2026-06-25T13:30:00.116447409Z,194,35,1308623071,T,N,3.200000000,2,192,0,2.350000000,3.800000000,10,10,35,35,SPCX  260626P00155000
2026-06-25T13:30:00.117334575Z,2026-06-25T13:30:00.117133490Z,194,35,1308623051,T,N,2.250000000,1,192,0,1.150000000,2.600000000,5,3,27,27,SPCX  260626P00152500
2026-06-25T13:30:00.122683439Z,2026-06-25T13:30:00.122481879Z,194,35,1275068569,T,N,63.780000000,3,192,0,59.400000000,63.800000000,6,6,35,35,SPCX  280616C00155000
2026-06-25T13:30:00.124902706Z,2026-06-25T13:30:00.124701548Z,194,26,1308623650,T,N,0.200000000,4,192,0,0.100000000,0.350000000,10,10,33,33,SPCX  260626P00135000
2026-06-25T13:30:00.131107389Z,2026-06-25T13:30:00.130906310Z,194,35,1308622928,T,N,1.050000000,1,192,0,0.350000000,1.200000000,1,5,35,26,SPCX  260702P00135000
2026-06-25T13:30:00.131984445Z,2026-06-25T13:30:00.131783089Z,194,26,1258291256,T,N,17.500000000,2,192,0,15.200000000,20.000000000,3,3,27,27,SPCX  260731C00152500
2026-06-25T13:30:00.134084708Z,2026-06-25T13:30:00.133883485Z,194,35,1308623089,T,N,0.650000000,2,192,0,0.400000000,1.000000000,9,7,26,26,SPCX  260702P00130000
2026-06-25T13:30:00.142910396Z,2026-06-25T13:30:00.142709113Z,194,35,1258291426,T,N,69.000000000,10,192,0,69.000000000,71.800000000,10,6,35,35,SPCX  281215C00150000
2026-06-25T13:30:00.144098038Z,2026-06-25T13:30:00.143897007Z,194,26,1258291725,T,N,11.300000000,5,192,0,11.000000000,12.000000000,3,3,35,35,SPCX  260821C00180000
2026-06-25T13:30:00.146605302Z,2026-06-25T13:30:00.146403873Z,194,26,1275068631,T,N,20.000000000,1,192,0,18.000000000,22.800000000,1,1,27,27,SPCX  260626C00137000
2026-06-25T13:30:00.147943486Z,2026-06-25T13:30:00.147742117Z,194,26,1275069184,T,N,3.500000000,1,192,0,3.000000000,3.900000000,1,1,27,27,SPCX  260626C00157500
2026-06-25T13:30:00.148309481Z,2026-06-25T13:30:00.148108205Z,194,26,1275068957,T,N,0.600000000,1,192,0,0.050000000,1.400000000,7,7,27,27,SPCX  260702C00195000
2026-06-25T13:30:00.148419666Z,2026-06-25T13:30:00.148218380Z,194,26,1275068833,T,N,1.300000000,1,192,0,0.750000000,2.150000000,5,2,27,27,SPCX  260626C00165000
2026-06-25T13:30:00.148742466Z,2026-06-25T13:30:00.148541134Z,194,26,1291845636,T,N,6.600000000,1,192,0,5.100000000,7.700000000,4,4,27,27,SPCX  260717P00145000
2026-06-25T13:30:00.148877787Z,2026-06-25T13:30:00.148676514Z,194,26,1291846508,T,N,12.000000000,1,192,0,9.700000000,12.700000000,4,4,27,27,SPCX  260731P00150000
2026-06-25T13:30:00.149125437Z,2026-06-25T13:30:00.148924333Z,194,26,1308622935,T,N,4.500000000,2,192,0,2.800000000,4.900000000,1,14,35,35,SPCX  260626P00157500
2026-06-25T13:30:00.149275966Z,2026-06-25T13:30:00.149074741Z,194,26,1308623051,T,N,2.350000000,2,192,0,1.150000000,2.600000000,5,3,27,27,SPCX  260626P00152500
2026-06-25T13:30:00.149375874Z,2026-06-25T13:30:00.149174927Z,194,26,1308623467,T,N,5.700000000,1,192,0,5.200000000,6.500000000,4,4,35,35,SPCX  260626P00160000
2026-06-25T13:30:00.162237860Z,2026-06-25T13:30:00.162036499Z,194,35,1275068833,T,N,1.200000000,1,192,0,1.250000000,1.750000000,1,13,26,26,SPCX  260626C00165000
2026-06-25T13:30:00.164543152Z,2026-06-25T13:30:00.164341720Z,194,35,1275069204,T,N,4.000000000,1,192,0,3.700000000,5.700000000,1,5,35,27,SPCX  260702C00165000
2026-06-25T13:30:00.166005589Z,2026-06-25T13:30:00.165804594Z,194,26,1308623071,T,N,3.400000000,2,192,0,2.350000000,3.800000000,10,10,35,35,SPCX  260626P00155000
2026-06-25T13:30:00.166160955Z,2026-06-25T13:30:00.165960002Z,194,26,1308623101,T,N,1.500000000,2,192,0,1.400000000,1.800000000,1,5,27,35,SPCX  260626P00150000
