ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,price,size,flags,ts_in_delta,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_pb_00,ask_pb_00,symbol
2026-07-09T13:30:00.002516506Z,2026-07-09T13:30:00.002315358Z,194,35,1258291823,T,N,11.400000000,1,192,0,11.000000000,11.900000000,14,1,35,35,SPCX  260731C00150000
2026-07-09T13:30:00.004957858Z,2026-07-09T13:30:00.004756588Z,194,35,1291846503,T,N,46.800000000,2,192,0,,,0,0,0,0,SPCX  270115P00175000
2026-07-09T13:30:00.006070158Z,2026-07-09T13:30:00.005868836Z,194,35,1258291733,T,N,4.900000000,1,192,0,,,0,0,0,0,SPCX  260731C00170000
2026-07-09T13:30:00.007932062Z,2026-07-09T13:30:00.007730817Z,194,35,1308623103,T,N,14.600000000,3,192,0,,,0,0,0,0,SPCX  261016P00130000
2026-07-09T13:30:00.013178718Z,2026-07-09T13:30:00.012977144Z,194,35,1275068940,T,N,8.100000000,1,192,0,7.700000000,8.400000000,1,1,35,35,SPCX  260724C00152500
2026-07-09T13:30:00.017447869Z,2026-07-09T13:30:00.017246308Z,194,35,1291845669,T,N,21.200000000,1,192,0,19.900000000,22.500000000,5,5,35,35,SPCX  260717P00170000
2026-07-09T13:30:00.017449523Z,2026-07-09T13:30:00.017248204Z,194,35,1308623117,T,N,22.650000000,1,192,0,21.300000000,24.100000000,4,4,35,35,SPCX  260724P00170000
2026-07-09T13:30:00.026529950Z,2026-07-09T13:30:00.026328689Z,194,35,1275069116,T,N,1.930000000,3,192,0,1.800000000,2.250000000,12,3,35,25,SPCX  260724C00180000
2026-07-09T13:30:00.026533900Z,2026-07-09T13:30:00.026332743Z,194,35,1258291427,T,N,1.030000000,3,192,0,0.850000000,1.150000000,11,11,35,35,SPCX  260717C00180000
2026-07-09T13:30:00.039947919Z,2026-07-09T13:30:00.039746880Z,194,33,1308623366,T,N,30.500000000,1,192,0,30.500000000,31.500000000,1,1,33,33,SPCX  261120P00155000
2026-07-09T13:30:00.060887075Z,2026-07-09T13:30:00.060685671Z,194,35,1275068828,T,N,1.150000000,6,192,0,0.450000000,1.950000000,8,8,27,27,SPCX  260710C00157500
2026-07-09T13:30:00.071257286Z,2026-07-09T13:30:00.071055402Z,194,35,1275069127,T,N,1.750000000,3,192,0,1.300000000,2.800000000,8,8,27,27,SPCX  260710C00155000
2026-07-09T13:30:00.071612800Z,2026-07-09T13:30:00.071411262Z,194,35,1275068477,T,N,70.100000000,1,192,0,68.800000000,71.000000000,1,1,35,35,SPCX  280616C00120000
2026-07-09T13:30:00.077431543Z,2026-07-09T13:30:00.077230107Z,194,35,1275068724,T,N,91.200000000,1,192,0,,,0,0,0,0,SPCX  261218C00060000
2026-07-09T13:30:00.077606836Z,2026-07-09T13:30:00.077405519Z,194,35,1275069029,T,N,2.550000000,2,192,0,1.850000000,3.300000000,8,8,27,27,SPCX  260710C00152500
2026-07-09T13:30:00.079437115Z,2026-07-09T13:30:00.079236020Z,194,35,1308623276,T,N,10.800000000,1,192,0,,,0,0,0,0,SPCX  261016P00120000
2026-07-09T13:30:00.080690040Z,2026-07-09T13:30:00.080489010Z,194,25,1308622945,T,N,2.800000000,50,192,0,2.000000000,3.900000000,8,8,27,27,SPCX  260710P00149000
2026-07-09T13:30:00.113252069Z,2026-07-09T13:30:00.113050551Z,194,35,1275069032,T,N,0.800000000,2,192,0,0.400000000,1.900000000,8,8,27,27,SPCX  260710C00160000
2026-07-09T13:30:00.113397060Z,2026-07-09T13:30:00.113195791Z,194,35,1275069063,T,N,0.050000000,1,192,0,,0.050000000,0,53,35,35,SPCX  260710C00330000
2026-07-09T13:30:00.121436641Z,2026-07-09T13:30:00.121235255Z,194,35,1275068766,T,N,0.100000000,1,192,0,0.050000000,0.300000000,17,169,33,26,SPCX  260710C00185000
2026-07-09T13:30:00.126693929Z,2026-07-09T13:30:00.126492549Z,194,35,1275069031,T,N,0.150000000,2,192,0,0.050000000,0.850000000,7,7,27,27,SPCX  260710C00175000
2026-07-09T13:30:00.126914361Z,2026-07-09T13:30:00.126713114Z,194,35,1275068900,T,N,0.200000000,3,192,0,0.050000000,1.050000000,7,7,27,27,SPCX  260710C00170000
2026-07-09T13:30:00.127440789Z,2026-07-09T13:30:00.127239323Z,194,35,1275069049,T,N,0.350000000,6,192,0,0.050000000,1.350000000,8,7,27,27,SPCX  260710C00165000
2026-07-09T13:30:00.128815051Z,2026-07-09T13:30:00.128613819Z,194,35,1308623059,T,N,1.350000000,1,192,0,0.900000000,2.050000000,1,3,35,25,SPCX  260710P00145000
2026-07-09T13:30:00.128828263Z,2026-07-09T13:30:00.128626930Z,194,26,1258291869,T,N,0.100000000,1,192,0,,,0,0,0,0,SPCX  260717C00445000
2026-07-09T13:30:00.130998265Z,2026-07-09T13:30:00.130797147Z,194,26,1258292021,T,N,0.140000000,1,192,0,0.050000000,0.300000000,7,7,27,26,SPCX  260717C00335000
2026-07-09T13:30:00.130999416Z,2026-07-09T13:30:00.130797827Z,194,26,1275069081,T,N,0.310000000,1,192,0,0.150000000,0.400000000,18,18,35,35,SPCX  260724C00330000
2026-07-09T13:30:00.131439330Z,2026-07-09T13:30:00.131238164Z,194,35,1258291761,T,N,6.700000000,1,192,0,6.300000000,7.400000000,4,4,26,26,SPCX  260731C00162500
2026-07-09T13:30:00.131559738Z,2026-07-09T13:30:00.131358446Z,194,35,1258291201,T,N,3.400000000,1,192,0,2.600000000,5.000000000,8,8,27,27,SPCX  260717C00160000
2026-07-09T13:30:00.132893131Z,2026-07-09T13:30:00.132691580Z,194,26,1258291742,T,N,2.750000000,1,192,0,2.600000000,3.500000000,5,3,26,25,SPCX  260717C00162500
2026-07-09T13:30:00.132893668Z,2026-07-09T13:30:00.132692376Z,194,26,1275069031,T,N,0.150000000,1,192,0,0.100000000,0.200000000,13,5,35,26,SPCX  260710C00175000
2026-07-09T13:30:00.134456800Z,2026-07-09T13:30:00.134255319Z,194,35,1258291742,T,N,2.850000000,1,192,0,2.600000000,3.500000000,5,3,26,25,SPCX  260717C00162500
2026-07-09T13:30:00.135029910Z,2026-07-09T13:30:00.134828657Z,194,26,1308622958,T,N,21.300000000,1,192,0,20.500000000,22.300000000,11,11,35,35,SPCX  260918P00150000
2026-07-09T13:30:00.135475290Z,2026-07-09T13:30:00.135273528Z,194,35,1275068807,T,N,3.500000000,100,192,0,2.600000000,4.700000000,3,3,25,25,SPCX  260710C00150000
2026-07-09T13:30:00.135625503Z,2026-07-09T13:30:00.135423958Z,194,35,1275069009,T,N,8.200000000,4,192,0,7.100000000,9.700000000,1,1,25,25,SPCX  260710C00143000
2026-07-09T13:30:00.136844205Z,2026-07-09T13:30:00.136642932Z,194,35,1308623504,T,N,4.700000000,1,192,0,3.700000000,5.700000000,3,3,25,25,SPCX  260710P00152500
2026-07-09T13:30:00.138045005Z,2026-07-09T13:30:00.137843911Z,194,26,1258291858,T,N,1.950000000,17,192,0,1.200000000,2.700000000,7,7,27,27,SPCX  260821C00250000
2026-07-09T13:30:00.138165596Z,2026-07-09T13:30:00.137964237Z,194,26,1258292165,T,N,0.300000000,1,192,0,0.050000000,1.250000000,7,7,27,27,SPCX  260717C00230000
2026-07-09T13:30:00.138265948Z,2026-07-09T13:30:00.138064563Z,194,26,1258292064,T,N,7.000000000,1,192,0,5.700000000,8.700000000,8,8,27,27,SPCX  260717C00150000
2026-07-09T13:30:00.138405818Z,2026-07-09T13:30:00.138204777Z,194,26,1258291201,T,N,3.400000000,1,192,0,3.100000000,3.700000000,9,1,35,35,SPCX  260717C00160000
2026-07-09T13:30:00.138687057Z,2026-07-09T13:30:00.138485507Z,194,26,1258292175,T,N,0.350000000,1,192,0,0.050000000,1.250000000,7,7,27,27,SPCX  260717C00227500
2026-07-09T13:30:00.140616887Z,2026-07-09T13:30:00.140415406Z,194,26,1291846499,T,N,8.750000000,1,192,0,8.400000000,9.100000000,14,4,26,26,SPCX  260821P00130000
2026-07-09T13:30:00.140616887Z,2026-07-09T13:30:00.140415406Z,194,26,1291845837,T,N,7.290000000,1,192,0,6.400000000,8.400000000,5,4,26,26,SPCX  260821P00125000
2026-07-09T13:30:00.140998853Z,2026-07-09T13:30:00.140797825Z,194,26,1308623186,T,N,3.200000000,5,192,0,2.750000000,3.500000000,12,12,35,35,SPCX  260724P00135000
2026-07-09T13:30:00.141214344Z,2026-07-09T13:30:00.141013313Z,194,26,1308623321,T,N,0.200000000,26,192,0,0.050000000,0.950000000,7,7,27,27,SPCX  260710P00135000
2026-07-09T13:30:00.141339550Z,2026-07-09T13:30:00.141138651Z,194,26,1308623323,T,N,0.500000000,1,192,0,0.050000000,1.500000000,7,8,27,27,SPCX  260710P00140000
2026-07-09T13:30:00.141658807Z,2026-07-09T13:30:00.141457365Z,194,26,1291846017,T,N,10.100000000,3,192,0,8.800000000,11.300000000,3,3,25,25,SPCX  260731P00148000
2026-07-09T13:30:00.145439494Z,2026-07-09T13:30:00.145238403Z,194,35,1308623323,T,N,0.500000000,7,192,0,0.400000000,0.600000000,1,90,26,26,SPCX  260710P00140000
2026-07-09T13:30:00.145594233Z,2026-07-09T13:30:00.145392892Z,194,35,1258291536,T,N,1.750000000,3,192,0,1.050000000,2.400000000,3,3,25,25,SPCX  260717C00170000
2026-07-09T13:30:00.148351370Z,2026-07-09T13:30:00.148150370Z,194,35,1308623135,T,N,1.600000000,3,192,0,1.100000000,2.350000000,3,3,25,25,SPCX  260710P00146000
2026-07-09T13:30:00.153672252Z,2026-07-09T13:30:00.153471188Z,194,35,1258291414,T,N,2.400000000,2,192,0,2.150000000,2.650000000,10,2,35,35,SPCX  260717C00165000
2026-07-09T13:30:00.158790928Z,2026-07-09T13:30:00.158589414Z,194,35,1275069049,T,N,0.400000000,1,192,0,0.200000000,0.400000000,9,1,35,35,SPCX  260710C00165000
2026-07-09T13:30:00.160618628Z,2026-07-09T13:30:00.160417493Z,194,35,1291845733,T,N,15.000000000,1,192,0,13.000000000,17.300000000,4,3,27,27,SPCX  260717P00162500
2026-07-09T13:30:00.176562151Z,2026-07-09T13:30:00.176360933Z,194,35,1258291712,T,N,35.000000000,1,192,0,,,0,0,0,0,SPCX  270115C00145000
2026-07-09T13:30:00.179243666Z,2026-07-09T13:30:00.179042238Z,194,35,1258291215,T,N,26.600000000,3,192,0,25.900000000,27.700000000,5,5,26,26,SPCX  270115C00165000
2026-07-09T13:30:00.187502576Z,2026-07-09T13:30:00.187301578Z,194,35,1291846578,T,N,20.300000000,1,192,0,19.800000000,20.700000000,1,4,35,26,SPCX  260821P00155000
2026-07-09T13:30:00.191705602Z,2026-07-09T13:30:00.191503711Z,194,35,1308623367,T,N,5.000000000,10,192,0,4.500000000,5.700000000,5,5,35,35,SPCX  261120P00090000
2026-07-09T13:30:00.199847321Z,2026-07-09T13:30:00.199646060Z,194,35,1291845903,T,N,5.000000000,1,192,0,3.600000000,6.000000000,7,7,27,27,SPCX  260731P00135000
2026-07-09T13:30:00.202058095Z,2026-07-09T13:30:00.201856778Z,194,35,1258291876,T,N,2.750000000,1,192,0,2.450000000,3.100000000,2,2,35,35,SPCX  260731C00185000
2026-07-09T13:30:00.202249018Z,2026-07-09T13:30:00.202047581Z,194,35,1258292141,T,N,0.900000000,1,192,0,0.150000000,1.650000000,7,7,27,27,SPCX  260821C00380000
2026-07-09T13:30:00.207412654Z,2026-07-09T13:30:00.207211176Z,194,35,1308622961,T,N,1.650000000,10,192,0,1.100000000,2.400000000,3,3,25,25,SPCX  260814P00100000
2026-07-09T13:30:00.231483222Z,2026-07-09T13:30:00.231282003Z,194,35,1258291969,T,N,4.000000000,1,192,0,2.900000000,5.100000000,1,1,35,35,SPCX  260807C00190000
2026-07-09T13:30:00.236445396Z,2026-07-09T13:30:00.236243906Z,194,35,1258291949,T,N,3.000000000,1,192,0,,20.000000000,0,1,27,27,SPCX  260807C00200000
2026-07-09T13:30:00.237662510Z,2026-07-09T13:30:00.237461234Z,194,35,1291846292,T,N,2.750000000,5,192,0,,4.800000000,0,1,27,27,SPCX  260717P00140000
2026-07-09T13:30:00.241932493Z,2026-07-09T13:30:00.241726999Z,194,35,1258291392,T,N,83.000000000,1,192,0,78.100000000,88.100000000,2,2,27,27,SPCX  281215C00100000
2026-07-09T13:30:00.247872474Z,2026-07-09T13:30:00.247671189Z,194,35,1258292064,T,N,7.100000000,1,192,0,6.600000000,7.500000000,9,1,35,29,SPCX  260717C00150000
2026-07-09T13:30:00.249285611Z,2026-07-09T13:30:00.249084527Z,194,35,1258291359,T,N,1.250000000,4,192,0,1.250000000,1.450000000,9,11,35,35,SPCX  260717C00175000
2026-07-09T13:30:00.249291265Z,2026-07-09T13:30:00.249089835Z,194,35,1275069031,T,N,0.200000000,4,192,0,0.100000000,0.200000000,13,5,35,26,SPCX  260710C00175000
2026-07-09T13:30:00.253350526Z,2026-07-09T13:30:00.253149211Z,194,35,1258291837,T,N,13.400000000,1,192,0,11.400000000,16.200000000,4,4,26,26,SPCX  260821C00160000
2026-07-09T13:30:00.257335087Z,2026-07-09T13:30:00.257133788Z,194,29,1258291919,T,N,1.700000000,1,192,0,1.700000000,2.000000000,3,3,35,35,SPCX  260821C00260000
2026-07-09T13:30:00.257425025Z,2026-07-09T13:30:00.257224006Z,194,29,1258291206,T,N,1.600000000,1,192,0,1.600000000,1.950000000,3,3,35,35,SPCX  260821C00265000
2026-07-09T13:30:00.264844397Z,2026-07-09T13:30:00.264643151Z,194,35,1308623323,T,N,0.500000000,16,192,0,0.400000000,0.500000000,1,16,26,35,SPCX  260710P00140000
2026-07-09T13:30:00.282289597Z,2026-07-09T13:30:00.282088488Z,194,25,1275069032,T,N,0.700000000,2,192,0,0.700000000,1.000000000,14,5,35,35,SPCX  260710C00160000
2026-07-09T13:30:00.283427466Z,2026-07-09T13:30:00.283226223Z,194,25,1275069032,T,N,0.700000000,2,192,0,0.700000000,0.750000000,14,2,35,25,SPCX  260710C00160000
2026-07-09T13:30:00.285782234Z,2026-07-09T13:30:00.285580881Z,194,26,1291845824,T,N,0.150000000,29,192,0,0.050000000,0.750000000,7,3,27,25,SPCX  260717P00110000
2026-07-09T13:30:00.285972880Z,2026-07-09T13:30:00.285771346Z,194,26,1291846699,T,N,6.600000000,5,192,0,6.100000000,6.900000000,8,2,35,25,SPCX  260731P00140000
2026-07-09T13:30:00.286148037Z,2026-07-09T13:30:00.285946774Z,194,26,1291846387,T,N,0.850000000,10,192,0,0.050000000,1.550000000,6,6,27,27,SPCX  260731P00110000
2026-07-09T13:30:00.288305000Z,2026-07-09T13:30:00.288102783Z,194,26,1258291261,T,N,1.150000000,3,192,0,1.000000000,1.200000000,4,4,35,35,SPCX  260821C00330000
2026-07-09T13:30:00.288961746Z,2026-07-09T13:30:00.288760712Z,194,26,1308623572,T,N,0.150000000,1,192,0,0.050000000,0.350000000,9,15,35,35,SPCX  260710P00133000
2026-07-09T13:30:00.291326096Z,2026-07-09T13:30:00.291124984Z,194,26,1258291262,T,N,13.100000000,1,192,0,12.000000000,14.300000000,9,4,35,35,SPCX  260717C00140000
2026-07-09T13:30:00.292359511Z,2026-07-09T13:30:00.292157456Z,194,26,1258291604,T,N,9.800000000,2,192,0,8.800000000,10.900000000,11,6,35,35,SPCX  260717C00145000
