ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-01-07T00:09:42.850659255Z,2026-01-07T00:09:42.850116203Z,1,1,42429064,T,B,0,118.250000000,1,0,15549,384122862,117.250000000,118.250000000,16,39,2,3,ESH6 P6850
2026-01-07T01:05:48.282805179Z,2026-01-07T01:05:48.282247769Z,1,1,42427413,T,A,0,61.250000000,1,0,13758,385658954,61.250000000,62.000000000,25,77,2,4,ESH6 P6550
2026-01-07T01:29:16.415434464Z,2026-01-07T01:29:16.414836571Z,1,1,2562099,T,A,0,36.250000000,5,0,13890,125113788,36.250000000,36.500000000,5,149,1,3,UD:1V: VT 2562099
2026-01-07T01:29:32.452356976Z,2026-01-07T01:29:32.451776929Z,1,1,2562099,T,A,0,36.250000000,5,0,15274,125114662,36.250000000,36.500000000,5,148,1,3,UD:1V: VT 2562099
2026-01-07T01:36:57.014885205Z,2026-01-07T01:36:57.014232405Z,1,1,42378346,T,A,0,78.500000000,1,0,14446,386596246,78.500000000,79.250000000,1,42,1,3,ESM6 C7500
2026-01-07T01:41:30.491672737Z,2026-01-07T01:41:30.491065795Z,1,1,2562154,T,A,0,12.000000000,5,0,15162,125147907,12.000000000,12.250000000,445,470,4,5,UD:1V: VT 2562154
2026-01-07T01:41:48.252375500Z,2026-01-07T01:41:48.251799449Z,1,1,2562154,T,A,0,12.000000000,5,0,19147,125148402,12.000000000,12.250000000,440,465,4,4,UD:1V: VT 2562154
2026-01-07T01:44:41.628200901Z,2026-01-07T01:44:41.627861323Z,1,1,2562239,T,B,0,26.500000000,5,0,14631,125159172,26.250000000,26.500000000,102,5,2,1,UD:1V: VT 2562239
2026-01-07T01:44:59.975472659Z,2026-01-07T01:44:59.975084079Z,1,1,2562239,T,B,0,26.500000000,5,0,13632,125159578,26.250000000,26.500000000,102,5,2,1,UD:1V: VT 2562239
2026-01-07T01:49:00.490945513Z,2026-01-07T01:49:00.490373719Z,1,1,42366511,T,A,0,56.000000000,1,0,16953,386922494,56.000000000,56.750000000,10,17,2,2,ESM6 C7600
2026-01-07T02:01:25.694049718Z,2026-01-07T02:01:25.693703235Z,1,1,42429011,T,B,0,220.000000000,1,0,13781,387241954,219.250000000,220.000000000,19,1,1,1,ESH6 C6900
2026-01-07T02:01:25.720897848Z,2026-01-07T02:01:25.720454895Z,1,1,42429011,T,B,0,220.000000000,1,0,14384,387242228,219.250000000,220.000000000,19,1,1,1,ESH6 C6900
2026-01-07T02:01:25.725048079Z,2026-01-07T02:01:25.724634505Z,1,1,42429011,T,B,0,220.000000000,1,0,13964,387242234,219.250000000,220.000000000,19,1,1,1,ESH6 C6900
2026-01-07T02:01:25.726890323Z,2026-01-07T02:01:25.726669525Z,1,1,42429011,T,B,0,220.000000000,1,0,13354,387242239,219.250000000,220.000000000,19,1,1,1,ESH6 C6900
2026-01-07T02:03:19.928017749Z,2026-01-07T02:03:19.925680445Z,1,1,42439347,T,A,0,126.250000000,1,0,11677,387279893,126.250000000,126.750000000,1,76,1,3,ESU6 P6000
2026-01-07T02:05:40.680125454Z,2026-01-07T02:05:40.659298021Z,1,1,539869,T,A,0,171.250000000,5,0,13170,387346222,171.250000000,172.000000000,5,63,1,2,ESZ6 P6000
