ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-05-20T00:00:59.064016808Z,2026-05-20T00:00:59.063481215Z,1,1,42637001,T,A,0,159.000000000,1,0,13122,898138672,159.000000000,162.000000000,24,23,2,1,ESM6 P7450
2026-05-20T00:01:10.364487315Z,2026-05-20T00:01:10.360437387Z,1,1,42637001,T,A,0,159.500000000,1,0,14304,898182808,159.500000000,162.000000000,27,26,3,2,ESM6 P7450
2026-05-20T00:02:19.621392271Z,2026-05-20T00:02:19.528691151Z,1,1,42378374,T,A,0,72.500000000,5,0,11395,898345066,72.500000000,72.750000000,5,31,1,1,ESM6 P7200
2026-05-20T00:02:37.257680246Z,2026-05-20T00:02:37.257183593Z,1,1,42366523,T,B,0,53.000000000,1,0,13567,898370835,52.500000000,53.000000000,43,1,2,1,ESM6 P7100
2026-05-20T00:04:57.171920862Z,2026-05-20T00:04:57.084236577Z,1,1,42446245,T,B,0,46.000000000,1,0,11167,898591302,45.500000000,46.000000000,39,1,1,1,ESM6 P7050
2026-05-20T00:06:23.150593435Z,2026-05-20T00:06:23.150061497Z,1,1,42384729,T,A,0,2.250000000,20,0,12825,898795719,2.250000000,2.350000000,20,262,1,2,ESM6 C7900
2026-05-20T00:08:26.125701676Z,2026-05-20T00:08:25.941687303Z,1,1,2566619,T,A,0,-9.000000000,1,0,11426,358974947,-9.000000000,-7.000000000,1,12,1,1,UD:1V: GN 2566619
2026-05-20T00:10:21.481643487Z,2026-05-20T00:10:21.468640251Z,1,1,42903306,T,A,0,124.500000000,16,0,13590,899474022,124.500000000,125.500000000,25,25,1,1,ESM6 C7375
2026-05-20T00:10:21.543016932Z,2026-05-20T00:10:21.482661213Z,1,1,42903306,T,A,0,124.500000000,9,0,14243,899475356,124.500000000,125.500000000,9,25,1,1,ESM6 C7375
2026-05-20T00:12:36.199972646Z,2026-05-20T00:12:36.199420591Z,1,1,42366511,T,A,0,31.750000000,5,0,14139,899809699,31.750000000,32.000000000,5,38,1,1,ESM6 C7600
2026-05-20T00:13:48.027306100Z,2026-05-20T00:13:48.010469577Z,1,1,42598890,T,B,0,119.000000000,4,0,14368,900064631,117.500000000,119.000000000,30,4,1,1,ESU6 C7750
2026-05-20T00:13:48.027306100Z,2026-05-20T00:13:48.010469577Z,1,1,42598890,T,B,0,119.500000000,18,0,14368,900064631,117.500000000,119.000000000,30,4,1,1,ESU6 C7750
2026-05-20T00:13:53.394938804Z,2026-05-20T00:13:53.286184501Z,1,1,42517291,T,B,0,38.000000000,1,0,11253,900091829,37.750000000,38.000000000,130,1,1,1,ESZ6 P4950
2026-05-20T00:13:58.608089372Z,2026-05-20T00:13:58.607773201Z,1,1,42439354,T,A,0,129.500000000,11,0,13710,900114484,129.500000000,130.000000000,11,46,1,3,ESU6 P6850
2026-05-20T00:14:15.731278985Z,2026-05-20T00:14:15.729852643Z,1,1,42439354,T,A,0,129.500000000,22,0,18498,900214527,129.500000000,130.000000000,22,5,1,1,ESU6 P6850
2026-05-20T00:14:55.408452414Z,2026-05-20T00:14:55.408166353Z,1,1,42598890,T,A,0,119.000000000,22,0,13699,900319015,119.000000000,119.500000000,22,33,1,2,ESU6 C7750
2026-05-20T00:16:08.731225911Z,2026-05-20T00:16:08.695225557Z,1,1,42366511,T,A,0,30.250000000,5,0,13813,900652999,30.250000000,30.750000000,5,55,1,2,ESM6 C7600
2026-05-20T00:16:21.058563220Z,2026-05-20T00:16:20.933469903Z,1,1,42903306,T,A,0,120.000000000,17,0,10966,900689462,120.000000000,121.000000000,25,4,1,1,ESM6 C7375
2026-05-20T00:16:21.073604627Z,2026-05-20T00:16:20.972398309Z,1,1,42903306,T,A,0,120.000000000,8,0,11286,900690125,120.000000000,121.000000000,8,4,1,1,ESM6 C7375
2026-05-20T00:16:49.944816597Z,2026-05-20T00:16:49.944444917Z,1,1,42439354,T,A,0,131.000000000,33,0,15619,900757427,131.000000000,131.500000000,33,42,1,2,ESU6 P6850
2026-05-20T00:17:13.799277399Z,2026-05-20T00:17:13.765431255Z,1,1,42429372,T,A,0,136.000000000,22,0,11290,900834477,136.000000000,137.000000000,22,33,1,2,ESU6 C7700
2026-05-20T00:19:04.758645604Z,2026-05-20T00:19:04.758098641Z,1,1,42377530,T,A,0,123.000000000,22,0,13013,901252811,123.000000000,123.500000000,22,5,1,1,ESU6 P6800
2026-05-20T00:19:45.446583379Z,2026-05-20T00:19:45.445858351Z,1,1,42429372,T,A,0,136.500000000,13,0,13073,901342174,136.500000000,137.500000000,22,31,1,2,ESU6 C7700
2026-05-20T00:22:20.472888403Z,2026-05-20T00:22:20.472354793Z,1,1,42439354,T,A,0,130.500000000,19,0,13273,901759569,130.500000000,131.000000000,33,40,1,2,ESU6 P6850
2026-05-20T00:22:20.473115796Z,2026-05-20T00:22:20.472354971Z,1,1,42439354,T,A,0,130.500000000,14,0,14088,901759571,130.500000000,131.000000000,14,40,1,2,ESU6 P6850
2026-05-20T00:23:04.860457249Z,2026-05-20T00:23:04.859918113Z,1,1,42377577,T,A,0,102.000000000,1,0,12950,901855570,102.000000000,102.500000000,33,33,1,1,ESU6 C7800
2026-05-20T00:24:44.380556367Z,2026-05-20T00:24:44.376367787Z,1,1,42903306,T,B,0,122.000000000,25,0,13585,902094174,121.500000000,122.000000000,5,25,1,1,ESM6 C7375
2026-05-20T00:25:32.150108283Z,2026-05-20T00:25:32.149550827Z,1,1,42429381,T,A,0,19.000000000,1,0,13861,902232032,19.000000000,19.300000000,1,73,1,2,ESU6 P5000
2026-05-20T00:25:40.528911539Z,2026-05-20T00:25:40.476941213Z,1,1,42472887,T,A,0,12.700000000,1,0,11248,902270303,12.700000000,13.000000000,1,263,1,3,ESU6 P4500
2026-05-20T00:25:47.334264646Z,2026-05-20T00:25:47.205451849Z,1,1,42394770,T,A,0,10.200000000,5,0,12811,902302859,10.200000000,10.500000000,5,181,1,2,ESM6 P6450
2026-05-20T00:30:04.993523849Z,2026-05-20T00:30:04.935427687Z,1,1,42903306,T,B,0,126.500000000,25,0,11125,902932182,125.000000000,126.500000000,31,25,3,1,ESM6 C7375
2026-05-20T00:30:25.052039435Z,2026-05-20T00:30:25.051469851Z,1,1,315095,T,A,0,19.200000000,1,0,11374,903002745,19.200000000,19.400000000,1,33,1,2,ESZ6 P4000
2026-05-20T00:31:33.312481300Z,2026-05-20T00:31:33.311893249Z,1,1,42378374,T,A,0,73.000000000,5,0,15490,903286527,73.000000000,74.500000000,31,43,1,3,ESM6 P7200
2026-05-20T00:34:13.598767240Z,2026-05-20T00:34:13.598257915Z,1,1,2639094,T,A,0,5.800000000,1,0,17217,359912337,5.800000000,5.900000000,1,669,1,4,UD:1V: VT 2639094
2026-05-20T00:34:46.017935583Z,2026-05-20T00:34:45.969115619Z,1,1,2639094,T,A,0,5.700000000,1,0,14858,359924076,5.700000000,5.800000000,1,830,1,4,UD:1V: VT 2639094
2026-05-20T00:36:43.822184126Z,2026-05-20T00:36:43.821829385Z,1,1,42892714,T,A,0,12.100000000,5,0,12930,904075501,12.100000000,12.400000000,5,85,1,2,ESM6 C7725
2026-05-20T00:40:18.199074913Z,2026-05-20T00:40:18.190010083Z,1,1,42378346,T,A,0,64.500000000,1,0,15110,904603564,64.500000000,65.000000000,1,28,1,1,ESM6 C7500
2026-05-20T00:45:43.255501011Z,2026-05-20T00:45:43.230121915Z,1,1,42502483,T,B,0,244.000000000,1,0,12861,905333143,243.000000000,244.000000000,42,1,3,1,ESZ6 C7750
2026-05-20T00:46:33.319556431Z,2026-05-20T00:46:33.230128161Z,1,1,2567337,T,B,0,46.250000000,1,0,14350,360277568,45.750000000,46.250000000,297,1,2,1,UD:1V: VT 2567337
2026-05-20T00:47:37.769478438Z,2026-05-20T00:47:37.764952203Z,1,1,2639094,T,A,0,5.600000000,1,0,13877,360307485,5.600000000,5.700000000,1,564,1,3,UD:1V: VT 2639094
2026-05-20T00:49:09.210280609Z,2026-05-20T00:49:09.209710753Z,1,1,42587343,T,A,0,349.000000000,1,0,13600,905840757,349.000000000,351.500000000,1,25,1,1,ESZ6 C7550
2026-05-20T00:55:06.749269793Z,2026-05-20T00:55:06.748623851Z,1,1,42404374,T,A,0,40.250000000,1,0,14498,906553889,40.250000000,40.750000000,1,48,1,2,ESM6 P7000
2026-05-20T00:58:22.445744607Z,2026-05-20T00:58:22.436902237Z,1,1,42378374,T,B,0,74.500000000,2,0,13716,906886172,74.000000000,74.500000000,41,2,2,1,ESM6 P7200
2026-05-20T01:00:00.380426903Z,2026-05-20T01:00:00.366406111Z,1,1,42836585,T,B,0,69.000000000,1,0,13947,907049966,68.500000000,69.000000000,33,1,1,1,ESM6 P7175
2026-05-20T01:02:17.037144532Z,2026-05-20T01:02:17.036541191Z,1,1,42404374,T,B,0,42.250000000,1,0,13987,907443145,41.000000000,42.250000000,41,48,1,2,ESM6 P7000
2026-05-20T01:06:01.329995566Z,2026-05-20T01:06:01.329342621Z,1,1,2567489,T,A,0,-403.500000000,3,0,14415,360788574,-403.500000000,,3,0,1,0,UD:1V: GN 2567489
2026-05-20T01:29:30.279024902Z,2026-05-20T01:29:30.278529017Z,1,1,42510079,T,A,0,140.000000000,1,0,16569,910844032,140.000000000,141.500000000,1,31,1,2,ESM6 C7350
2026-05-20T01:30:06.111926537Z,2026-05-20T01:30:06.100390221Z,1,1,2672553,T,A,0,79.000000000,2,0,14455,361421834,79.000000000,80.000000000,2,103,1,2,UD:1V: VT 2672553
2026-05-20T01:38:16.877735660Z,2026-05-20T01:38:16.876670871Z,1,1,2567279,T,B,0,10.500000000,1,0,14253,361700714,10.000000000,10.500000000,201,1,2,1,UD:1V: GN 2567279
2026-05-20T01:49:13.891482601Z,2026-05-20T01:49:13.806816391Z,1,1,2567874,T,B,0,25.500000000,1,0,12427,361940673,25.250000000,25.500000000,242,1,2,1,UD:1V: IC 2567874
