ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-05-13T00:00:45.232204438Z,2026-05-13T00:00:45.230734151Z,1,1,2561785,T,A,0,-3.750000000,5,0,14235,206998522,-3.750000000,,5,0,1,0,UD:1V: RR 2561785
2026-05-13T00:02:42.398268847Z,2026-05-13T00:02:42.395641461Z,1,1,2561819,T,B,0,42.500000000,2,0,14234,207057214,41.750000000,42.500000000,88,2,2,2,UD:1V: BO 2561819
2026-05-13T00:03:29.654028067Z,2026-05-13T00:03:29.653399545Z,1,1,2561819,T,B,0,42.500000000,1,0,13703,207071151,42.000000000,42.500000000,91,1,2,1,UD:1V: BO 2561819
2026-05-13T00:05:52.744833796Z,2026-05-13T00:05:52.744290067Z,1,1,42366523,T,A,0,57.500000000,1,0,15333,544514263,57.500000000,58.000000000,1,48,1,3,ESM6 P7100
2026-05-13T00:10:04.220095127Z,2026-05-13T00:10:04.216651707Z,1,1,42384731,T,B,0,101.000000000,5,0,14139,544847771,100.500000000,101.000000000,34,5,3,1,ESM6 P7300
2026-05-13T00:10:41.072195657Z,2026-05-13T00:10:41.071685671Z,1,1,42384729,T,A,0,7.500000000,50,0,13844,544887678,7.500000000,7.700000000,50,48,1,2,ESM6 C7900
2026-05-13T00:10:53.434994622Z,2026-05-13T00:10:53.434599665Z,1,1,42458400,T,B,0,53.500000000,2,0,12885,544899587,53.250000000,53.500000000,61,2,3,1,ESU6 C8100
2026-05-13T00:10:57.526858459Z,2026-05-13T00:10:57.526345711Z,1,1,42384729,T,A,0,7.600000000,50,0,13636,544902802,7.600000000,7.800000000,50,47,1,2,ESM6 C7900
2026-05-13T00:16:45.660063683Z,2026-05-13T00:16:45.659116995Z,1,1,42397712,T,B,0,99.000000000,5,0,14551,545335125,98.750000000,99.000000000,34,5,1,1,ESU6 C7900
2026-05-13T00:17:57.409780470Z,2026-05-13T00:17:57.409397731Z,1,1,42366525,T,A,0,1.350000000,1,0,13829,545429896,1.350000000,1.450000000,1,112,1,3,ESM6 C8200
