ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-04-24T00:05:07.700767219Z,2026-04-24T00:05:07.700205079Z,1,1,42384724,T,A,0,144.000000000,3,0,13199,1158619966,144.000000000,144.500000000,4,30,1,3,ESM6 C7200
2026-04-24T00:05:07.703785551Z,2026-04-24T00:05:07.703341363Z,1,1,42384724,T,A,0,144.000000000,1,0,14166,1158619996,144.000000000,144.500000000,1,30,1,3,ESM6 C7200
2026-04-24T00:06:25.764785728Z,2026-04-24T00:06:25.764205975Z,1,1,2697487,T,A,0,55.750000000,1,0,13571,460187970,55.750000000,56.000000000,1,259,1,3,UD:1V: VT 2697487
2026-04-24T00:07:04.354297438Z,2026-04-24T00:07:04.353707899Z,1,1,2697497,T,A,0,28.250000000,1,0,14119,460194836,28.250000000,28.500000000,1,356,1,3,UD:1V: BO 2697497
2026-04-24T00:09:44.797197264Z,2026-04-24T00:09:44.796616949Z,1,1,2638486,T,B,0,70.500000000,1,0,14818,460230582,69.250000000,70.500000000,126,122,2,2,UD:1V: VT 2638486
2026-04-24T00:10:30.239596635Z,2026-04-24T00:10:30.239113741Z,1,1,42384724,T,B,0,146.500000000,1,0,15193,1159023549,145.000000000,146.500000000,30,30,3,3,ESM6 C7200
2026-04-24T00:12:14.010712526Z,2026-04-24T00:12:13.883097767Z,1,1,42372979,T,A,0,95.500000000,5,0,13419,1159112270,95.500000000,96.000000000,5,28,1,2,ESM6 C7300
2026-04-24T00:13:15.482414275Z,2026-04-24T00:13:15.481908909Z,1,1,2696524,T,A,0,-68.500000000,1,0,13592,460263241,-68.500000000,-68.250000000,1,35,1,1,UD:1V: GN 2696524
2026-04-24T00:13:43.986484919Z,2026-04-24T00:13:43.985904981Z,1,1,2696524,T,A,0,-68.750000000,1,0,17902,460269858,-68.750000000,-68.250000000,1,35,1,1,UD:1V: GN 2696524
2026-04-24T00:15:12.946001908Z,2026-04-24T00:15:12.911610943Z,1,1,42404370,T,A,0,37.500000000,1,0,14017,1159282150,37.500000000,38.000000000,1,59,1,3,ESM6 P6400
2026-04-24T00:18:41.386905182Z,2026-04-24T00:18:41.386273899Z,1,1,2697601,T,A,0,4.600000000,4,0,16105,460326465,4.600000000,4.850000000,4,7,1,1,UD:1V: GN 2697601
2026-04-24T00:19:16.898718662Z,2026-04-24T00:19:16.894601349Z,1,1,42366510,T,B,0,208.000000000,15,0,13395,1159540679,206.500000000,208.000000000,30,15,3,1,ESM6 C7100
2026-04-24T00:19:55.768580888Z,2026-04-24T00:19:55.745273411Z,1,1,2697615,T,A,0,23.750000000,1,0,14303,460336204,23.750000000,24.000000000,1,542,1,4,UD:1V: VT 2697615
2026-04-24T00:22:28.928664928Z,2026-04-24T00:22:28.928124497Z,1,1,273104,T,A,0,969.000000000,1,0,14224,1159682088,969.000000000,978.000000000,16,16,1,1,ESZ7 C7000
2026-04-24T00:23:42.000825724Z,2026-04-24T00:23:42.000291683Z,1,1,273104,T,B,0,973.000000000,1,0,13535,1159718137,969.000000000,973.000000000,15,1,1,1,ESZ7 C7000
2026-04-24T00:24:20.248068290Z,2026-04-24T00:24:20.228756009Z,1,1,42384724,T,A,0,146.000000000,15,0,13929,1159745503,146.000000000,146.500000000,15,30,1,3,ESM6 C7200
2026-04-24T00:27:05.050821367Z,2026-04-24T00:27:05.046112117Z,1,1,42760605,T,A,0,43.000000000,15,0,15069,1159862727,43.000000000,43.500000000,15,57,1,3,ESM6 P6475
2026-04-24T00:29:28.716873350Z,2026-04-24T00:29:28.716397481Z,1,1,273120,T,B,0,488.500000000,1,0,13764,1159936777,487.500000000,488.500000000,28,1,1,1,ESZ7 P7000
2026-04-24T00:30:04.769971477Z,2026-04-24T00:30:04.768959025Z,1,1,2696629,T,A,0,0.550000000,1,0,12974,460406824,0.550000000,,1,0,1,0,UD:1V: GN 2696629
2026-04-24T00:30:11.906624076Z,2026-04-24T00:30:11.906008397Z,1,1,2696530,T,A,0,-0.450000000,1,0,14672,460407754,-0.450000000,,1,0,1,0,UD:1V: GN 2696530
2026-04-24T00:39:32.792841140Z,2026-04-24T00:39:32.790744043Z,1,1,42087841,T,B,0,334.500000000,1,0,13737,1160443084,333.000000000,334.500000000,39,1,3,1,ESZ6 P7100
2026-04-24T00:40:35.123580654Z,2026-04-24T00:40:35.123012435Z,1,1,42409666,T,A,0,13.800000000,1,0,15790,1160486467,13.800000000,14.600000000,221,217,5,4,ESM6 P5800
2026-04-24T00:46:37.195302344Z,2026-04-24T00:46:37.194930709Z,1,1,42708161,T,B,0,9.300000000,1,0,13462,1160871606,9.200000000,9.300000000,218,1,3,1,ESM6 P5475
2026-04-24T01:04:10.137833992Z,2026-04-24T01:04:10.137292639Z,1,1,42413515,T,A,0,147.000000000,8,0,13803,1161891088,147.000000000,147.500000000,8,6,1,1,ESU6 C7500
2026-04-24T01:05:37.869960667Z,2026-04-24T01:05:37.869592863Z,1,1,42413515,T,A,0,147.000000000,8,0,13468,1161964423,147.000000000,147.500000000,8,19,1,3,ESU6 C7500
2026-04-24T01:06:15.334042540Z,2026-04-24T01:06:15.333484839Z,1,1,42413515,T,A,0,147.500000000,8,0,13259,1162010006,147.500000000,148.000000000,8,47,1,4,ESU6 C7500
2026-04-24T01:06:58.002513772Z,2026-04-24T01:06:58.002140753Z,1,1,42413515,T,A,0,147.000000000,8,0,13286,1162043257,147.000000000,147.500000000,8,19,1,3,ESU6 C7500
2026-04-24T01:16:05.275981825Z,2026-04-24T01:16:05.275398373Z,1,1,42394731,T,A,0,5.800000000,1,0,13003,1162493188,5.800000000,5.900000000,1,324,1,5,ESM6 P5000
