ts_recv,ts_event,rtype,publisher_id,instrument_id,side,price,size,flags,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-06-16T08:00:01.000000000Z,2026-06-16T08:00:00.982396238Z,195,2,15024,A,213.300000000,229,128,334159,213.300000000,213.990000000,9,100,1,1,SPCX
2026-06-16T08:00:02.000000000Z,2026-06-16T08:00:01.930289411Z,195,2,15024,B,213.500000000,25,128,349021,213.010000000,213.980000000,462,462,2,2,SPCX
2026-06-16T08:00:03.000000000Z,2026-06-16T08:00:02.982011113Z,195,2,15024,A,212.500000000,3,128,355432,212.500000000,213.000000000,969,100,1,1,SPCX
2026-06-16T08:00:04.000000000Z,2026-06-16T08:00:03.903873252Z,195,2,15024,N,212.950000000,1,128,359759,212.500000000,213.000000000,969,100,1,1,SPCX
2026-06-16T08:00:05.000000000Z,2026-06-16T08:00:04.844642795Z,195,2,15024,N,211.820000000,8,128,364824,206.100000000,212.400000000,100,6,1,1,SPCX
2026-06-16T08:00:06.000000000Z,2026-06-16T08:00:05.740141823Z,195,2,15024,B,211.710000000,2,128,370009,211.260000000,211.710000000,6,193,1,2,SPCX
2026-06-16T08:00:07.000000000Z,2026-06-16T08:00:06.971969643Z,195,2,15024,B,211.310000000,36,128,376892,210.500000000,211.310000000,1,164,1,2,SPCX
2026-06-16T08:00:08.000000000Z,2026-06-16T08:00:07.992340727Z,195,2,15024,B,211.310000000,1,128,382705,210.500000000,211.310000000,1,170,1,2,SPCX
2026-06-16T08:00:09.000000000Z,2026-06-16T08:00:08.980025510Z,195,2,15024,B,211.310000000,9,128,388043,210.500000000,211.310000000,1,171,1,2,SPCX
2026-06-16T08:00:10.000000000Z,2026-06-16T08:00:09.950395738Z,195,2,15024,B,211.200000000,6,128,392362,211.000000000,211.200000000,1,194,1,2,SPCX
2026-06-16T08:00:11.000000000Z,2026-06-16T08:00:10.680393133Z,195,2,15024,B,211.200000000,40,128,397060,212.490000000,213.110000000,6,1,1,1,SPCX
2026-06-16T08:00:12.000000000Z,2026-06-16T08:00:11.904687783Z,195,2,15024,A,212.490000000,6,128,400594,212.250000000,212.730000000,6,6,1,1,SPCX
2026-06-16T08:00:13.000000000Z,2026-06-16T08:00:12.616242233Z,195,2,15024,N,212.350000000,6,128,404256,212.010000000,212.510000000,6,6,1,1,SPCX
2026-06-16T08:00:14.000000000Z,2026-06-16T08:00:13.927189344Z,195,2,15024,N,212.720000000,6,128,409174,212.540000000,212.750000000,6,6,1,1,SPCX
2026-06-16T08:00:15.000000000Z,2026-06-16T08:00:14.990033791Z,195,2,15024,N,212.500000000,2,128,413636,212.330000000,212.690000000,6,6,1,1,SPCX
2026-06-16T08:00:16.000000000Z,2026-06-16T08:00:15.757332511Z,195,2,15024,A,212.350000000,1,128,417913,212.000000000,212.450000000,27,6,2,1,SPCX
2026-06-16T08:00:17.000000000Z,2026-06-16T08:00:16.966600615Z,195,2,15024,A,212.210000000,6,128,423247,212.030000000,212.360000000,6,150,1,1,SPCX
2026-06-16T08:00:18.000000000Z,2026-06-16T08:00:17.804625201Z,195,2,15024,N,212.230000000,100,128,427357,212.220000000,212.450000000,6,6,1,1,SPCX
2026-06-16T08:00:19.000000000Z,2026-06-16T08:00:18.805899575Z,195,2,15024,B,212.070000000,6,128,430381,212.020000000,212.170000000,6,6,1,1,SPCX
2026-06-16T08:00:20.000000000Z,2026-06-16T08:00:19.831195926Z,195,2,15024,B,211.970000000,6,128,434421,211.910000000,212.090000000,6,6,1,1,SPCX
2026-06-16T08:00:21.000000000Z,2026-06-16T08:00:20.803554914Z,195,2,15024,A,212.030000000,7,128,439180,211.850000000,212.030000000,6,6,1,1,SPCX
2026-06-16T08:00:22.000000000Z,2026-06-16T08:00:21.858712411Z,195,2,15024,B,212.150000000,1,128,443075,212.090000000,212.210000000,6,6,1,1,SPCX
2026-06-16T08:00:23.000000000Z,2026-06-16T08:00:22.966394420Z,195,2,15024,N,211.940000000,6,128,446625,211.790000000,211.910000000,6,6,1,1,SPCX
2026-06-16T08:00:24.000000000Z,2026-06-16T08:00:23.954563614Z,195,2,15024,B,211.910000000,4,128,450031,211.790000000,212.030000000,6,6,1,1,SPCX
2026-06-16T08:00:25.000000000Z,2026-06-16T08:00:24.896418761Z,195,2,15024,N,211.820000000,6,128,452584,211.770000000,211.850000000,20,6,1,1,SPCX
2026-06-16T08:00:26.000000000Z,2026-06-16T08:00:25.914079522Z,195,2,15024,N,211.620000000,5,128,456244,211.410000000,211.850000000,100,6,1,1,SPCX
2026-06-16T08:00:27.000000000Z,2026-06-16T08:00:26.959304684Z,195,2,15024,B,211.580000000,3,128,459152,211.490000000,211.580000000,6,97,1,1,SPCX
2026-06-16T08:00:28.000000000Z,2026-06-16T08:00:27.864177276Z,195,2,15024,N,211.680000000,6,128,461822,211.570000000,211.730000000,30,6,1,1,SPCX
2026-06-16T08:00:29.000000000Z,2026-06-16T08:00:28.845620700Z,195,2,15024,N,211.780000000,1,128,463987,211.730000000,211.810000000,6,1,1,1,SPCX
2026-06-16T08:00:30.000000000Z,2026-06-16T08:00:29.898700534Z,195,2,15024,N,211.780000000,12,128,466376,211.700000000,211.810000000,3,1,1,1,SPCX
2026-06-16T08:00:31.000000000Z,2026-06-16T08:00:30.961380912Z,195,2,15024,N,211.780000000,1,128,469417,211.670000000,211.790000000,6,6,1,1,SPCX
2026-06-16T08:00:32.000000000Z,2026-06-16T08:00:31.804394534Z,195,2,15024,N,211.890000000,6,128,471780,211.790000000,211.910000000,6,6,1,1,SPCX
2026-06-16T08:00:33.000000000Z,2026-06-16T08:00:32.927353837Z,195,2,15024,N,212.000000000,4,128,475034,211.850000000,212.030000000,106,6,2,1,SPCX
2026-06-16T08:00:34.000000000Z,2026-06-16T08:00:33.982897256Z,195,2,15024,N,211.880000000,29,128,478098,211.870000000,212.030000000,100,6,1,1,SPCX
2026-06-16T08:00:35.000000000Z,2026-06-16T08:00:34.912885661Z,195,2,15024,N,211.720000000,1,128,481553,211.700000000,211.790000000,2,6,1,1,SPCX
