ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-04-17T00:05:23.164166148Z,2026-04-17T00:05:23.123440279Z,1,1,2640080,T,A,0,6.200000000,1,0,13149,393925560,6.200000000,7.000000000,1,10,1,1,UD:1V: 3W 2640080
2026-04-17T00:05:25.469848459Z,2026-04-17T00:05:25.337920263Z,1,1,42377577,T,A,0,44.500000000,1,0,10080,941046332,44.500000000,45.000000000,1,53,1,2,ESU6 C7800
2026-04-17T00:11:38.430693671Z,2026-04-17T00:11:38.430217203Z,1,1,42378449,T,B,0,23.500000000,14,0,14161,941360145,22.750000000,23.500000000,133,57,3,2,ESM6 P6000
2026-04-17T00:15:25.281965415Z,2026-04-17T00:15:25.281451799Z,1,1,273104,T,A,0,920.500000000,1,0,13960,941504889,920.500000000,922.500000000,1,18,1,1,ESZ7 C7000
2026-04-17T00:19:06.274886126Z,2026-04-17T00:19:06.126965673Z,1,1,42372953,T,B,0,298.000000000,3,0,10295,941650804,297.000000000,298.000000000,15,3,1,1,ESM6 C6900
2026-04-17T00:27:25.551483161Z,2026-04-17T00:27:25.550874843Z,1,1,2640122,T,A,0,99.500000000,25,0,13733,394118742,99.500000000,99.750000000,25,54,1,1,UD:1V: VT 2640122
2026-04-17T00:27:29.452146998Z,2026-04-17T00:27:29.451597735Z,1,1,2640122,T,A,0,99.500000000,25,0,14597,394119104,99.500000000,99.750000000,25,54,1,1,UD:1V: VT 2640122
2026-04-17T00:27:34.777517513Z,2026-04-17T00:27:34.776934409Z,1,1,2640122,T,A,0,99.500000000,50,0,13987,394119678,99.500000000,99.750000000,50,54,1,1,UD:1V: VT 2640122
2026-04-17T00:27:39.559159196Z,2026-04-17T00:27:39.558567259Z,1,1,2640122,T,A,0,99.500000000,50,0,13381,394119949,99.500000000,99.750000000,50,54,1,1,UD:1V: VT 2640122
2026-04-17T00:27:45.258859275Z,2026-04-17T00:27:45.258269351Z,1,1,2640122,T,A,0,99.500000000,50,0,13551,394120103,99.500000000,99.750000000,50,54,1,1,UD:1V: VT 2640122
2026-04-17T00:27:49.473514763Z,2026-04-17T00:27:49.472960925Z,1,1,2640122,T,A,0,99.500000000,50,0,13508,394120352,99.500000000,99.750000000,50,54,1,1,UD:1V: VT 2640122
2026-04-17T00:40:05.325555655Z,2026-04-17T00:40:05.325193861Z,1,1,42409639,T,A,0,1.200000000,3,0,13539,942306428,1.200000000,1.250000000,3,37,1,2,ESM6 P3200
2026-04-17T00:42:04.497362758Z,2026-04-17T00:42:04.496824651Z,1,1,42384890,T,A,0,0.200000000,3,0,13332,942345928,0.200000000,0.300000000,3,135,1,2,ESM6 P2000
2026-04-17T00:42:11.960091836Z,2026-04-17T00:42:11.959572601Z,1,1,42394831,T,A,0,0.150000000,5,0,13165,942351386,0.150000000,0.250000000,5,109,1,2,ESM6 P1900
2026-04-17T00:42:21.815780209Z,2026-04-17T00:42:21.815238227Z,1,1,42394839,T,A,0,0.100000000,3,0,13479,942353310,0.100000000,0.200000000,3,159,1,1,ESM6 P1600
2026-04-17T00:53:54.817066321Z,2026-04-17T00:53:54.816429561Z,1,1,42404374,T,A,0,144.000000000,2,0,13692,942570445,144.000000000,145.500000000,31,38,3,4,ESM6 P7000
