ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-02-18T00:00:06.210661775Z,2026-02-18T00:00:06.210254779Z,1,1,42804075,T,A,0,11.100000000,4,0,13663,541035275,11.100000000,11.400000000,4,71,1,3,ESH6 C7175
2026-02-18T00:01:34.182163877Z,2026-02-18T00:01:34.181648101Z,1,1,42608052,T,B,0,6.500000000,4,0,13143,541166424,6.300000000,6.500000000,126,4,2,1,ESH6 C7225
2026-02-18T00:02:13.817207354Z,2026-02-18T00:02:13.816680511Z,1,1,42488858,T,A,0,2.050000000,1,0,13504,541223099,2.050000000,2.100000000,1,375,1,5,ESH6 C7350
2026-02-18T00:02:51.731814733Z,2026-02-18T00:02:51.731447333Z,1,1,42426741,T,A,0,50.750000000,3,0,14363,541260829,50.750000000,51.000000000,3,65,1,4,ESH6 P6500
2026-02-18T00:04:40.394062381Z,2026-02-18T00:04:40.393486869Z,1,1,42428246,T,B,0,38.500000000,1,0,12881,541342042,38.250000000,38.500000000,49,1,2,1,ESH6 P6400
2026-02-18T00:04:40.729751999Z,2026-02-18T00:04:40.729252965Z,1,1,42426734,T,B,0,1.200000000,1,0,12987,541342193,1.100000000,1.200000000,276,1,3,1,ESH6 C7400
2026-02-18T00:04:59.868323363Z,2026-02-18T00:04:59.867971855Z,1,1,42428246,T,B,0,38.500000000,1,0,13676,541360046,38.250000000,38.500000000,63,1,3,1,ESH6 P6400
2026-02-18T00:05:00.836202984Z,2026-02-18T00:05:00.835658423Z,1,1,42431945,T,A,0,114.500000000,1,0,14198,541362194,114.500000000,115.000000000,1,43,1,4,ESH6 P6800
2026-02-18T00:05:01.620600829Z,2026-02-18T00:05:01.541544123Z,1,1,42804108,T,A,0,47.250000000,1,0,13533,541364909,47.250000000,47.750000000,1,62,1,3,ESH6 P6475
2026-02-18T00:05:41.053457258Z,2026-02-18T00:05:41.052887655Z,1,1,42429064,T,B,0,131.000000000,1,0,14083,541396182,130.500000000,131.000000000,31,1,3,1,ESH6 P6850
2026-02-18T00:05:59.460907752Z,2026-02-18T00:05:59.459011405Z,1,1,42431945,T,A,0,114.000000000,1,0,13510,541405629,114.000000000,114.500000000,1,9,1,2,ESH6 P6800
2026-02-18T00:06:11.686876136Z,2026-02-18T00:06:11.686317313Z,1,1,42421497,T,B,0,44.000000000,2,0,14530,541421418,43.750000000,44.000000000,41,2,1,1,ESH6 P6450
2026-02-18T00:06:27.716466813Z,2026-02-18T00:06:27.685777223Z,1,1,42764935,T,B,0,41.250000000,1,0,14954,541430813,40.750000000,41.250000000,71,1,4,1,ESH6 P6425
2026-02-18T00:07:35.454083902Z,2026-02-18T00:07:35.453709127Z,1,1,42426741,T,A,0,50.750000000,1,0,13480,541497455,50.750000000,51.250000000,1,53,1,3,ESH6 P6500
2026-02-18T00:07:46.105145463Z,2026-02-18T00:07:46.104622199Z,1,1,42428246,T,B,0,38.750000000,1,0,13640,541511400,38.250000000,38.750000000,76,1,4,1,ESH6 P6400
2026-02-18T00:09:58.575654085Z,2026-02-18T00:09:58.409222217Z,1,1,42378449,T,A,0,78.750000000,1,0,11698,541663076,78.750000000,79.250000000,1,39,1,1,ESM6 P6000
2026-02-18T00:12:13.840058493Z,2026-02-18T00:12:13.839455639Z,1,1,2545255,T,B,0,10.800000000,4,0,14543,208623672,10.700000000,10.800000000,157,4,2,1,UD:1V: IC 2545255
2026-02-18T00:12:47.078025875Z,2026-02-18T00:12:47.077427019Z,1,1,3107919,T,A,0,18.000000000,40,0,14449,208629616,18.000000000,18.100000000,424,40,3,1,UD:1V: VT 3107919
2026-02-18T00:23:41.613822229Z,2026-02-18T00:23:41.613278921Z,1,1,42429687,T,B,0,56.000000000,1,0,14056,542443273,55.750000000,56.000000000,50,1,4,1,ESH6 C7000
2026-02-18T00:23:41.640510717Z,2026-02-18T00:23:41.640252629Z,1,1,42429687,T,B,0,56.000000000,1,0,14135,542443304,55.750000000,56.000000000,50,1,4,1,ESH6 C7000
2026-02-18T00:26:06.502671243Z,2026-02-18T00:26:06.432074833Z,1,1,2545589,T,B,0,36.500000000,10,0,13267,208755561,36.250000000,36.500000000,151,10,3,1,UD:1V: VT 2545589
2026-02-18T00:26:55.984963175Z,2026-02-18T00:26:55.981163793Z,1,1,2545589,T,B,0,36.500000000,31,0,13848,208762515,36.250000000,36.500000000,151,10,3,1,UD:1V: VT 2545589
2026-02-18T00:26:56.040156893Z,2026-02-18T00:26:56.033331095Z,1,1,2545589,T,B,0,36.500000000,9,0,14297,208762752,36.250000000,36.500000000,197,9,4,1,UD:1V: VT 2545589
2026-02-18T00:28:18.220211305Z,2026-02-18T00:28:18.219634631Z,1,1,2545589,T,B,0,36.250000000,10,0,16344,208776477,36.000000000,36.250000000,175,10,3,1,UD:1V: VT 2545589
2026-02-18T00:28:18.220419768Z,2026-02-18T00:28:18.219634809Z,1,1,2545589,T,B,0,36.250000000,3,0,13753,208776479,36.000000000,36.250000000,175,10,3,1,UD:1V: VT 2545589
2026-02-18T00:28:18.220697367Z,2026-02-18T00:28:18.219665369Z,1,1,2545589,T,B,0,36.250000000,37,0,13902,208776481,36.000000000,36.250000000,175,7,3,1,UD:1V: VT 2545589
