ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-01-27T00:02:33.816479531Z,2026-01-27T00:02:33.815922201Z,1,1,42326176,T,A,0,0.400000000,1,0,14270,232963952,0.400000000,0.450000000,1,12,1,1,ESH6 C8000
2026-01-27T00:02:48.211724842Z,2026-01-27T00:02:48.199332971Z,1,1,42430464,T,B,0,43.250000000,1,0,14320,232972172,43.000000000,43.250000000,48,1,2,1,ESH6 C7200
2026-01-27T00:04:02.897800817Z,2026-01-27T00:04:02.897217311Z,1,1,42431945,T,A,0,90.000000000,1,0,17220,233025634,90.000000000,91.000000000,44,44,3,4,ESH6 P6800
2026-01-27T00:06:42.907130419Z,2026-01-27T00:06:42.906523333Z,1,1,2536515,T,A,0,199.750000000,25,0,14428,75137112,199.750000000,200.000000000,25,179,1,1,UD:1V: VT 2536515
2026-01-27T00:06:49.109461947Z,2026-01-27T00:06:49.108859529Z,1,1,2536515,T,A,0,199.750000000,50,0,13851,75137313,199.750000000,200.000000000,50,179,1,1,UD:1V: VT 2536515
2026-01-27T00:06:54.677368297Z,2026-01-27T00:06:54.676809733Z,1,1,2536515,T,A,0,199.750000000,50,0,14895,75138206,199.750000000,200.000000000,50,179,1,1,UD:1V: VT 2536515
2026-01-27T00:06:59.612339018Z,2026-01-27T00:06:59.611768733Z,1,1,2536515,T,A,0,199.750000000,50,0,13942,75138481,199.750000000,200.000000000,50,179,1,1,UD:1V: VT 2536515
2026-01-27T00:07:04.230127335Z,2026-01-27T00:07:04.229561039Z,1,1,2536515,T,A,0,199.750000000,25,0,14687,75138623,199.750000000,200.000000000,25,179,1,1,UD:1V: VT 2536515
2026-01-27T00:07:51.445509061Z,2026-01-27T00:07:51.444944541Z,1,1,42429011,T,B,0,196.250000000,2,0,13346,233213844,194.000000000,196.250000000,24,24,2,2,ESH6 C6900
2026-01-27T00:08:23.601264085Z,2026-01-27T00:08:23.600964129Z,1,1,42429687,T,A,0,131.250000000,2,0,14299,233231632,131.250000000,131.500000000,2,30,1,4,ESH6 C7000
2026-01-27T00:15:21.410808383Z,2026-01-27T00:15:21.410235879Z,1,1,42431945,T,B,0,90.000000000,1,0,13418,233498435,89.750000000,90.000000000,43,1,3,1,ESH6 P6800
2026-01-27T00:26:17.103206041Z,2026-01-27T00:26:17.102906513Z,1,1,42431945,T,B,0,89.500000000,1,0,14304,233813293,89.250000000,89.500000000,42,1,3,1,ESH6 P6800
2026-01-27T00:36:12.154940041Z,2026-01-27T00:36:12.154415619Z,1,1,42804107,T,A,0,30.250000000,1,0,13996,234084695,30.250000000,30.750000000,29,55,2,5,ESH6 P6325
2026-01-27T00:37:18.647698588Z,2026-01-27T00:37:18.551135771Z,1,1,2559483,T,A,0,17.250000000,20,0,14806,75220668,17.250000000,17.500000000,20,552,1,4,UD:1V: VT 2559483
2026-01-27T00:38:17.729876240Z,2026-01-27T00:38:17.729526349Z,1,1,42426741,T,B,0,44.250000000,1,0,13651,234167975,44.000000000,44.250000000,66,1,3,1,ESH6 P6500
2026-01-27T00:47:28.789444351Z,2026-01-27T00:47:28.789070889Z,1,1,42430464,T,B,0,44.000000000,2,0,13256,234415933,43.750000000,44.000000000,60,2,5,1,ESH6 C7200
2026-01-27T00:52:45.600467804Z,2026-01-27T00:52:45.599892925Z,1,1,42485321,T,B,0,130.750000000,4,0,12003,234552264,130.500000000,130.750000000,24,5,2,1,ESH6 P6950
2026-01-27T00:52:45.600673955Z,2026-01-27T00:52:45.599893105Z,1,1,42485321,T,B,0,130.750000000,1,0,14386,234552266,130.500000000,130.750000000,24,1,2,1,ESH6 P6950
2026-01-27T00:58:36.442344765Z,2026-01-27T00:58:36.360665063Z,1,1,42431946,T,A,0,114.750000000,1,0,11238,234679961,114.750000000,115.250000000,1,28,1,3,ESH6 P6900
2026-01-27T01:04:45.664346818Z,2026-01-27T01:04:45.663937559Z,1,1,42431945,T,B,0,89.000000000,1,0,13734,234866205,88.750000000,89.000000000,45,1,3,1,ESH6 P6800
2026-01-27T01:10:26.188554376Z,2026-01-27T01:10:26.187994265Z,1,1,42394812,T,A,0,188.000000000,50,0,12973,235026114,188.000000000,188.250000000,50,36,1,3,ESM6 P6800
2026-01-27T01:10:28.996699422Z,2026-01-27T01:10:28.992264941Z,1,1,42431946,T,A,0,114.500000000,1,0,13147,235028985,114.500000000,115.000000000,1,15,1,3,ESH6 P6900
2026-01-27T01:15:14.191797051Z,2026-01-27T01:15:14.191455793Z,1,1,42429687,T,A,0,134.000000000,5,0,13870,235185528,134.000000000,134.250000000,5,7,1,2,ESH6 C7000
2026-01-27T01:15:16.721279619Z,2026-01-27T01:15:16.720911441Z,1,1,42429687,T,A,0,134.000000000,5,0,13567,235186376,134.000000000,134.250000000,5,7,1,2,ESH6 C7000
2026-01-27T01:18:39.294581645Z,2026-01-27T01:18:39.294037885Z,1,1,42427500,T,A,0,28.250000000,1,0,13735,235315355,28.250000000,29.000000000,38,112,2,5,ESH6 P6300
2026-01-27T01:24:54.093346342Z,2026-01-27T01:24:54.092956971Z,1,1,42384779,T,B,0,143.500000000,5,0,13973,235474448,143.250000000,143.500000000,43,5,3,1,ESM6 P6600
2026-01-27T01:25:26.140362819Z,2026-01-27T01:25:26.134532919Z,1,1,42384779,T,A,0,143.250000000,2,0,13936,235493892,143.250000000,144.500000000,2,43,1,3,ESM6 P6600
2026-01-27T01:25:26.152961224Z,2026-01-27T01:25:26.140348509Z,1,1,42384779,T,B,0,143.250000000,3,0,13147,235494090,143.000000000,143.250000000,41,3,2,1,ESM6 P6600
2026-01-27T01:25:50.180491935Z,2026-01-27T01:25:50.179906449Z,1,1,42384779,T,B,0,143.500000000,5,0,13520,235502615,143.000000000,143.500000000,50,5,4,1,ESM6 P6600
2026-01-27T01:26:26.215227333Z,2026-01-27T01:26:26.214925299Z,1,1,42384779,T,B,0,143.500000000,5,0,14988,235517698,143.250000000,143.500000000,7,5,2,1,ESM6 P6600
2026-01-27T01:26:56.251351475Z,2026-01-27T01:26:56.250944071Z,1,1,42384779,T,B,0,143.250000000,5,0,13414,235527848,143.000000000,143.250000000,43,5,3,1,ESM6 P6600
2026-01-27T01:30:05.805960058Z,2026-01-27T01:30:05.805379557Z,1,1,2537554,T,A,0,8.600000000,1,0,14412,75361140,8.600000000,8.850000000,718,121,5,1,UD:1V: VT 2537554
2026-01-27T01:33:35.360952506Z,2026-01-27T01:33:35.360608877Z,1,1,4110424,T,B,0,275.000000000,5,0,13755,235674671,274.500000000,275.000000000,66,5,3,1,ESZ6 P6600
2026-01-27T01:34:05.402792266Z,2026-01-27T01:34:05.402409161Z,1,1,4110424,T,B,0,275.000000000,5,0,14356,235678704,274.500000000,275.000000000,66,5,3,1,ESZ6 P6600
2026-01-27T01:34:25.438539191Z,2026-01-27T01:34:25.437943947Z,1,1,4110424,T,B,0,275.000000000,5,0,13202,235695171,274.250000000,275.000000000,98,5,3,1,ESZ6 P6600
2026-01-27T01:34:58.477208811Z,2026-01-27T01:34:58.476694759Z,1,1,4110424,T,B,0,275.000000000,5,0,13772,235715133,274.250000000,275.000000000,57,5,2,1,ESZ6 P6600
2026-01-27T01:35:18.511512170Z,2026-01-27T01:35:18.511135657Z,1,1,4110424,T,B,0,274.750000000,5,0,15923,235733844,274.250000000,274.750000000,88,5,2,1,ESZ6 P6600
2026-01-27T01:35:43.546491833Z,2026-01-27T01:35:43.545911507Z,1,1,4110424,T,B,0,274.750000000,5,0,13738,235739945,274.250000000,274.750000000,88,5,2,1,ESZ6 P6600
2026-01-27T01:36:15.582941607Z,2026-01-27T01:36:15.581474411Z,1,1,4110424,T,B,0,274.750000000,5,0,14724,235750602,274.250000000,274.750000000,57,5,2,1,ESZ6 P6600
2026-01-27T01:36:49.618529326Z,2026-01-27T01:36:49.617936455Z,1,1,4110424,T,B,0,274.750000000,5,0,13676,235763802,274.250000000,274.750000000,57,5,2,1,ESZ6 P6600
2026-01-27T01:37:43.666299566Z,2026-01-27T01:37:43.665722453Z,1,1,4110424,T,B,0,274.750000000,5,0,13490,235781976,274.250000000,274.750000000,57,5,2,1,ESZ6 P6600
2026-01-27T01:38:09.007832361Z,2026-01-27T01:38:09.007266909Z,1,1,4110424,T,B,0,274.750000000,5,0,14334,235789181,274.250000000,274.750000000,57,5,2,1,ESZ6 P6600
2026-01-27T01:44:58.640063955Z,2026-01-27T01:44:58.631781217Z,1,1,42485321,T,B,0,129.000000000,3,0,13252,235985906,128.750000000,129.000000000,6,5,1,1,ESH6 P6950
2026-01-27T01:44:58.640252013Z,2026-01-27T01:44:58.631782753Z,1,1,42485321,T,B,0,129.000000000,2,0,14114,235985908,128.750000000,129.000000000,6,2,1,1,ESH6 P6950
2026-01-27T01:45:30.523015231Z,2026-01-27T01:45:30.522368355Z,1,1,42485321,T,B,0,129.250000000,5,0,17434,236014334,128.750000000,129.250000000,32,5,4,1,ESH6 P6950
