ts_recv,ts_event,rtype,publisher_id,instrument_id,side,price,size,flags,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-06-26T08:00:35.000000000Z,2026-06-26T08:00:31.244106158Z,195,2,15024,N,151.360000000,24,128,508875,151.000000000,151.400000000,25,10,1,1,SPCX
2026-06-26T08:00:38.000000000Z,2026-06-26T08:00:31.244106158Z,195,2,15024,N,151.360000000,24,128,518423,151.130000000,151.400000000,1,10,1,1,SPCX
2026-06-26T08:00:42.000000000Z,2026-06-26T08:00:41.100267723Z,195,2,15024,A,151.000000000,2,128,530143,151.000000000,151.350000000,11,60,1,1,SPCX
2026-06-26T08:00:44.000000000Z,2026-06-26T08:00:43.499163021Z,195,2,15024,N,151.050000000,7,128,536429,151.000000000,151.200000000,11,60,1,1,SPCX
2026-06-26T08:00:45.000000000Z,2026-06-26T08:00:44.348216448Z,195,2,15024,N,151.140000000,1,128,539015,151.000000000,151.200000000,11,60,1,1,SPCX
2026-06-26T08:00:48.000000000Z,2026-06-26T08:00:47.952328951Z,195,2,15024,B,151.200000000,6,128,547702,151.000000000,151.360000000,11,89,1,1,SPCX
2026-06-26T08:00:49.000000000Z,2026-06-26T08:00:47.952328951Z,195,2,15024,B,151.200000000,6,128,549321,151.190000000,151.360000000,5,149,1,2,SPCX
2026-06-26T08:00:50.000000000Z,2026-06-26T08:00:49.041208371Z,195,2,15024,A,151.190000000,3,128,550021,151.000000000,151.360000000,11,149,1,2,SPCX
2026-06-26T08:00:51.000000000Z,2026-06-26T08:00:50.470356175Z,195,2,15024,A,151.300000000,11,128,554719,151.000000000,151.360000000,11,149,1,2,SPCX
2026-06-26T08:00:56.000000000Z,2026-06-26T08:00:50.470356175Z,195,2,15024,A,151.300000000,11,128,574246,151.130000000,151.360000000,1,149,1,2,SPCX
2026-06-26T08:00:58.000000000Z,2026-06-26T08:00:57.852854796Z,195,2,15024,A,150.950000000,1,128,579091,150.950000000,151.210000000,1,60,1,1,SPCX
2026-06-26T08:01:01.000000000Z,2026-06-26T08:01:00.427145540Z,195,2,15024,A,150.950000000,1,128,589965,150.870000000,151.210000000,40,60,1,1,SPCX
2026-06-26T08:01:02.000000000Z,2026-06-26T08:01:01.992207929Z,195,2,15024,N,151.140000000,7,128,601859,150.930000000,151.210000000,1,60,1,1,SPCX
2026-06-26T08:01:03.000000000Z,2026-06-26T08:01:02.294019275Z,195,2,15024,N,151.200000000,8,128,603972,150.930000000,151.210000000,1,60,1,1,SPCX
2026-06-26T08:01:05.000000000Z,2026-06-26T08:01:02.294019275Z,195,2,15024,N,151.200000000,8,128,615620,151.000000000,151.210000000,1,60,1,1,SPCX
2026-06-26T08:01:07.000000000Z,2026-06-26T08:01:06.378993506Z,195,2,15024,A,150.930000000,1,128,625869,150.870000000,151.130000000,40,1,1,1,SPCX
2026-06-26T08:01:09.000000000Z,2026-06-26T08:01:06.378993506Z,195,2,15024,A,150.930000000,1,128,635396,150.700000000,151.130000000,20,1,1,1,SPCX
2026-06-26T08:01:13.000000000Z,2026-06-26T08:01:06.378993506Z,195,2,15024,A,150.930000000,1,128,648316,150.730000000,151.130000000,1,1,1,1,SPCX
2026-06-26T08:01:14.000000000Z,2026-06-26T08:01:13.309926762Z,195,2,15024,N,150.970000000,2,128,652156,150.730000000,151.130000000,1,1,1,1,SPCX
2026-06-26T08:01:15.000000000Z,2026-06-26T08:01:14.209229976Z,195,2,15024,A,150.970000000,1,128,655291,150.730000000,151.130000000,1,1,1,1,SPCX
2026-06-26T08:01:24.000000000Z,2026-06-26T08:01:23.367277207Z,195,2,15024,B,150.900000000,1,128,680593,150.730000000,151.130000000,1,1,1,1,SPCX
2026-06-26T08:01:25.000000000Z,2026-06-26T08:01:23.367277207Z,195,2,15024,B,150.900000000,1,128,684369,150.730000000,151.130000000,1,61,1,2,SPCX
2026-06-26T08:01:30.000000000Z,2026-06-26T08:01:29.744674830Z,195,2,15024,N,150.860000000,20,128,698970,150.730000000,151.130000000,1,61,1,2,SPCX
2026-06-26T08:01:31.000000000Z,2026-06-26T08:01:29.744674830Z,195,2,15024,N,150.860000000,20,128,700368,150.800000000,151.130000000,30,61,1,2,SPCX
2026-06-26T08:01:35.000000000Z,2026-06-26T08:01:29.744674830Z,195,2,15024,N,150.860000000,20,128,708737,150.800000000,151.060000000,32,12,2,1,SPCX
2026-06-26T08:01:36.000000000Z,2026-06-26T08:01:29.744674830Z,195,2,15024,N,150.860000000,20,128,713652,150.800000000,151.060000000,30,12,1,1,SPCX
2026-06-26T08:01:38.000000000Z,2026-06-26T08:01:37.762645839Z,195,2,15024,A,150.800000000,30,128,716909,150.730000000,151.060000000,1,12,1,1,SPCX
2026-06-26T08:01:40.000000000Z,2026-06-26T08:01:37.762645839Z,195,2,15024,A,150.800000000,30,128,723419,150.800000000,151.060000000,13,12,1,1,SPCX
2026-06-26T08:01:46.000000000Z,2026-06-26T08:01:37.762645839Z,195,2,15024,A,150.800000000,30,128,738647,150.810000000,151.060000000,13,12,1,1,SPCX
2026-06-26T08:01:48.000000000Z,2026-06-26T08:01:47.358566488Z,195,2,15024,A,150.810000000,5,128,741636,150.730000000,151.060000000,1,12,1,1,SPCX
2026-06-26T08:01:50.000000000Z,2026-06-26T08:01:47.358566488Z,195,2,15024,A,150.810000000,5,128,746720,150.800000000,150.900000000,40,115,1,2,SPCX
2026-06-26T08:01:52.000000000Z,2026-06-26T08:01:51.583566336Z,195,2,15024,N,150.950000000,5,128,755540,150.800000000,151.060000000,43,12,2,1,SPCX
2026-06-26T08:01:53.000000000Z,2026-06-26T08:01:52.537847363Z,195,2,15024,B,151.130000000,1,128,761420,150.930000000,151.360000000,3,89,2,1,SPCX
2026-06-26T08:01:54.000000000Z,2026-06-26T08:01:52.537847363Z,195,2,15024,B,151.130000000,1,128,765133,150.930000000,151.360000000,4,149,2,2,SPCX
2026-06-26T08:01:55.000000000Z,2026-06-26T08:01:52.537847363Z,195,2,15024,B,151.130000000,1,128,767389,150.930000000,151.360000000,4,149,2,2,SPCX
2026-06-26T08:01:56.000000000Z,2026-06-26T08:01:55.612948172Z,195,2,15024,N,151.060000000,20,128,769247,150.930000000,151.360000000,4,149,2,2,SPCX
2026-06-26T08:01:58.000000000Z,2026-06-26T08:01:55.612948172Z,195,2,15024,N,151.060000000,20,128,772505,150.930000000,151.330000000,4,1,2,1,SPCX
2026-06-26T08:02:02.000000000Z,2026-06-26T08:02:01.168613360Z,195,2,15024,N,151.000000000,6,128,782168,150.930000000,151.330000000,4,1,2,1,SPCX
2026-06-26T08:02:07.000000000Z,2026-06-26T08:02:06.587029096Z,195,2,15024,N,151.160000000,82,128,802353,150.930000000,151.330000000,4,1,2,1,SPCX
2026-06-26T08:02:15.000000000Z,2026-06-26T08:02:14.386741761Z,195,2,15024,N,151.030000000,13,128,820397,151.000000000,151.330000000,100,1,1,1,SPCX
2026-06-26T08:02:16.000000000Z,2026-06-26T08:02:15.842143430Z,195,2,15024,A,151.000000000,1,128,823266,151.000000000,151.160000000,35,119,1,2,SPCX
2026-06-26T08:02:17.000000000Z,2026-06-26T08:02:16.600014667Z,195,2,15024,N,151.020000000,1,128,825047,151.000000000,151.160000000,38,119,2,2,SPCX
2026-06-26T08:02:24.000000000Z,2026-06-26T08:02:16.600014667Z,195,2,15024,N,151.020000000,1,128,841086,151.000000000,151.160000000,38,120,2,3,SPCX
2026-06-26T08:02:25.000000000Z,2026-06-26T08:02:24.882712415Z,195,2,15024,N,151.150000000,6,128,843870,151.020000000,151.160000000,4,120,2,3,SPCX
2026-06-26T08:02:26.000000000Z,2026-06-26T08:02:25.732687183Z,195,2,15024,A,151.000000000,19,128,846043,150.930000000,151.160000000,4,120,2,3,SPCX
2026-06-26T08:02:28.000000000Z,2026-06-26T08:02:27.787498299Z,195,2,15024,N,151.020000000,30,128,854253,150.930000000,151.160000000,4,120,2,3,SPCX
2026-06-26T08:02:33.000000000Z,2026-06-26T08:02:27.787498299Z,195,2,15024,N,151.020000000,30,128,863311,150.930000000,151.150000000,4,321,2,1,SPCX
2026-06-26T08:02:37.000000000Z,2026-06-26T08:02:27.787498299Z,195,2,15024,N,151.020000000,30,128,874580,150.930000000,151.140000000,4,321,2,1,SPCX
2026-06-26T08:02:39.000000000Z,2026-06-26T08:02:38.968984588Z,195,2,15024,N,150.830000000,1,128,879274,150.800000000,151.000000000,347,266,1,3,SPCX
2026-06-26T08:02:40.000000000Z,2026-06-26T08:02:39.044718105Z,195,2,15024,N,150.830000000,1,128,879403,150.800000000,151.000000000,347,266,1,3,SPCX
2026-06-26T08:02:41.000000000Z,2026-06-26T08:02:40.474511708Z,195,2,15024,N,150.860000000,2,128,884230,150.800000000,151.000000000,357,266,2,3,SPCX
2026-06-26T08:02:42.000000000Z,2026-06-26T08:02:40.474511708Z,195,2,15024,N,150.860000000,2,128,886710,150.800000000,150.990000000,347,321,1,1,SPCX
2026-06-26T08:02:43.000000000Z,2026-06-26T08:02:42.889584128Z,195,2,15024,N,150.920000000,2,128,890390,150.800000000,150.990000000,347,321,1,1,SPCX
2026-06-26T08:02:47.000000000Z,2026-06-26T08:02:42.889584128Z,195,2,15024,N,150.920000000,2,128,903155,150.800000000,150.980000000,347,321,1,1,SPCX
2026-06-26T08:02:51.000000000Z,2026-06-26T08:02:42.889584128Z,195,2,15024,N,150.920000000,2,128,909737,150.810000000,150.980000000,20,321,1,1,SPCX
2026-06-26T08:02:52.000000000Z,2026-06-26T08:02:42.889584128Z,195,2,15024,N,150.920000000,2,128,911260,150.810000000,150.910000000,20,321,1,1,SPCX
2026-06-26T08:02:54.000000000Z,2026-06-26T08:02:42.889584128Z,195,2,15024,N,150.920000000,2,128,914419,150.810000000,150.910000000,28,329,2,2,SPCX
2026-06-26T08:02:55.000000000Z,2026-06-26T08:02:54.907481713Z,195,2,15024,B,150.910000000,3,128,916852,150.810000000,150.910000000,28,288,2,1,SPCX
2026-06-26T08:02:56.000000000Z,2026-06-26T08:02:55.621086576Z,195,2,15024,B,150.910000000,2,128,919102,150.820000000,150.910000000,47,286,2,1,SPCX
2026-06-26T08:02:57.000000000Z,2026-06-26T08:02:55.621086576Z,195,2,15024,B,150.910000000,2,128,921034,150.820000000,150.900000000,40,286,1,1,SPCX
2026-06-26T08:03:02.000000000Z,2026-06-26T08:02:55.621086576Z,195,2,15024,B,150.910000000,2,128,931704,150.820000000,150.890000000,40,286,1,1,SPCX
2026-06-26T08:03:05.000000000Z,2026-06-26T08:03:04.641394231Z,195,2,15024,N,150.880000000,3,128,939191,150.820000000,150.890000000,40,286,1,1,SPCX
2026-06-26T08:03:06.000000000Z,2026-06-26T08:03:05.425990096Z,195,2,15024,N,150.880000000,8,128,940968,150.820000000,150.890000000,40,286,1,1,SPCX
2026-06-26T08:03:07.000000000Z,2026-06-26T08:03:06.900018069Z,195,2,15024,A,150.820000000,2,128,943216,150.820000000,150.880000000,18,286,1,1,SPCX
2026-06-26T08:03:10.000000000Z,2026-06-26T08:03:09.947715611Z,195,2,15024,N,150.870000000,6,128,949344,150.820000000,150.880000000,17,286,1,1,SPCX
2026-06-26T08:03:11.000000000Z,2026-06-26T08:03:10.122741620Z,195,2,15024,N,150.870000000,1,128,949565,150.820000000,150.880000000,17,286,1,1,SPCX
2026-06-26T08:03:12.000000000Z,2026-06-26T08:03:11.900016992Z,195,2,15024,A,150.810000000,2,128,952309,150.810000000,150.870000000,16,286,1,1,SPCX
2026-06-26T08:03:13.000000000Z,2026-06-26T08:03:12.861101080Z,195,2,15024,A,150.800000000,187,128,953654,150.730000000,150.860000000,8,67,2,2,SPCX
2026-06-26T08:03:14.000000000Z,2026-06-26T08:03:13.980961417Z,195,2,15024,N,150.700000000,1,128,956461,150.540000000,150.730000000,80,60,1,1,SPCX
2026-06-26T08:03:17.000000000Z,2026-06-26T08:03:13.980961417Z,195,2,15024,N,150.700000000,1,128,962131,150.540000000,150.720000000,80,286,1,1,SPCX
2026-06-26T08:03:20.000000000Z,2026-06-26T08:03:19.327038692Z,195,2,15024,B,150.720000000,3,128,966053,150.540000000,150.720000000,89,229,3,1,SPCX
2026-06-26T08:03:22.000000000Z,2026-06-26T08:03:21.938277562Z,195,2,15024,N,150.700000000,10,128,972085,150.540000000,150.710000000,89,219,3,1,SPCX
2026-06-26T08:03:23.000000000Z,2026-06-26T08:03:22.677826756Z,195,2,15024,B,150.730000000,29,128,973138,150.540000000,150.930000000,135,1,4,1,SPCX
2026-06-26T08:03:24.000000000Z,2026-06-26T08:03:22.677826756Z,195,2,15024,B,150.730000000,29,128,974244,150.540000000,150.910000000,135,60,4,1,SPCX
2026-06-26T08:03:25.000000000Z,2026-06-26T08:03:22.677826756Z,195,2,15024,B,150.730000000,29,128,981031,150.540000000,150.910000000,135,64,4,2,SPCX
2026-06-26T08:03:27.000000000Z,2026-06-26T08:03:22.677826756Z,195,2,15024,B,150.730000000,29,128,983892,150.540000000,150.850000000,135,322,4,1,SPCX
2026-06-26T08:03:30.000000000Z,2026-06-26T08:03:22.677826756Z,195,2,15024,B,150.730000000,29,128,989479,150.560000000,150.850000000,54,322,2,1,SPCX
2026-06-26T08:03:32.000000000Z,2026-06-26T08:03:22.677826756Z,195,2,15024,B,150.730000000,29,128,993020,150.560000000,150.840000000,54,322,2,1,SPCX
2026-06-26T08:03:35.000000000Z,2026-06-26T08:03:34.752350966Z,195,2,15024,B,150.840000000,10,128,997478,150.830000000,150.840000000,116,312,2,1,SPCX
2026-06-26T08:03:36.000000000Z,2026-06-26T08:03:35.311027894Z,195,2,15024,B,150.840000000,4,128,998671,150.830000000,150.910000000,116,60,2,1,SPCX
2026-06-26T08:03:37.000000000Z,2026-06-26T08:03:35.311027894Z,195,2,15024,B,150.840000000,4,128,1000709,150.830000000,150.910000000,116,382,2,2,SPCX
2026-06-26T08:03:42.000000000Z,2026-06-26T08:03:35.311027894Z,195,2,15024,B,150.840000000,4,128,1015406,150.830000000,150.900000000,116,332,2,2,SPCX
2026-06-26T08:03:43.000000000Z,2026-06-26T08:03:42.923508790Z,195,2,15024,B,150.970000000,1,128,1018220,150.830000000,151.000000000,116,5,2,1,SPCX
2026-06-26T08:03:44.000000000Z,2026-06-26T08:03:43.987933145Z,195,2,15024,B,150.910000000,24,128,1021810,150.840000000,150.910000000,50,6,1,1,SPCX
2026-06-26T08:03:45.000000000Z,2026-06-26T08:03:44.003560384Z,195,2,15024,B,150.910000000,6,128,1023324,150.840000000,150.910000000,51,60,2,1,SPCX
2026-06-26T08:03:46.000000000Z,2026-06-26T08:03:45.816609073Z,195,2,15024,B,151.000000000,5,128,1025598,150.840000000,151.070000000,51,140,2,2,SPCX
2026-06-26T08:03:47.000000000Z,2026-06-26T08:03:46.892165314Z,195,2,15024,B,150.930000000,80,128,1026425,150.840000000,150.930000000,51,60,2,1,SPCX
2026-06-26T08:03:50.000000000Z,2026-06-26T08:03:49.202874458Z,195,2,15024,B,150.930000000,57,128,1029488,150.840000000,151.060000000,51,324,2,2,SPCX
2026-06-26T08:03:51.000000000Z,2026-06-26T08:03:50.973409566Z,195,2,15024,B,150.930000000,32,128,1033536,150.840000000,151.060000000,51,325,2,2,SPCX
2026-06-26T08:03:52.000000000Z,2026-06-26T08:03:51.833732020Z,195,2,15024,B,150.930000000,32,128,1034730,150.840000000,151.050000000,51,328,2,2,SPCX
2026-06-26T08:03:53.000000000Z,2026-06-26T08:03:52.048550727Z,195,2,15024,N,150.930000000,32,128,1036265,150.840000000,151.070000000,51,140,2,2,SPCX
2026-06-26T08:04:00.000000000Z,2026-06-26T08:03:52.048550727Z,195,2,15024,N,150.930000000,32,128,1049562,150.850000000,151.070000000,16,140,2,2,SPCX
2026-06-26T08:04:02.000000000Z,2026-06-26T08:03:52.048550727Z,195,2,15024,N,150.930000000,32,128,1052867,150.910000000,151.070000000,14,140,2,2,SPCX
2026-06-26T08:04:05.000000000Z,2026-06-26T08:04:04.608236467Z,195,2,15024,A,151.070000000,6,128,1058570,151.070000000,151.160000000,122,63,2,3,SPCX
2026-06-26T08:04:06.000000000Z,2026-06-26T08:04:04.608236467Z,195,2,15024,A,151.070000000,6,128,1059924,151.070000000,151.130000000,122,64,2,2,SPCX
2026-06-26T08:04:08.000000000Z,2026-06-26T08:04:07.258966973Z,195,2,15024,B,151.130000000,1,128,1064659,151.070000000,151.130000000,122,44,2,1,SPCX
2026-06-26T08:04:09.000000000Z,2026-06-26T08:04:07.258966973Z,195,2,15024,B,151.130000000,1,128,1066808,151.070000000,151.130000000,122,60,2,2,SPCX
2026-06-26T08:04:14.000000000Z,2026-06-26T08:04:07.258966973Z,195,2,15024,B,151.130000000,1,128,1074513,151.070000000,151.130000000,122,64,2,3,SPCX
2026-06-26T08:04:21.000000000Z,2026-06-26T08:04:20.436262313Z,195,2,15024,B,151.130000000,4,128,1088249,151.070000000,151.130000000,122,60,2,3,SPCX
2026-06-26T08:04:22.000000000Z,2026-06-26T08:04:20.436262313Z,195,2,15024,B,151.130000000,4,128,1090060,151.070000000,151.130000000,126,64,3,4,SPCX
2026-06-26T08:04:24.000000000Z,2026-06-26T08:04:23.940268247Z,195,2,15024,A,151.070000000,17,128,1093345,151.070000000,151.130000000,176,64,2,4,SPCX
2026-06-26T08:04:27.000000000Z,2026-06-26T08:04:26.750839218Z,195,2,15024,A,151.070000000,22,128,1096270,151.070000000,151.130000000,153,64,2,4,SPCX
2026-06-26T08:04:29.000000000Z,2026-06-26T08:04:28.052254373Z,195,2,15024,A,151.070000000,7,128,1097773,151.070000000,151.130000000,131,64,2,4,SPCX
2026-06-26T08:04:30.000000000Z,2026-06-26T08:04:29.078564829Z,195,2,15024,A,151.070000000,2,128,1099267,151.070000000,151.130000000,188,64,2,4,SPCX
2026-06-26T08:04:32.000000000Z,2026-06-26T08:04:31.446290770Z,195,2,15024,B,151.130000000,4,128,1102197,151.070000000,151.160000000,193,60,3,2,SPCX
2026-06-26T08:04:33.000000000Z,2026-06-26T08:04:31.446290770Z,195,2,15024,B,151.130000000,4,128,1103113,151.070000000,151.130000000,193,60,3,1,SPCX
2026-06-26T08:04:36.000000000Z,2026-06-26T08:04:35.957203525Z,195,2,15024,B,151.160000000,6,128,1108910,151.080000000,151.160000000,4,49,1,2,SPCX
2026-06-26T08:04:37.000000000Z,2026-06-26T08:04:36.261714887Z,195,2,15024,N,151.070000000,291,128,1109878,150.930000000,151.130000000,81,63,2,2,SPCX
2026-06-26T08:04:38.000000000Z,2026-06-26T08:04:36.261714887Z,195,2,15024,N,151.070000000,291,128,1111975,150.930000000,151.130000000,81,60,2,1,SPCX
2026-06-26T08:04:42.000000000Z,2026-06-26T08:04:36.261714887Z,195,2,15024,N,151.070000000,291,128,1120617,150.930000000,151.130000000,81,63,2,2,SPCX
2026-06-26T08:04:43.000000000Z,2026-06-26T08:04:42.309158896Z,195,2,15024,N,151.040000000,2,128,1122846,150.930000000,151.130000000,81,63,2,2,SPCX
2026-06-26T08:04:44.000000000Z,2026-06-26T08:04:42.309158896Z,195,2,15024,N,151.040000000,2,128,1127735,151.000000000,151.130000000,11,63,2,2,SPCX
2026-06-26T08:04:45.000000000Z,2026-06-26T08:04:44.020452144Z,195,2,15024,N,151.020000000,2,128,1127819,151.000000000,151.130000000,11,63,2,2,SPCX
2026-06-26T08:04:47.000000000Z,2026-06-26T08:04:46.211366052Z,195,2,15024,A,151.000000000,3,128,1131192,151.000000000,151.130000000,7,63,1,2,SPCX
2026-06-26T08:04:48.000000000Z,2026-06-26T08:04:47.007355403Z,195,2,15024,A,151.000000000,7,128,1134623,150.930000000,151.130000000,81,63,2,2,SPCX
2026-06-26T08:04:49.000000000Z,2026-06-26T08:04:47.007355403Z,195,2,15024,A,151.000000000,7,128,1140861,150.930000000,151.120000000,81,63,2,2,SPCX
2026-06-26T08:04:53.000000000Z,2026-06-26T08:04:47.007355403Z,195,2,15024,A,151.000000000,7,128,1147867,150.930000000,151.120000000,1,63,1,2,SPCX
2026-06-26T08:04:55.000000000Z,2026-06-26T08:04:47.007355403Z,195,2,15024,A,151.000000000,7,128,1153812,150.930000000,151.120000000,1,60,1,1,SPCX
2026-06-26T08:04:57.000000000Z,2026-06-26T08:04:47.007355403Z,195,2,15024,A,151.000000000,7,128,1158120,150.930000000,151.110000000,1,60,1,1,SPCX
2026-06-26T08:04:58.000000000Z,2026-06-26T08:04:57.597006704Z,195,2,15024,A,150.840000000,5,128,1160076,150.840000000,151.100000000,44,60,1,1,SPCX
2026-06-26T08:04:59.000000000Z,2026-06-26T08:04:57.597006704Z,195,2,15024,A,150.840000000,5,128,1160663,150.840000000,151.090000000,44,60,1,1,SPCX
2026-06-26T08:05:07.000000000Z,2026-06-26T08:05:06.749934180Z,195,2,15024,N,150.860000000,8,128,1185955,150.840000000,151.080000000,44,40,1,1,SPCX
2026-06-26T08:05:11.000000000Z,2026-06-26T08:05:06.749934180Z,195,2,15024,N,150.860000000,8,128,1195640,150.860000000,151.080000000,35,40,1,1,SPCX
2026-06-26T08:05:12.000000000Z,2026-06-26T08:05:11.261234117Z,195,2,15024,A,150.800000000,4,128,1197647,150.730000000,150.970000000,1,60,1,1,SPCX
2026-06-26T08:05:13.000000000Z,2026-06-26T08:05:11.261234117Z,195,2,15024,A,150.800000000,4,128,1201159,150.730000000,150.970000000,2,60,2,1,SPCX
2026-06-26T08:05:14.000000000Z,2026-06-26T08:05:13.368109437Z,195,2,15024,N,150.790000000,1,128,1203234,150.730000000,150.970000000,2,60,2,1,SPCX
2026-06-26T08:05:17.000000000Z,2026-06-26T08:05:13.368109437Z,195,2,15024,N,150.790000000,1,128,1213011,150.730000000,150.960000000,2,40,2,1,SPCX
2026-06-26T08:05:19.000000000Z,2026-06-26T08:05:18.627564787Z,195,2,15024,N,150.790000000,5,128,1217676,150.730000000,150.960000000,2,40,2,1,SPCX
2026-06-26T08:05:22.000000000Z,2026-06-26T08:05:18.627564787Z,195,2,15024,N,150.790000000,5,128,1225210,150.730000000,150.970000000,2,60,2,1,SPCX
2026-06-26T08:05:23.000000000Z,2026-06-26T08:05:18.627564787Z,195,2,15024,N,150.790000000,5,128,1231209,150.730000000,150.900000000,1,100,1,1,SPCX
2026-06-26T08:05:36.000000000Z,2026-06-26T08:05:35.484093853Z,195,2,15024,A,150.730000000,1,128,1264447,150.600000000,150.900000000,1,100,1,1,SPCX
2026-06-26T08:05:43.000000000Z,2026-06-26T08:05:35.484093853Z,195,2,15024,A,150.730000000,1,128,1284110,150.600000000,150.930000000,1,1,1,1,SPCX
2026-06-26T08:05:51.000000000Z,2026-06-26T08:05:35.484093853Z,195,2,15024,A,150.730000000,1,128,1306986,150.600000000,150.790000000,1,382,1,2,SPCX
2026-06-26T08:05:55.000000000Z,2026-06-26T08:05:35.484093853Z,195,2,15024,A,150.730000000,1,128,1320749,150.600000000,150.780000000,1,322,1,1,SPCX
2026-06-26T08:05:59.000000000Z,2026-06-26T08:05:58.830281986Z,195,2,15024,N,150.740000000,4,128,1334026,150.600000000,150.780000000,1,322,1,1,SPCX
2026-06-26T08:06:00.000000000Z,2026-06-26T08:05:58.830281986Z,195,2,15024,N,150.740000000,4,128,1340792,150.600000000,150.770000000,1,322,1,1,SPCX
2026-06-26T08:06:04.000000000Z,2026-06-26T08:05:58.830281986Z,195,2,15024,N,150.740000000,4,128,1352321,150.600000000,150.770000000,1,322,1,1,SPCX
2026-06-26T08:06:05.000000000Z,2026-06-26T08:05:58.830281986Z,195,2,15024,N,150.740000000,4,128,1357001,150.600000000,150.760000000,1,322,1,1,SPCX
2026-06-26T08:06:10.000000000Z,2026-06-26T08:06:09.742884767Z,195,2,15024,N,150.630000000,69,128,1374037,150.600000000,150.760000000,1,322,1,1,SPCX
2026-06-26T08:06:11.000000000Z,2026-06-26T08:06:09.742884767Z,195,2,15024,N,150.630000000,69,128,1374944,150.600000000,150.750000000,1,322,1,1,SPCX
2026-06-26T08:06:12.000000000Z,2026-06-26T08:06:09.742884767Z,195,2,15024,N,150.630000000,69,128,1377442,150.600000000,150.750000000,1,322,1,1,SPCX
2026-06-26T08:06:15.000000000Z,2026-06-26T08:06:14.626353927Z,195,2,15024,A,150.600000000,1,128,1387824,150.560000000,150.630000000,54,382,2,2,SPCX
2026-06-26T08:06:19.000000000Z,2026-06-26T08:06:18.583626879Z,195,2,15024,B,150.630000000,24,128,1399830,150.560000000,150.630000000,64,142,3,2,SPCX
2026-06-26T08:06:20.000000000Z,2026-06-26T08:06:19.752437389Z,195,2,15024,N,150.710000000,6,128,1405921,150.560000000,150.930000000,54,1,2,1,SPCX
2026-06-26T08:06:21.000000000Z,2026-06-26T08:06:19.752437389Z,195,2,15024,N,150.710000000,6,128,1407964,150.560000000,150.930000000,54,61,2,2,SPCX
2026-06-26T08:06:22.000000000Z,2026-06-26T08:06:21.668333826Z,195,2,15024,B,150.710000000,1,128,1409511,150.560000000,150.710000000,54,47,2,1,SPCX
2026-06-26T08:06:23.000000000Z,2026-06-26T08:06:21.668333826Z,195,2,15024,B,150.710000000,1,128,1410809,150.560000000,150.710000000,54,60,2,2,SPCX
2026-06-26T08:06:26.000000000Z,2026-06-26T08:06:25.676406989Z,195,2,15024,B,150.710000000,19,128,1418971,150.610000000,150.710000000,102,19,2,2,SPCX
2026-06-26T08:06:27.000000000Z,2026-06-26T08:06:25.676406989Z,195,2,15024,B,150.710000000,19,128,1421096,150.610000000,150.710000000,102,60,2,3,SPCX
