ts_recv,ts_event,rtype,publisher_id,instrument_id,side,price,size,flags,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-07-10T08:02:12.000000000Z,2026-07-10T08:02:11.346074007Z,195,2,15024,N,149.880000000,83,128,834445,149.760000000,149.890000000,97,50,2,2,SPCX
2026-07-10T08:02:13.000000000Z,2026-07-10T08:02:12.647800952Z,195,2,15024,B,149.900000000,22,128,840236,149.760000000,149.900000000,97,39,2,2,SPCX
2026-07-10T08:02:14.000000000Z,2026-07-10T08:02:13.639446033Z,195,2,15024,B,149.900000000,1,128,843388,149.760000000,149.900000000,97,24,2,2,SPCX
2026-07-10T08:02:15.000000000Z,2026-07-10T08:02:14.192371990Z,195,2,15024,B,149.930000000,13,128,846527,149.760000000,150.000000000,107,510,3,2,SPCX
2026-07-10T08:02:16.000000000Z,2026-07-10T08:02:14.192371990Z,195,2,15024,B,149.930000000,13,128,849784,149.730000000,149.900000000,61,64,2,2,SPCX
2026-07-10T08:02:17.000000000Z,2026-07-10T08:02:16.483247460Z,195,2,15024,N,149.890000000,54,128,853985,149.730000000,149.900000000,61,64,2,2,SPCX
2026-07-10T08:02:21.000000000Z,2026-07-10T08:02:16.483247460Z,195,2,15024,N,149.890000000,54,128,870680,149.730000000,149.900000000,61,63,2,2,SPCX
2026-07-10T08:02:22.000000000Z,2026-07-10T08:02:16.483247460Z,195,2,15024,N,149.890000000,54,128,875287,149.760000000,149.900000000,29,63,2,2,SPCX
2026-07-10T08:02:23.000000000Z,2026-07-10T08:02:16.483247460Z,195,2,15024,N,149.890000000,54,128,876729,149.770000000,149.900000000,14,61,2,2,SPCX
2026-07-10T08:02:25.000000000Z,2026-07-10T08:02:24.127069866Z,195,2,15024,B,149.900000000,51,128,883436,149.760000000,150.170000000,17,60,2,1,SPCX
2026-07-10T08:02:30.000000000Z,2026-07-10T08:02:24.127069866Z,195,2,15024,B,149.900000000,51,128,901666,149.800000000,150.170000000,10,60,1,1,SPCX
2026-07-10T08:02:32.000000000Z,2026-07-10T08:02:24.127069866Z,195,2,15024,B,149.900000000,51,128,911918,149.800000000,150.170000000,11,60,2,1,SPCX
2026-07-10T08:02:33.000000000Z,2026-07-10T08:02:24.127069866Z,195,2,15024,B,149.900000000,51,128,912490,149.800000000,150.200000000,11,250,2,1,SPCX
2026-07-10T08:02:34.000000000Z,2026-07-10T08:02:24.127069866Z,195,2,15024,B,149.900000000,51,128,916446,149.800000000,150.200000000,16,250,2,1,SPCX
2026-07-10T08:02:35.000000000Z,2026-07-10T08:02:24.127069866Z,195,2,15024,B,149.900000000,51,128,918746,149.800000000,150.200000000,16,250,2,1,SPCX
2026-07-10T08:02:38.000000000Z,2026-07-10T08:02:24.127069866Z,195,2,15024,B,149.900000000,51,128,933680,149.800000000,150.200000000,10,250,1,1,SPCX
2026-07-10T08:02:40.000000000Z,2026-07-10T08:02:24.127069866Z,195,2,15024,B,149.900000000,51,128,938415,149.800000000,150.200000000,210,250,2,1,SPCX
2026-07-10T08:02:42.000000000Z,2026-07-10T08:02:41.181874677Z,195,2,15024,N,150.090000000,49,128,945911,149.830000000,150.200000000,60,257,1,2,SPCX
2026-07-10T08:02:44.000000000Z,2026-07-10T08:02:41.181874677Z,195,2,15024,N,150.090000000,49,128,951840,149.850000000,150.200000000,60,257,1,2,SPCX
2026-07-10T08:02:45.000000000Z,2026-07-10T08:02:44.314961956Z,195,2,15024,N,150.130000000,16,128,953929,149.850000000,150.200000000,60,457,1,3,SPCX
2026-07-10T08:02:51.000000000Z,2026-07-10T08:02:44.314961956Z,195,2,15024,N,150.130000000,16,128,974981,149.850000000,150.200000000,60,450,1,2,SPCX
2026-07-10T08:02:52.000000000Z,2026-07-10T08:02:44.314961956Z,195,2,15024,N,150.130000000,16,128,979460,149.800000000,150.200000000,210,450,2,2,SPCX
2026-07-10T08:02:53.000000000Z,2026-07-10T08:02:44.314961956Z,195,2,15024,N,150.130000000,16,128,984517,149.800000000,150.200000000,10,450,1,2,SPCX
2026-07-10T08:03:00.000000000Z,2026-07-10T08:02:44.314961956Z,195,2,15024,N,150.130000000,16,128,1003205,149.810000000,150.200000000,60,450,1,2,SPCX
2026-07-10T08:03:02.000000000Z,2026-07-10T08:02:44.314961956Z,195,2,15024,N,150.130000000,16,128,1009795,150.000000000,150.200000000,110,450,2,2,SPCX
2026-07-10T08:03:08.000000000Z,2026-07-10T08:03:07.255692983Z,195,2,15024,N,150.180000000,28,128,1028457,150.000000000,150.200000000,110,450,2,2,SPCX
2026-07-10T08:03:13.000000000Z,2026-07-10T08:03:07.255692983Z,195,2,15024,N,150.180000000,28,128,1041882,150.000000000,150.200000000,100,451,1,3,SPCX
2026-07-10T08:03:16.000000000Z,2026-07-10T08:03:07.255692983Z,195,2,15024,N,150.180000000,28,128,1048807,150.000000000,150.200000000,110,451,2,3,SPCX
2026-07-10T08:03:17.000000000Z,2026-07-10T08:03:07.255692983Z,195,2,15024,N,150.180000000,28,128,1053169,150.000000000,150.110000000,110,100,2,1,SPCX
2026-07-10T08:03:19.000000000Z,2026-07-10T08:03:18.808645875Z,195,2,15024,N,150.100000000,100,128,1061762,150.000000000,150.110000000,115,100,3,1,SPCX
2026-07-10T08:03:20.000000000Z,2026-07-10T08:03:19.010332600Z,195,2,15024,N,150.100000000,50,128,1062194,150.000000000,150.110000000,115,105,3,2,SPCX
2026-07-10T08:03:22.000000000Z,2026-07-10T08:03:21.008564614Z,195,2,15024,B,150.110000000,15,128,1066709,150.000000000,150.110000000,115,85,3,1,SPCX
2026-07-10T08:03:25.000000000Z,2026-07-10T08:03:24.597513983Z,195,2,15024,B,150.110000000,15,128,1075438,150.060000000,150.200000000,13,450,1,2,SPCX
2026-07-10T08:03:26.000000000Z,2026-07-10T08:03:24.597513983Z,195,2,15024,B,150.110000000,15,128,1078074,150.060000000,150.200000000,23,200,2,1,SPCX
2026-07-10T08:03:27.000000000Z,2026-07-10T08:03:24.597513983Z,195,2,15024,B,150.110000000,15,128,1082102,150.100000000,150.200000000,23,200,3,1,SPCX
2026-07-10T08:03:28.000000000Z,2026-07-10T08:03:24.597513983Z,195,2,15024,B,150.110000000,15,128,1085236,150.100000000,150.180000000,23,5,3,1,SPCX
2026-07-10T08:03:39.000000000Z,2026-07-10T08:03:38.803689175Z,195,2,15024,N,150.220000000,5,128,1116632,150.160000000,150.250000000,13,257,1,2,SPCX
2026-07-10T08:03:40.000000000Z,2026-07-10T08:03:39.243485560Z,195,2,15024,B,150.250000000,25,128,1118198,150.170000000,150.250000000,30,157,1,2,SPCX
2026-07-10T08:03:43.000000000Z,2026-07-10T08:03:39.243485560Z,195,2,15024,B,150.250000000,25,128,1126309,150.170000000,150.250000000,34,157,2,2,SPCX
2026-07-10T08:03:47.000000000Z,2026-07-10T08:03:46.409168124Z,195,2,15024,N,150.140000000,44,128,1136031,150.120000000,150.250000000,10,157,1,2,SPCX
2026-07-10T08:03:48.000000000Z,2026-07-10T08:03:46.409168124Z,195,2,15024,N,150.140000000,44,128,1140368,150.160000000,150.250000000,10,155,1,2,SPCX
2026-07-10T08:03:50.000000000Z,2026-07-10T08:03:49.888862528Z,195,2,15024,N,150.220000000,2,128,1146705,150.160000000,150.250000000,10,155,1,2,SPCX
2026-07-10T08:03:53.000000000Z,2026-07-10T08:03:52.140710020Z,195,2,15024,A,150.140000000,8,128,1153605,150.110000000,150.240000000,44,41,1,1,SPCX
2026-07-10T08:03:57.000000000Z,2026-07-10T08:03:56.362523614Z,195,2,15024,N,150.190000000,96,128,1164346,150.110000000,150.240000000,44,41,1,1,SPCX
2026-07-10T08:04:03.000000000Z,2026-07-10T08:04:02.511316455Z,195,2,15024,N,150.130000000,30,128,1181337,150.110000000,150.240000000,44,41,1,1,SPCX
2026-07-10T08:04:04.000000000Z,2026-07-10T08:04:03.294354407Z,195,2,15024,A,150.100000000,1000,128,1184608,150.000000000,150.140000000,120,42,3,2,SPCX
2026-07-10T08:04:05.000000000Z,2026-07-10T08:04:03.294354407Z,195,2,15024,A,150.100000000,1000,128,1187621,150.000000000,150.140000000,120,41,3,2,SPCX
2026-07-10T08:04:10.000000000Z,2026-07-10T08:04:03.294354407Z,195,2,15024,A,150.100000000,1000,128,1202598,150.000000000,150.140000000,120,40,3,2,SPCX
2026-07-10T08:04:12.000000000Z,2026-07-10T08:04:03.294354407Z,195,2,15024,A,150.100000000,1000,128,1207453,150.000000000,150.140000000,121,40,4,2,SPCX
2026-07-10T08:04:13.000000000Z,2026-07-10T08:04:03.294354407Z,195,2,15024,A,150.100000000,1000,128,1212340,150.000000000,150.130000000,121,37,4,2,SPCX
2026-07-10T08:04:16.000000000Z,2026-07-10T08:04:03.294354407Z,195,2,15024,A,150.100000000,1000,128,1220187,150.000000000,150.130000000,121,36,4,2,SPCX
2026-07-10T08:04:22.000000000Z,2026-07-10T08:04:03.294354407Z,195,2,15024,A,150.100000000,1000,128,1233319,150.000000000,150.130000000,121,35,4,2,SPCX
2026-07-10T08:04:29.000000000Z,2026-07-10T08:04:03.294354407Z,195,2,15024,A,150.100000000,1000,128,1255503,150.000000000,150.130000000,121,34,4,2,SPCX
2026-07-10T08:04:30.000000000Z,2026-07-10T08:04:29.754990092Z,195,2,15024,N,150.190000000,34,128,1260720,150.000000000,150.200000000,131,510,5,2,SPCX
2026-07-10T08:04:33.000000000Z,2026-07-10T08:04:29.754990092Z,195,2,15024,N,150.190000000,34,128,1266643,150.010000000,150.200000000,16,510,1,2,SPCX
2026-07-10T08:04:35.000000000Z,2026-07-10T08:04:34.542117408Z,195,2,15024,B,150.100000000,4,128,1271253,150.020000000,150.200000000,36,500,1,1,SPCX
2026-07-10T08:04:37.000000000Z,2026-07-10T08:04:34.542117408Z,195,2,15024,B,150.100000000,4,128,1274027,150.020000000,150.200000000,36,500,1,1,SPCX
2026-07-10T08:04:43.000000000Z,2026-07-10T08:04:34.542117408Z,195,2,15024,B,150.100000000,4,128,1289834,150.040000000,150.200000000,73,500,1,1,SPCX
2026-07-10T08:04:48.000000000Z,2026-07-10T08:04:47.094742640Z,195,2,15024,N,150.100000000,73,128,1299062,150.040000000,150.240000000,73,41,1,1,SPCX
2026-07-10T08:04:49.000000000Z,2026-07-10T08:04:47.094742640Z,195,2,15024,N,150.100000000,73,128,1302315,150.040000000,150.200000000,73,23,1,2,SPCX
2026-07-10T08:04:50.000000000Z,2026-07-10T08:04:47.094742640Z,195,2,15024,N,150.100000000,73,128,1306630,150.040000000,150.200000000,73,23,1,2,SPCX
2026-07-10T08:04:51.000000000Z,2026-07-10T08:04:47.094742640Z,195,2,15024,N,150.100000000,73,128,1307650,150.040000000,150.200000000,75,23,2,2,SPCX
2026-07-10T08:04:55.000000000Z,2026-07-10T08:04:54.771390818Z,195,2,15024,N,150.180000000,1,128,1317825,150.040000000,150.200000000,75,23,2,2,SPCX
2026-07-10T08:05:00.000000000Z,2026-07-10T08:04:59.198384397Z,195,2,15024,N,150.170000000,50,128,1327964,150.040000000,150.200000000,75,23,2,2,SPCX
2026-07-10T08:05:02.000000000Z,2026-07-10T08:04:59.198384397Z,195,2,15024,N,150.170000000,50,128,1336450,150.020000000,150.200000000,36,23,1,2,SPCX
2026-07-10T08:05:13.000000000Z,2026-07-10T08:04:59.198384397Z,195,2,15024,N,150.170000000,50,128,1368520,150.020000000,150.200000000,36,24,1,3,SPCX
2026-07-10T08:05:24.000000000Z,2026-07-10T08:05:23.843077720Z,195,2,15024,A,150.010000000,6,128,1406558,150.000000000,150.060000000,130,22,4,2,SPCX
2026-07-10T08:05:25.000000000Z,2026-07-10T08:05:23.843077720Z,195,2,15024,A,150.010000000,6,128,1407672,150.000000000,150.070000000,130,32,4,2,SPCX
2026-07-10T08:05:29.000000000Z,2026-07-10T08:05:23.843077720Z,195,2,15024,A,150.010000000,6,128,1419354,150.000000000,150.070000000,130,31,4,2,SPCX
