ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-05-22T00:03:28.322491473Z,2026-05-22T00:03:28.297863025Z,1,1,2533083,T,A,0,91.500000000,5,0,15167,656158479,91.500000000,91.750000000,5,39,1,1,UD:1V: VT 2533083
2026-05-22T00:05:12.256545835Z,2026-05-22T00:05:12.256020283Z,1,1,42439384,T,B,0,292.000000000,1,0,14289,1652695938,291.000000000,292.000000000,10,1,2,1,ESU6 P7600
2026-05-22T00:07:19.859421380Z,2026-05-22T00:07:19.772658965Z,1,1,2627187,T,A,0,-62.250000000,1,0,12635,656211612,-62.250000000,,1,0,1,0,UD:1V: GN 2627187
2026-05-22T00:08:46.939568577Z,2026-05-22T00:08:46.938983763Z,1,1,2626456,T,A,0,-94.500000000,1,0,13635,656230060,-94.500000000,-94.250000000,1,50,1,1,UD:1V: GN 2626456
2026-05-22T00:12:21.315000268Z,2026-05-22T00:12:21.314461687Z,1,1,42378346,T,B,0,105.500000000,1,0,13500,1653254802,103.000000000,105.500000000,32,32,2,2,ESM6 C7500
2026-05-22T00:13:54.845978127Z,2026-05-22T00:13:54.845588573Z,1,1,42529461,T,B,0,161.000000000,40,0,13507,1653347397,160.500000000,161.000000000,55,40,3,1,ESZ6 P6750
2026-05-22T00:16:52.996612440Z,2026-05-22T00:16:52.996216075Z,1,1,2625795,T,B,0,1540.000000000,1,0,16415,656325460,,1540.000000000,0,1,0,1,UD:1V: DG 2625795
2026-05-22T00:18:59.124683158Z,2026-05-22T00:18:59.081761321Z,1,1,42990302,T,B,0,4.400000000,1,0,11351,1653687560,4.050000000,4.400000000,121,241,2,2,ESM6 P6280
2026-05-22T00:19:01.766550385Z,2026-05-22T00:19:01.759040449Z,1,1,42506298,T,A,0,122.000000000,7,0,14714,1653691234,122.000000000,123.000000000,7,43,1,2,ESU6 P7000
2026-05-22T00:19:01.782671134Z,2026-05-22T00:19:01.766553905Z,1,1,42506298,T,B,0,122.000000000,4,0,12553,1653691527,121.500000000,122.000000000,45,73,2,1,ESU6 P7000
2026-05-22T00:19:01.782688835Z,2026-05-22T00:19:01.766554081Z,1,1,42506298,T,B,0,122.000000000,45,0,11074,1653691529,121.500000000,122.000000000,45,69,2,1,ESU6 P7000
2026-05-22T00:19:01.796710460Z,2026-05-22T00:19:01.790496699Z,1,1,42506298,T,B,0,122.000000000,24,0,11906,1653692023,121.500000000,122.000000000,54,24,3,1,ESU6 P7000
2026-05-22T00:20:04.722007089Z,2026-05-22T00:20:04.721449339Z,1,1,42409672,T,B,0,2.400000000,2,0,12448,1653741449,2.100000000,2.400000000,123,203,3,1,ESM6 P5900
2026-05-22T00:20:53.063934614Z,2026-05-22T00:20:53.063363899Z,1,1,42366513,T,B,0,82.500000000,10,0,13889,1653785972,82.000000000,82.500000000,40,10,3,1,ESM6 P7400
2026-05-22T00:20:55.068408437Z,2026-05-22T00:20:55.015754929Z,1,1,42404374,T,A,0,21.000000000,15,0,11487,1653788998,21.000000000,21.500000000,15,78,1,2,ESM6 P7000
2026-05-22T00:21:19.624001625Z,2026-05-22T00:21:19.623457927Z,1,1,42399706,T,A,0,9.200000000,2,0,13503,1653815790,9.200000000,9.700000000,98,195,2,2,ESM6 P6700
2026-05-22T00:21:23.416755555Z,2026-05-22T00:21:23.414190023Z,1,1,42366511,T,B,0,59.000000000,1,0,13764,1653825712,58.250000000,59.000000000,44,1,3,1,ESM6 C7600
2026-05-22T00:21:24.540627259Z,2026-05-22T00:21:24.476507893Z,1,1,42384755,T,A,0,120.000000000,1,0,11805,1653828880,120.000000000,121.000000000,1,34,1,2,ESM6 P7500
2026-05-22T00:21:25.749438727Z,2026-05-22T00:21:25.748693821Z,1,1,42378618,T,A,0,15.700000000,1,0,12612,1653833386,15.700000000,15.900000000,2,90,2,2,ESM6 P6900
2026-05-22T00:21:37.787554888Z,2026-05-22T00:21:37.787014253Z,1,1,42378618,T,A,0,15.700000000,1,0,14233,1653842563,15.700000000,15.900000000,1,90,1,2,ESM6 P6900
2026-05-22T00:22:28.225717201Z,2026-05-22T00:22:28.075246109Z,1,1,42378374,T,B,0,40.250000000,10,0,11530,1653995656,39.750000000,40.250000000,47,10,2,1,ESM6 P7200
2026-05-22T00:25:38.312950310Z,2026-05-22T00:25:38.312423675Z,1,1,42399646,T,A,0,28.000000000,1,0,13777,1654186428,28.000000000,29.000000000,50,55,2,3,ESM6 C7700
2026-05-22T00:26:14.349218265Z,2026-05-22T00:26:14.348702485Z,1,1,42399646,T,B,0,29.000000000,1,0,14023,1654233801,27.750000000,29.000000000,61,46,3,2,ESM6 C7700
2026-05-22T00:27:33.430069182Z,2026-05-22T00:27:33.429530341Z,1,1,42378449,T,B,0,2.800000000,1,0,13203,1654300548,2.450000000,2.800000000,345,266,4,3,ESM6 P6000
2026-05-22T00:27:46.285549275Z,2026-05-22T00:27:46.186001839Z,1,1,42378374,T,A,0,40.250000000,5,0,11904,1654312887,40.250000000,40.500000000,5,38,1,1,ESM6 P7200
2026-05-22T00:28:26.083517955Z,2026-05-22T00:28:26.083036987Z,1,1,42399706,T,A,0,9.100000000,1,0,16178,1654349428,9.100000000,9.700000000,96,219,2,3,ESM6 P6700
2026-05-22T00:29:05.985083947Z,2026-05-22T00:29:05.984532039Z,1,1,42399706,T,A,0,9.100000000,1,0,13425,1654400859,9.100000000,9.600000000,98,195,2,2,ESM6 P6700
2026-05-22T00:29:27.095186287Z,2026-05-22T00:29:27.094598935Z,1,1,2611290,T,A,0,17.400000000,1,0,16027,656530582,17.400000000,18.500000000,1,13,1,1,UD:1V: GN 2611290
