ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-05-05T00:12:13.962087996Z,2026-05-05T00:12:13.961693757Z,1,1,42378618,T,A,0,67.500000000,35,0,13288,301202832,67.500000000,67.750000000,35,44,1,3,ESM6 P6900
2026-05-05T00:12:47.309917108Z,2026-05-05T00:12:47.296357413Z,1,1,42394812,T,B,0,53.500000000,1,0,14411,301225897,53.250000000,53.500000000,40,1,1,1,ESM6 P6800
2026-05-05T00:14:26.032295494Z,2026-05-05T00:14:26.026709171Z,1,1,42378618,T,B,0,67.750000000,30,0,14490,301300508,67.250000000,67.750000000,36,42,1,3,ESM6 P6900
2026-05-05T00:16:25.639747583Z,2026-05-05T00:16:25.639080285Z,1,1,42378618,T,A,0,69.250000000,10,0,15316,301531039,69.250000000,69.500000000,10,86,1,2,ESM6 P6900
2026-05-05T00:16:35.717147815Z,2026-05-05T00:16:35.699727509Z,1,1,42378618,T,B,0,69.250000000,10,0,14514,301548246,68.750000000,69.250000000,36,53,1,2,ESM6 P6900
2026-05-05T00:21:28.418741174Z,2026-05-05T00:21:28.418218919Z,1,1,2502786,T,A,0,31.750000000,1,0,13006,120821560,31.750000000,32.000000000,1,298,1,4,UD:1V: VT 2502786
2026-05-05T00:30:04.557680285Z,2026-05-05T00:30:04.557095197Z,1,1,42404374,T,A,0,87.500000000,10,0,13126,302241135,87.500000000,88.500000000,33,18,1,3,ESM6 P7000
2026-05-05T00:30:49.284719630Z,2026-05-05T00:30:49.284185263Z,1,1,42404374,T,B,0,87.500000000,10,0,14761,302279164,87.000000000,87.500000000,37,10,2,1,ESM6 P7000
2026-05-05T00:31:43.323442580Z,2026-05-05T00:31:43.323069531Z,1,1,42404374,T,B,0,87.500000000,10,0,12835,302312255,87.250000000,87.500000000,37,10,2,1,ESM6 P7000
2026-05-05T00:43:46.346303659Z,2026-05-05T00:43:46.345749125Z,1,1,42404374,T,B,0,87.500000000,10,0,12350,302744081,87.000000000,87.500000000,35,10,2,1,ESM6 P7000
2026-05-05T00:54:56.601919445Z,2026-05-05T00:54:56.601359655Z,1,1,42378592,T,B,0,27.750000000,1,0,13660,303178889,27.500000000,27.750000000,29,1,3,1,ESM6 P6500
2026-05-05T00:56:11.792509273Z,2026-05-05T00:56:11.791887217Z,1,1,2528215,T,A,0,-14.300000000,2,0,13783,121104969,-14.300000000,-13.900000000,2,28,1,1,UD:1V: GN 2528215
2026-05-05T00:57:05.274629060Z,2026-05-05T00:57:05.274231573Z,1,1,42320751,T,A,0,160.500000000,10,0,12504,303250866,160.500000000,161.000000000,10,5,1,2,ESM6 P7250
2026-05-05T01:22:07.541832847Z,2026-05-05T01:22:07.541281893Z,1,1,42409657,T,B,0,6.700000000,1,0,13194,304243722,6.600000000,6.700000000,41,50,2,1,ESM6 P5600
2026-05-05T01:22:07.542050046Z,2026-05-05T01:22:07.541282067Z,1,1,42409657,T,B,0,6.700000000,13,0,13942,304243724,6.600000000,6.700000000,41,49,2,1,ESM6 P5600
2026-05-05T01:22:07.542324476Z,2026-05-05T01:22:07.541282247Z,1,1,42409657,T,B,0,6.700000000,36,0,13491,304243726,6.600000000,6.700000000,41,36,2,1,ESM6 P5600
2026-05-05T01:24:28.909519927Z,2026-05-05T01:24:28.908900219Z,1,1,2525685,T,B,0,24.500000000,1,0,13613,121320269,24.250000000,24.500000000,330,1,4,1,UD:1V: VT 2525685
2026-05-05T02:09:47.446780676Z,2026-05-05T02:09:47.446366585Z,1,1,42384729,T,B,0,2.100000000,1,0,12924,306027212,2.000000000,2.100000000,289,1,3,1,ESM6 C7900
2026-05-05T02:31:06.133092634Z,2026-05-05T02:31:06.130428427Z,1,1,42853783,T,B,0,104.500000000,13,0,13463,306587664,103.500000000,104.500000000,39,13,4,1,ESM6 C7325
2026-05-05T02:36:51.345125486Z,2026-05-05T02:36:51.344583959Z,1,1,42378592,T,B,0,27.500000000,1,0,13493,306740562,26.500000000,27.500000000,31,72,3,3,ESM6 P6500
2026-05-05T02:37:03.998367407Z,2026-05-05T02:37:03.997791215Z,1,1,42378592,T,B,0,27.500000000,1,0,14185,306749294,26.500000000,27.500000000,84,62,3,2,ESM6 P6500
2026-05-05T02:37:34.792131313Z,2026-05-05T02:37:34.791768705Z,1,1,42378592,T,A,0,27.250000000,1,0,13387,306757674,27.250000000,27.500000000,1,61,1,2,ESM6 P6500
2026-05-05T02:39:53.245964383Z,2026-05-05T02:39:53.211121583Z,1,1,42366509,T,B,0,625.500000000,1,0,14295,306815124,620.000000000,625.500000000,1,1,1,1,ESM6 C6650
2026-05-05T02:45:42.897999382Z,2026-05-05T02:45:42.897529635Z,1,1,2621212,T,B,0,6.300000000,1,0,13306,121839150,6.200000000,6.300000000,840,1,4,1,UD:1V: VT 2621212
2026-05-05T02:49:01.075757881Z,2026-05-05T02:49:00.886681891Z,1,1,42404374,T,B,0,83.500000000,10,0,14051,307055860,83.000000000,83.500000000,33,10,1,1,ESM6 P7000
2026-05-05T02:49:01.091661444Z,2026-05-05T02:49:00.886684057Z,1,1,42320751,T,B,0,156.500000000,1,0,13473,307056166,,156.500000000,0,1,0,1,ESM6 P7250
2026-05-05T02:49:28.247198417Z,2026-05-05T02:49:28.063659057Z,1,1,42384718,T,A,0,666.500000000,1,0,10970,307131355,666.500000000,675.500000000,1,4,1,1,ESM6 C6600
2026-05-05T02:49:28.357319451Z,2026-05-05T02:49:28.083809469Z,1,1,42404374,T,B,0,84.500000000,10,0,14000,307132909,84.000000000,84.500000000,33,10,1,1,ESM6 P7000
2026-05-05T02:49:44.743860773Z,2026-05-05T02:49:44.743265639Z,1,1,2621212,T,A,0,6.500000000,1,0,14245,121891411,6.500000000,6.600000000,1,990,1,5,UD:1V: VT 2621212
2026-05-05T02:50:09.176111726Z,2026-05-05T02:50:09.175551643Z,1,1,42404374,T,B,0,84.000000000,2,0,13407,307214636,83.500000000,84.000000000,38,10,3,1,ESM6 P7000
2026-05-05T02:56:04.181306895Z,2026-05-05T02:56:04.180786821Z,1,1,42404374,T,B,0,84.250000000,10,0,13315,307413852,84.000000000,84.250000000,33,10,1,1,ESM6 P7000
2026-05-05T02:56:33.327860939Z,2026-05-05T02:56:33.327303923Z,1,1,42404374,T,B,0,84.500000000,10,0,13116,307438054,84.000000000,84.500000000,39,10,3,1,ESM6 P7000
2026-05-05T02:57:03.362881726Z,2026-05-05T02:57:03.362532795Z,1,1,42404374,T,B,0,84.500000000,10,0,13123,307451299,84.250000000,84.500000000,36,10,2,1,ESM6 P7000
2026-05-05T02:57:28.923018870Z,2026-05-05T02:57:28.922631379Z,1,1,42404374,T,B,0,84.250000000,10,0,12781,307461341,84.000000000,84.250000000,37,10,2,1,ESM6 P7000
2026-05-05T02:57:49.958988568Z,2026-05-05T02:57:49.958434791Z,1,1,42404374,T,B,0,84.250000000,2,0,13744,307470663,83.750000000,84.250000000,86,10,3,1,ESM6 P7000
2026-05-05T02:57:49.959468927Z,2026-05-05T02:57:49.959035325Z,1,1,42404374,T,B,0,84.250000000,8,0,13494,307470665,83.750000000,84.250000000,86,8,3,1,ESM6 P7000
2026-05-05T02:58:57.135961940Z,2026-05-05T02:58:57.135470013Z,1,1,42867406,T,B,0,61.000000000,1,0,13931,307495409,60.500000000,61.000000000,39,1,2,1,ESM6 C7425
2026-05-05T02:59:05.483684462Z,2026-05-05T02:59:05.480696021Z,1,1,42404374,T,B,0,84.250000000,10,0,14518,307499772,83.500000000,84.250000000,51,10,4,1,ESM6 P7000
2026-05-05T02:59:52.617715310Z,2026-05-05T02:59:52.617456419Z,1,1,42404374,T,B,0,84.000000000,10,0,11293,307525167,83.750000000,84.000000000,39,10,3,1,ESM6 P7000
2026-05-05T03:00:20.654427291Z,2026-05-05T03:00:20.653883957Z,1,1,42404374,T,B,0,84.000000000,10,0,13386,307549548,83.500000000,84.000000000,39,10,3,1,ESM6 P7000
2026-05-05T03:00:54.538829037Z,2026-05-05T03:00:54.538274669Z,1,1,42404374,T,B,0,84.000000000,10,0,13131,307566420,83.500000000,84.000000000,50,10,4,1,ESM6 P7000
2026-05-05T03:02:28.415434334Z,2026-05-05T03:02:28.414833053Z,1,1,2528891,T,A,0,5.300000000,2,0,13358,121982889,5.300000000,5.500000000,2,412,1,3,UD:1V: GN 2528891
2026-05-05T03:04:11.203288534Z,2026-05-05T03:04:11.202769639Z,1,1,42404374,T,B,0,84.000000000,10,0,14890,307638365,83.500000000,84.000000000,18,10,3,1,ESM6 P7000
2026-05-05T03:07:21.124552897Z,2026-05-05T03:07:21.123852999Z,1,1,2528917,T,A,0,4.250000000,2,0,13710,122000525,4.250000000,4.350000000,2,352,1,2,UD:1V: GN 2528917
2026-05-05T03:07:48.580009724Z,2026-05-05T03:07:48.579525681Z,1,1,42404374,T,A,0,83.750000000,2,0,14130,307709174,83.750000000,84.000000000,2,33,1,1,ESM6 P7000
2026-05-05T03:12:28.926746519Z,2026-05-05T03:12:28.924437747Z,1,1,42366523,T,A,0,106.500000000,2,0,13361,307797158,106.500000000,107.000000000,2,33,1,3,ESM6 P7100
2026-05-05T03:15:06.568830980Z,2026-05-05T03:15:06.566038667Z,1,1,42404374,T,A,0,83.000000000,1,0,13787,307843198,83.000000000,83.250000000,1,33,1,1,ESM6 P7000
2026-05-05T03:28:41.118751617Z,2026-05-05T03:28:41.118335129Z,1,1,42394812,T,B,0,51.500000000,1,0,14667,308105085,51.000000000,51.500000000,48,1,3,1,ESM6 P6800
2026-05-05T03:30:07.825938700Z,2026-05-05T03:30:07.825387261Z,1,1,42394812,T,B,0,51.500000000,2,0,13812,308131084,51.000000000,51.500000000,48,2,3,1,ESM6 P6800
