ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-05-01T00:09:41.055126876Z,2026-05-01T00:09:41.054551847Z,1,1,42409657,T,A,0,6.100000000,1,0,13323,1123321902,6.100000000,6.700000000,296,237,3,3,ESM6 P5600
2026-05-01T00:12:59.973277143Z,2026-05-01T00:12:59.973003749Z,1,1,42409657,T,B,0,6.200000000,1,0,14375,1123442417,6.100000000,6.200000000,295,1,3,1,ESM6 P5600
2026-05-01T00:22:40.024724340Z,2026-05-01T00:22:40.024142275Z,1,1,42377432,T,A,0,72.750000000,1,0,13172,1123876950,72.750000000,73.250000000,1,38,1,3,ESU6 P6200
2026-05-01T00:26:56.998960380Z,2026-05-01T00:26:56.998546661Z,1,1,2622001,T,A,0,2.250000000,4,0,13907,429277003,2.250000000,2.400000000,4,79,1,1,UD:1V: VT 2622001
2026-05-01T00:27:36.575424687Z,2026-05-01T00:27:36.574845723Z,1,1,2622020,T,A,0,0.900000000,4,0,13450,429280013,0.900000000,1.050000000,4,132,1,1,UD:1V: VT 2622020
2026-05-01T00:28:54.419774696Z,2026-05-01T00:28:54.419215009Z,1,1,42366523,T,A,0,101.500000000,5,0,13454,1124016381,101.500000000,102.500000000,5,48,1,4,ESM6 P7100
2026-05-01T00:33:27.767967138Z,2026-05-01T00:33:27.767459845Z,1,1,42510079,T,B,0,104.500000000,1,0,13447,1124147688,102.500000000,104.500000000,30,32,2,3,ESM6 C7350
2026-05-01T00:35:24.311718314Z,2026-05-01T00:35:24.311175935Z,1,1,42416106,T,A,0,61.500000000,1,0,13998,1124192901,61.500000000,63.000000000,41,43,2,3,ESM6 C7450
2026-05-01T00:36:39.629521752Z,2026-05-01T00:36:39.629094335Z,1,1,2743503,T,B,0,205.000000000,1,0,13836,429336258,,205.000000000,0,1,0,1,UD:1V: VT 2743503
2026-05-01T00:39:53.909507222Z,2026-05-01T00:39:53.908935791Z,1,1,42712326,T,A,0,21.500000000,1,0,13404,1124339275,21.500000000,22.000000000,1,69,1,2,ESU6 C8150
2026-05-01T00:44:25.354284222Z,2026-05-01T00:44:25.353714897Z,1,1,300878,T,A,0,155.500000000,2,0,13868,1124439414,155.500000000,156.500000000,2,57,1,3,ESZ6 P6400
2026-05-01T00:44:29.762307203Z,2026-05-01T00:44:29.761966561Z,1,1,300878,T,A,0,155.500000000,1,0,13594,1124441296,155.500000000,156.500000000,1,57,1,3,ESZ6 P6400
2026-05-01T00:46:06.171038023Z,2026-05-01T00:46:05.978808125Z,1,1,42548953,T,A,0,222.000000000,3,0,14135,1124492967,222.000000000,223.000000000,3,37,2,1,ESH7 P6500
